support_id,job_id,item,option_index,option_code,option_label,probability
6,pew_w154_diff1_uniform_repair_r2_166,physical_abilities,1,2,Men and women are basically different,0.41
6,pew_w154_diff1_uniform_repair_r2_166,parenting,0,1,Men and women are basically similar,0.38
6,pew_w154_diff1_uniform_repair_r2_166,parenting,1,2,Men and women are basically different,0.62
6,pew_w154_diff1_uniform_repair_r2_166,feelings,0,1,Men and women are basically similar,0.57
6,pew_w154_diff1_uniform_repair_r2_166,feelings,1,2,Men and women are basically different,0.43
6,pew_w154_diff1_uniform_repair_r2_166,workplace,0,1,Men and women are basically similar,0.39
6,pew_w154_diff1_uniform_repair_r2_166,workplace,1,2,Men and women are basically different,0.61
7,pew_w154_diff1_uniform_repair_r2_167,hobbies,0,1,Men and women are basically similar,0.64
7,pew_w154_diff1_uniform_repair_r2_167,hobbies,1,2,Men and women are basically different,0.36
7,pew_w154_diff1_uniform_repair_r2_167,physical_abilities,0,1,Men and women are basically similar,0.28
7,pew_w154_diff1_uniform_repair_r2_167,physical_abilities,1,2,Men and women are basically different,0.72
7,pew_w154_diff1_uniform_repair_r2_167,parenting,0,1,Men and women are basically similar,0.61
7,pew_w154_diff1_uniform_repair_r2_167,parenting,1,2,Men and women are basically different,0.39
7,pew_w154_diff1_uniform_repair_r2_167,feelings,0,1,Men and women are basically similar,0.58
7,pew_w154_diff1_uniform_repair_r2_167,feelings,1,2,Men and women are basically different,0.42
7,pew_w154_diff1_uniform_repair_r2_167,workplace,0,1,Men and women are basically similar,0.35
7,pew_w154_diff1_uniform_repair_r2_167,workplace,1,2,Men and women are basically different,0.65
8,pew_w154_diff1_uniform_repair_r2_168,hobbies,0,1,Men and women are basically similar,0.38
8,pew_w154_diff1_uniform_repair_r2_168,hobbies,1,2,Men and women are basically different,0.62
8,pew_w154_diff1_uniform_repair_r2_168,physical_abilities,0,1,Men and women are basically similar,0.61
8,pew_w154_diff1_uniform_repair_r2_168,physical_abilities,1,2,Men and women are basically different,0.39
8,pew_w154_diff1_uniform_repair_r2_168,parenting,0,1,Men and women are basically similar,0.35
8,pew_w154_diff1_uniform_repair_r2_168,parenting,1,2,Men and women are basically different,0.65
8,pew_w154_diff1_uniform_repair_r2_168,feelings,0,1,Men and women are basically similar,0.58
8,pew_w154_diff1_uniform_repair_r2_168,feelings,1,2,Men and women are basically different,0.42
8,pew_w154_diff1_uniform_repair_r2_168,workplace,0,1,Men and women are basically similar,0.4
8,pew_w154_diff1_uniform_repair_r2_168,workplace,1,2,Men and women are basically different,0.6
9,pew_w154_diff1_uniform_repair_r2_169,hobbies,0,1,Men and women are basically similar,0.36
9,pew_w154_diff1_uniform_repair_r2_169,hobbies,1,2,Men and women are basically different,0.64
9,pew_w154_diff1_uniform_repair_r2_169,physical_abilities,0,1,Men and women are basically similar,0.25
9,pew_w154_diff1_uniform_repair_r2_169,physical_abilities,1,2,Men and women are basically different,0.75
9,pew_w154_diff1_uniform_repair_r2_169,parenting,0,1,Men and women are basically similar,0.68
9,pew_w154_diff1_uniform_repair_r2_169,parenting,1,2,Men and women are basically different,0.32
9,pew_w154_diff1_uniform_repair_r2_169,feelings,0,1,Men and women are basically similar,0.61
9,pew_w154_diff1_uniform_repair_r2_169,feelings,1,2,Men and women are basically different,0.39
9,pew_w154_diff1_uniform_repair_r2_169,workplace,0,1,Men and women are basically similar,0.42
9,pew_w154_diff1_uniform_repair_r2_169,workplace,1,2,Men and women are basically different,0.58
10,pew_w154_diff1_uniform_repair_r2_170,hobbies,0,1,Men and women are basically similar,0.66
10,pew_w154_diff1_uniform_repair_r2_170,hobbies,1,2,Men and women are basically different,0.34
10,pew_w154_diff1_uniform_repair_r2_170,physical_abilities,0,1,Men and women are basically similar,0.58
10,pew_w154_diff1_uniform_repair_r2_170,physical_abilities,1,2,Men and women are basically different,0.42
10,pew_w154_diff1_uniform_repair_r2_170,parenting,0,1,Men and women are basically similar,0.72
10,pew_w154_diff1_uniform_repair_r2_170,parenting,1,2,Men and women are basically different,0.28
10,pew_w154_diff1_uniform_repair_r2_170,feelings,0,1,Men and women are basically similar,0.61
10,pew_w154_diff1_uniform_repair_r2_170,feelings,1,2,Men and women are basically different,0.39
10,pew_w154_diff1_uniform_repair_r2_170,workplace,0,1,Men and women are basically similar,0.76
10,pew_w154_diff1_uniform_repair_r2_170,workplace,1,2,Men and women are basically different,0.24
11,pew_w154_diff1_uniform_repair_r2_171,hobbies,0,1,Men and women are basically similar,0.62
11,pew_w154_diff1_uniform_repair_r2_171,hobbies,1,2,Men and women are basically different,0.38
11,pew_w154_diff1_uniform_repair_r2_171,physical_abilities,0,1,Men and women are basically similar,0.56
11,pew_w154_diff1_uniform_repair_r2_171,physical_abilities,1,2,Men and women are basically different,0.44
11,pew_w154_diff1_uniform_repair_r2_171,parenting,0,1,Men and women are basically similar,0.4
11,pew_w154_diff1_uniform_repair_r2_171,parenting,1,2,Men and women are basically different,0.6
11,pew_w154_diff1_uniform_repair_r2_171,feelings,0,1,Men and women are basically similar,0.28
11,pew_w154_diff1_uniform_repair_r2_171,feelings,1,2,Men and women are basically different,0.72
11,pew_w154_diff1_uniform_repair_r2_171,workplace,0,1,Men and women are basically similar,0.42
11,pew_w154_diff1_uniform_repair_r2_171,workplace,1,2,Men and women are basically different,0.58
12,pew_w154_diff1_uniform_repair_r2_172,hobbies,0,1,Men and women are basically similar,0.37
12,pew_w154_diff1_uniform_repair_r2_172,hobbies,1,2,Men and women are basically different,0.63
12,pew_w154_diff1_uniform_repair_r2_172,physical_abilities,0,1,Men and women are basically similar,0.58
12,pew_w154_diff1_uniform_repair_r2_172,physical_abilities,1,2,Men and women are basically different,0.42
12,pew_w154_diff1_uniform_repair_r2_172,parenting,0,1,Men and women are basically similar,0.66
12,pew_w154_diff1_uniform_repair_r2_172,parenting,1,2,Men and women are basically different,0.34
12,pew_w154_diff1_uniform_repair_r2_172,feelings,0,1,Men and women are basically similar,0.57
12,pew_w154_diff1_uniform_repair_r2_172,feelings,1,2,Men and women are basically different,0.43
12,pew_w154_diff1_uniform_repair_r2_172,workplace,0,1,Men and women are basically similar,0.69
12,pew_w154_diff1_uniform_repair_r2_172,workplace,1,2,Men and women are basically different,0.31
13,pew_w154_diff1_uniform_repair_r2_173,hobbies,0,1,Men and women are basically similar,0.68
13,pew_w154_diff1_uniform_repair_r2_173,hobbies,1,2,Men and women are basically different,0.32
13,pew_w154_diff1_uniform_repair_r2_173,physical_abilities,0,1,Men and women are basically similar,0.57
13,pew_w154_diff1_uniform_repair_r2_173,physical_abilities,1,2,Men and women are basically different,0.43
13,pew_w154_diff1_uniform_repair_r2_173,parenting,0,1,Men and women are basically similar,0.66
13,pew_w154_diff1_uniform_repair_r2_173,parenting,1,2,Men and women are basically different,0.34
13,pew_w154_diff1_uniform_repair_r2_173,feelings,0,1,Men and women are basically similar,0.61
13,pew_w154_diff1_uniform_repair_r2_173,feelings,1,2,Men and women are basically different,0.39
13,pew_w154_diff1_uniform_repair_r2_173,workplace,0,1,Men and women are basically similar,0.73
13,pew_w154_diff1_uniform_repair_r2_173,workplace,1,2,Men and women are basically different,0.27
14,pew_w154_diff1_uniform_repair_r2_174,hobbies,0,1,Men and women are basically similar,0.64
14,pew_w154_diff1_uniform_repair_r2_174,hobbies,1,2,Men and women are basically different,0.36
14,pew_w154_diff1_uniform_repair_r2_174,physical_abilities,0,1,Men and women are basically similar,0.29
14,pew_w154_diff1_uniform_repair_r2_174,physical_abilities,1,2,Men and women are basically different,0.71
14,pew_w154_diff1_uniform_repair_r2_174,parenting,0,1,Men and women are basically similar,0.62
14,pew_w154_diff1_uniform_repair_r2_174,parenting,1,2,Men and women are basically different,0.38
14,pew_w154_diff1_uniform_repair_r2_174,feelings,0,1,Men and women are basically similar,0.57
14,pew_w154_diff1_uniform_repair_r2_174,feelings,1,2,Men and women are basically different,0.43
14,pew_w154_diff1_uniform_repair_r2_174,workplace,0,1,Men and women are basically similar,0.34
14,pew_w154_diff1_uniform_repair_r2_174,workplace,1,2,Men and women are basically different,0.66
15,pew_w154_diff1_uniform_repair_r2_175,hobbies,0,1,Men and women are basically similar,0.62
15,pew_w154_diff1_uniform_repair_r2_175,hobbies,1,2,Men and women are basically different,0.38
15,pew_w154_diff1_uniform_repair_r2_175,physical_abilities,0,1,Men and women are basically similar,0.28
15,pew_w154_diff1_uniform_repair_r2_175,physical_abilities,1,2,Men and women are basically different,0.72
15,pew_w154_diff1_uniform_repair_r2_175,parenting,0,1,Men and women are basically similar,0.34
15,pew_w154_diff1_uniform_repair_r2_175,parenting,1,2,Men and women are basically different,0.66
15,pew_w154_diff1_uniform_repair_r2_175,feelings,0,1,Men and women are basically similar,0.58
15,pew_w154_diff1_uniform_repair_r2_175,feelings,1,2,Men and women are basically different,0.42
15,pew_w154_diff1_uniform_repair_r2_175,workplace,0,1,Men and women are basically similar,0.36
15,pew_w154_diff1_uniform_repair_r2_175,workplace,1,2,Men and women are basically different,0.64
16,pew_w154_diff1_uniform_repair_r2_176,hobbies,0,1,Men and women are basically similar,0.63
16,pew_w154_diff1_uniform_repair_r2_176,hobbies,1,2,Men and women are basically different,0.37
16,pew_w154_diff1_uniform_repair_r2_176,physical_abilities,0,1,Men and women are basically similar,0.25
16,pew_w154_diff1_uniform_repair_r2_176,physical_abilities,1,2,Men and women are basically different,0.75
16,pew_w154_diff1_uniform_repair_r2_176,parenting,0,1,Men and women are basically similar,0.36
16,pew_w154_diff1_uniform_repair_r2_176,parenting,1,2,Men and women are basically different,0.64
16,pew_w154_diff1_uniform_repair_r2_176,feelings,0,1,Men and women are basically similar,0.31
16,pew_w154_diff1_uniform_repair_r2_176,feelings,1,2,Men and women are basically different,0.69
16,pew_w154_diff1_uniform_repair_r2_176,workplace,0,1,Men and women are basically similar,0.68
16,pew_w154_diff1_uniform_repair_r2_176,workplace,1,2,Men and women are basically different,0.32
17,pew_w154_diff1_uniform_repair_r2_177,hobbies,0,1,Men and women are basically similar,0.66
17,pew_w154_diff1_uniform_repair_r2_177,hobbies,1,2,Men and women are basically different,0.34
17,pew_w154_diff1_uniform_repair_r2_177,physical_abilities,0,1,Men and women are basically similar,0.57
17,pew_w154_diff1_uniform_repair_r2_177,physical_abilities,1,2,Men and women are basically different,0.43
17,pew_w154_diff1_uniform_repair_r2_177,parenting,0,1,Men and women are basically similar,0.38
17,pew_w154_diff1_uniform_repair_r2_177,parenting,1,2,Men and women are basically different,0.62
17,pew_w154_diff1_uniform_repair_r2_177,feelings,0,1,Men and women are basically similar,0.31
17,pew_w154_diff1_uniform_repair_r2_177,feelings,1,2,Men and women are basically different,0.69
17,pew_w154_diff1_uniform_repair_r2_177,workplace,0,1,Men and women are basically similar,0.72
17,pew_w154_diff1_uniform_repair_r2_177,workplace,1,2,Men and women are basically different,0.28
18,pew_w154_diff1_uniform_repair_r2_178,hobbies,0,1,Men and women are basically similar,0.64
18,pew_w154_diff1_uniform_repair_r2_178,hobbies,1,2,Men and women are basically different,0.36
18,pew_w154_diff1_uniform_repair_r2_178,physical_abilities,0,1,Men and women are basically similar,0.56
18,pew_w154_diff1_uniform_repair_r2_178,physical_abilities,1,2,Men and women are basically different,0.44
18,pew_w154_diff1_uniform_repair_r2_178,parenting,0,1,Men and women are basically similar,0.61
18,pew_w154_diff1_uniform_repair_r2_178,parenting,1,2,Men and women are basically different,0.39
18,pew_w154_diff1_uniform_repair_r2_178,feelings,0,1,Men and women are basically similar,0.58
18,pew_w154_diff1_uniform_repair_r2_178,feelings,1,2,Men and women are basically different,0.42
18,pew_w154_diff1_uniform_repair_r2_178,workplace,0,1,Men and women are basically similar,0.37
18,pew_w154_diff1_uniform_repair_r2_178,workplace,1,2,Men and women are basically different,0.63
19,pew_w154_diff1_uniform_repair_r2_179,hobbies,0,1,Men and women are basically similar,0.32
19,pew_w154_diff1_uniform_repair_r2_179,hobbies,1,2,Men and women are basically different,0.68
19,pew_w154_diff1_uniform_repair_r2_179,physical_abilities,0,1,Men and women are basically similar,0.59
19,pew_w154_diff1_uniform_repair_r2_179,physical_abilities,1,2,Men and women are basically different,0.41
19,pew_w154_diff1_uniform_repair_r2_179,parenting,0,1,Men and women are basically similar,0.64
19,pew_w154_diff1_uniform_repair_r2_179,parenting,1,2,Men and women are basically different,0.36
19,pew_w154_diff1_uniform_repair_r2_179,feelings,0,1,Men and women are basically similar,0.57
19,pew_w154_diff1_uniform_repair_r2_179,feelings,1,2,Men and women are basically different,0.43
19,pew_w154_diff1_uniform_repair_r2_179,workplace,0,1,Men and women are basically similar,0.66
19,pew_w154_diff1_uniform_repair_r2_179,workplace,1,2,Men and women are basically different,0.34
20,pew_w154_diff1_uniform_repair_r2_180,hobbies,0,1,Men and women are basically similar,0.35
20,pew_w154_diff1_uniform_repair_r2_180,hobbies,1,2,Men and women are basically different,0.65
20,pew_w154_diff1_uniform_repair_r2_180,physical_abilities,0,1,Men and women are basically similar,0.27
20,pew_w154_diff1_uniform_repair_r2_180,physical_abilities,1,2,Men and women are basically different,0.73
20,pew_w154_diff1_uniform_repair_r2_180,parenting,0,1,Men and women are basically similar,0.66
20,pew_w154_diff1_uniform_repair_r2_180,parenting,1,2,Men and women are basically different,0.34
20,pew_w154_diff1_uniform_repair_r2_180,feelings,0,1,Men and women are basically similar,0.58
20,pew_w154_diff1_uniform_repair_r2_180,feelings,1,2,Men and women are basically different,0.42
20,pew_w154_diff1_uniform_repair_r2_180,workplace,0,1,Men and women are basically similar,0.39
20,pew_w154_diff1_uniform_repair_r2_180,workplace,1,2,Men and women are basically different,0.61
21,pew_w154_diff1_uniform_repair_r2_181,hobbies,0,1,Men and women are basically similar,0.66
21,pew_w154_diff1_uniform_repair_r2_181,hobbies,1,2,Men and women are basically different,0.34
21,pew_w154_diff1_uniform_repair_r2_181,physical_abilities,0,1,Men and women are basically similar,0.24
21,pew_w154_diff1_uniform_repair_r2_181,physical_abilities,1,2,Men and women are basically different,0.76
21,pew_w154_diff1_uniform_repair_r2_181,parenting,0,1,Men and women are basically similar,0.62
21,pew_w154_diff1_uniform_repair_r2_181,parenting,1,2,Men and women are basically different,0.38
21,pew_w154_diff1_uniform_repair_r2_181,feelings,0,1,Men and women are basically similar,0.57
21,pew_w154_diff1_uniform_repair_r2_181,feelings,1,2,Men and women are basically different,0.43
21,pew_w154_diff1_uniform_repair_r2_181,workplace,0,1,Men and women are basically similar,0.39
21,pew_w154_diff1_uniform_repair_r2_181,workplace,1,2,Men and women are basically different,0.61
22,pew_w154_diff1_uniform_repair_r2_182,hobbies,0,1,Men and women are basically similar,0.34
22,pew_w154_diff1_uniform_repair_r2_182,hobbies,1,2,Men and women are basically different,0.66
22,pew_w154_diff1_uniform_repair_r2_182,physical_abilities,0,1,Men and women are basically similar,0.25
22,pew_w154_diff1_uniform_repair_r2_182,physical_abilities,1,2,Men and women are basically different,0.75
22,pew_w154_diff1_uniform_repair_r2_182,parenting,0,1,Men and women are basically similar,0.38
22,pew_w154_diff1_uniform_repair_r2_182,parenting,1,2,Men and women are basically different,0.62
22,pew_w154_diff1_uniform_repair_r2_182,feelings,0,1,Men and women are basically similar,0.61
22,pew_w154_diff1_uniform_repair_r2_182,feelings,1,2,Men and women are basically different,0.39
22,pew_w154_diff1_uniform_repair_r2_182,workplace,0,1,Men and women are basically similar,0.68
22,pew_w154_diff1_uniform_repair_r2_182,workplace,1,2,Men and women are basically different,0.32
23,pew_w154_diff1_uniform_repair_r2_183,hobbies,0,1,Men and women are basically similar,0.68
23,pew_w154_diff1_uniform_repair_r2_183,hobbies,1,2,Men and women are basically different,0.32
23,pew_w154_diff1_uniform_repair_r2_183,physical_abilities,0,1,Men and women are basically similar,0.57
23,pew_w154_diff1_uniform_repair_r2_183,physical_abilities,1,2,Men and women are basically different,0.43
23,pew_w154_diff1_uniform_repair_r2_183,parenting,0,1,Men and women are basically similar,0.66
23,pew_w154_diff1_uniform_repair_r2_183,parenting,1,2,Men and women are basically different,0.34
23,pew_w154_diff1_uniform_repair_r2_183,feelings,0,1,Men and women are basically similar,0.6
23,pew_w154_diff1_uniform_repair_r2_183,feelings,1,2,Men and women are basically different,0.4
23,pew_w154_diff1_uniform_repair_r2_183,workplace,0,1,Men and women are basically similar,0.72
23,pew_w154_diff1_uniform_repair_r2_183,workplace,1,2,Men and women are basically different,0.28
24,pew_w154_diff1_uniform_repair_r2_184,hobbies,0,1,Men and women are basically similar,0.38
24,pew_w154_diff1_uniform_repair_r2_184,hobbies,1,2,Men and women are basically different,0.62
24,pew_w154_diff1_uniform_repair_r2_184,physical_abilities,0,1,Men and women are basically similar,0.57
24,pew_w154_diff1_uniform_repair_r2_184,physical_abilities,1,2,Men and women are basically different,0.43
24,pew_w154_diff1_uniform_repair_r2_184,parenting,0,1,Men and women are basically similar,0.35
24,pew_w154_diff1_uniform_repair_r2_184,parenting,1,2,Men and women are basically different,0.65
24,pew_w154_diff1_uniform_repair_r2_184,feelings,0,1,Men and women are basically similar,0.56
24,pew_w154_diff1_uniform_repair_r2_184,feelings,1,2,Men and women are basically different,0.44
24,pew_w154_diff1_uniform_repair_r2_184,workplace,0,1,Men and women are basically similar,0.67
24,pew_w154_diff1_uniform_repair_r2_184,workplace,1,2,Men and women are basically different,0.33
25,pew_w154_diff1_uniform_repair_r2_185,hobbies,0,1,Men and women are basically similar,0.34
25,pew_w154_diff1_uniform_repair_r2_185,hobbies,1,2,Men and women are basically different,0.66
25,pew_w154_diff1_uniform_repair_r2_185,physical_abilities,0,1,Men and women are basically similar,0.62
25,pew_w154_diff1_uniform_repair_r2_185,physical_abilities,1,2,Men and women are basically different,0.38
25,pew_w154_diff1_uniform_repair_r2_185,parenting,0,1,Men and women are basically similar,0.67
25,pew_w154_diff1_uniform_repair_r2_185,parenting,1,2,Men and women are basically different,0.33
25,pew_w154_diff1_uniform_repair_r2_185,feelings,0,1,Men and women are basically similar,0.31
25,pew_w154_diff1_uniform_repair_r2_185,feelings,1,2,Men and women are basically different,0.69
25,pew_w154_diff1_uniform_repair_r2_185,workplace,0,1,Men and women are basically similar,0.39
25,pew_w154_diff1_uniform_repair_r2_185,workplace,1,2,Men and women are basically different,0.61
26,pew_w154_diff1_uniform_repair_r2_186,hobbies,0,1,Men and women are basically similar,0.64
26,pew_w154_diff1_uniform_repair_r2_186,hobbies,1,2,Men and women are basically different,0.36
26,pew_w154_diff1_uniform_repair_r2_186,physical_abilities,0,1,Men and women are basically similar,0.22
26,pew_w154_diff1_uniform_repair_r2_186,physical_abilities,1,2,Men and women are basically different,0.78
26,pew_w154_diff1_uniform_repair_r2_186,parenting,0,1,Men and women are basically similar,0.34
26,pew_w154_diff1_uniform_repair_r2_186,parenting,1,2,Men and women are basically different,0.66
26,pew_w154_diff1_uniform_repair_r2_186,feelings,0,1,Men and women are basically similar,0.28
26,pew_w154_diff1_uniform_repair_r2_186,feelings,1,2,Men and women are basically different,0.72
26,pew_w154_diff1_uniform_repair_r2_186,workplace,0,1,Men and women are basically similar,0.39
26,pew_w154_diff1_uniform_repair_r2_186,workplace,1,2,Men and women are basically different,0.61
27,pew_w154_diff1_uniform_repair_r2_187,hobbies,0,1,Men and women are basically similar,0.66
27,pew_w154_diff1_uniform_repair_r2_187,hobbies,1,2,Men and women are basically different,0.34
27,pew_w154_diff1_uniform_repair_r2_187,physical_abilities,0,1,Men and women are basically similar,0.58
27,pew_w154_diff1_uniform_repair_r2_187,physical_abilities,1,2,Men and women are basically different,0.42
27,pew_w154_diff1_uniform_repair_r2_187,parenting,0,1,Men and women are basically similar,0.36
27,pew_w154_diff1_uniform_repair_r2_187,parenting,1,2,Men and women are basically different,0.64
27,pew_w154_diff1_uniform_repair_r2_187,feelings,0,1,Men and women are basically similar,0.61
27,pew_w154_diff1_uniform_repair_r2_187,feelings,1,2,Men and women are basically different,0.39
27,pew_w154_diff1_uniform_repair_r2_187,workplace,0,1,Men and women are basically similar,0.69
27,pew_w154_diff1_uniform_repair_r2_187,workplace,1,2,Men and women are basically different,0.31
28,pew_w154_diff1_uniform_repair_r2_188,hobbies,0,1,Men and women are basically similar,0.36
28,pew_w154_diff1_uniform_repair_r2_188,hobbies,1,2,Men and women are basically different,0.64
28,pew_w154_diff1_uniform_repair_r2_188,physical_abilities,0,1,Men and women are basically similar,0.61
28,pew_w154_diff1_uniform_repair_r2_188,physical_abilities,1,2,Men and women are basically different,0.39
28,pew_w154_diff1_uniform_repair_r2_188,parenting,0,1,Men and women are basically similar,0.67
28,pew_w154_diff1_uniform_repair_r2_188,parenting,1,2,Men and women are basically different,0.33
28,pew_w154_diff1_uniform_repair_r2_188,feelings,0,1,Men and women are basically similar,0.58
28,pew_w154_diff1_uniform_repair_r2_188,feelings,1,2,Men and women are basically different,0.42
28,pew_w154_diff1_uniform_repair_r2_188,workplace,0,1,Men and women are basically similar,0.38
28,pew_w154_diff1_uniform_repair_r2_188,workplace,1,2,Men and women are basically different,0.62
29,pew_w154_diff1_uniform_repair_r2_189,hobbies,0,1,Men and women are basically similar,0.64
29,pew_w154_diff1_uniform_repair_r2_189,hobbies,1,2,Men and women are basically different,0.36
29,pew_w154_diff1_uniform_repair_r2_189,physical_abilities,0,1,Men and women are basically similar,0.57
29,pew_w154_diff1_uniform_repair_r2_189,physical_abilities,1,2,Men and women are basically different,0.43
29,pew_w154_diff1_uniform_repair_r2_189,parenting,0,1,Men and women are basically similar,0.34
29,pew_w154_diff1_uniform_repair_r2_189,parenting,1,2,Men and women are basically different,0.66
29,pew_w154_diff1_uniform_repair_r2_189,feelings,0,1,Men and women are basically similar,0.59
29,pew_w154_diff1_uniform_repair_r2_189,feelings,1,2,Men and women are basically different,0.41
29,pew_w154_diff1_uniform_repair_r2_189,workplace,0,1,Men and women are basically similar,0.38
29,pew_w154_diff1_uniform_repair_r2_189,workplace,1,2,Men and women are basically different,0.62
30,pew_w154_diff1_uniform_repair_r2_190,hobbies,0,1,Men and women are basically similar,0.38
30,pew_w154_diff1_uniform_repair_r2_190,hobbies,1,2,Men and women are basically different,0.62
30,pew_w154_diff1_uniform_repair_r2_190,physical_abilities,0,1,Men and women are basically similar,0.63
30,pew_w154_diff1_uniform_repair_r2_190,physical_abilities,1,2,Men and women are basically different,0.37
30,pew_w154_diff1_uniform_repair_r2_190,parenting,0,1,Men and women are basically similar,0.42
30,pew_w154_diff1_uniform_repair_r2_190,parenting,1,2,Men and women are basically different,0.58
30,pew_w154_diff1_uniform_repair_r2_190,feelings,0,1,Men and women are basically similar,0.57
30,pew_w154_diff1_uniform_repair_r2_190,feelings,1,2,Men and women are basically different,0.43
30,pew_w154_diff1_uniform_repair_r2_190,workplace,0,1,Men and women are basically similar,0.68
30,pew_w154_diff1_uniform_repair_r2_190,workplace,1,2,Men and women are basically different,0.32
31,pew_w154_diff1_uniform_repair_r2_191,hobbies,0,1,Men and women are basically similar,0.34
