support_id,job_id,design_type,reason,coverage_item,coverage_option,intensity,coherence,pattern,profile
16,teen_social_life_target_blueprints_016,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Somewhat confident"", ""career_clarity"": ""A few vague ideas"", ""connection_effect"": ""Makes me feel more connected"", ""future_optimism"": ""Somewhat optimistic"", ""homework_distraction"": ""Rarely"", ""late_night_use"": ""Never"", ""organized_activity"": ""Less than once a week"", ""parental_rules"": ""No rules"", ""peer_belonging"": ""Often"", ""posting_frequency"": ""Never or almost never"", ""primary_platform"": ""Another platform"", ""school_effort"": ""Sometimes"", ""sleep_interference"": ""Sometimes"", ""social_comparison"": ""Sometimes"", ""social_media_hours"": ""Four or more hours""}",
17,teen_social_life_target_blueprints_017,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Very confident"", ""career_clarity"": ""No clear idea"", ""connection_effect"": ""Makes me feel more connected"", ""future_optimism"": ""Somewhat optimistic"", ""homework_distraction"": ""Rarely"", ""late_night_use"": ""Sometimes"", ""organized_activity"": ""Less than once a week"", ""parental_rules"": ""A few loose rules"", ""peer_belonging"": ""Rarely"", ""posting_frequency"": ""Never or almost never"", ""primary_platform"": ""YouTube"", ""school_effort"": ""Often"", ""sleep_interference"": ""Never"", ""social_comparison"": ""Rarely"", ""social_media_hours"": ""Four or more hours""}",
18,teen_social_life_target_blueprints_018,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Somewhat confident"", ""career_clarity"": ""A few vague ideas"", ""connection_effect"": ""Makes little difference"", ""future_optimism"": ""Somewhat optimistic"", ""homework_distraction"": ""Often"", ""late_night_use"": ""Never"", ""organized_activity"": ""Less than once a week"", ""parental_rules"": ""Very strict rules"", ""peer_belonging"": ""Often"", ""posting_frequency"": ""Less than once a week"", ""primary_platform"": ""Another platform"", ""school_effort"": ""Often"", ""sleep_interference"": ""Never"", ""social_comparison"": ""Rarely"", ""social_media_hours"": ""One to three hours""}",
19,teen_social_life_target_blueprints_019,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Somewhat confident"", ""career_clarity"": ""A fairly clear idea"", ""connection_effect"": ""Makes me feel more connected"", ""future_optimism"": ""Not at all optimistic"", ""homework_distraction"": ""Rarely"", ""late_night_use"": ""Often"", ""organized_activity"": ""Less than once a week"", ""parental_rules"": ""Some clear rules"", ""peer_belonging"": ""Sometimes"", ""posting_frequency"": ""At least once a day"", ""primary_platform"": ""TikTok"", ""school_effort"": ""Often"", ""sleep_interference"": ""Never"", ""social_comparison"": ""Sometimes"", ""social_media_hours"": ""One to three hours""}",
20,teen_social_life_target_blueprints_020,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Very confident"", ""career_clarity"": ""A few vague ideas"", ""connection_effect"": ""Makes little difference"", ""future_optimism"": ""A little optimistic"", ""homework_distraction"": ""Never"", ""late_night_use"": ""Often"", ""organized_activity"": ""Three or more days a week"", ""parental_rules"": ""Very strict rules"", ""peer_belonging"": ""Sometimes"", ""posting_frequency"": ""A few times a week"", ""primary_platform"": ""TikTok"", ""school_effort"": ""Often"", ""sleep_interference"": ""Often"", ""social_comparison"": ""Rarely"", ""social_media_hours"": ""One to three hours""}",
21,teen_social_life_target_blueprints_021,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""A little confident"", ""career_clarity"": ""A very clear plan"", ""connection_effect"": ""Makes me feel less connected"", ""future_optimism"": ""Very optimistic"", ""homework_distraction"": ""Rarely"", ""late_night_use"": ""Sometimes"", ""organized_activity"": ""Less than once a week"", ""parental_rules"": ""A few loose rules"", ""peer_belonging"": ""Sometimes"", ""posting_frequency"": ""Never or almost never"", ""primary_platform"": ""I do not use social media"", ""school_effort"": ""Sometimes"", ""sleep_interference"": ""Sometimes"", ""social_comparison"": ""Sometimes"", ""social_media_hours"": ""One to three hours""}",
22,teen_social_life_target_blueprints_022,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Very confident"", ""career_clarity"": ""A few vague ideas"", ""connection_effect"": ""Makes me feel more connected"", ""future_optimism"": ""Somewhat optimistic"", ""homework_distraction"": ""Rarely"", ""late_night_use"": ""Often"", ""organized_activity"": ""One or two days a week"", ""parental_rules"": ""Very strict rules"", ""peer_belonging"": ""Often"", ""posting_frequency"": ""Less than once a week"", ""primary_platform"": ""Snapchat"", ""school_effort"": ""Sometimes"", ""sleep_interference"": ""Often"", ""social_comparison"": ""Sometimes"", ""social_media_hours"": ""Less than one hour""}",
23,teen_social_life_target_blueprints_023,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Very confident"", ""career_clarity"": ""A few vague ideas"", ""connection_effect"": ""Makes little difference"", ""future_optimism"": ""Not at all optimistic"", ""homework_distraction"": ""Rarely"", ""late_night_use"": ""Often"", ""organized_activity"": ""Three or more days a week"", ""parental_rules"": ""Very strict rules"", ""peer_belonging"": ""Often"", ""posting_frequency"": ""A few times a week"", ""primary_platform"": ""Instagram"", ""school_effort"": ""Often"", ""sleep_interference"": ""Sometimes"", ""social_comparison"": ""Often"", ""social_media_hours"": ""Four or more hours""}",
24,teen_social_life_target_blueprints_024,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Very confident"", ""career_clarity"": ""A few vague ideas"", ""connection_effect"": ""Makes me feel more connected"", ""future_optimism"": ""A little optimistic"", ""homework_distraction"": ""Often"", ""late_night_use"": ""Never"", ""organized_activity"": ""Less than once a week"", ""parental_rules"": ""No rules"", ""peer_belonging"": ""Rarely"", ""posting_frequency"": ""Never or almost never"", ""primary_platform"": ""I do not use social media"", ""school_effort"": ""Often"", ""sleep_interference"": ""Rarely"", ""social_comparison"": ""Often"", ""social_media_hours"": ""One to three hours""}",
25,teen_social_life_target_blueprints_025,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Somewhat confident"", ""career_clarity"": ""A fairly clear idea"", ""connection_effect"": ""Makes me feel less connected"", ""future_optimism"": ""Somewhat optimistic"", ""homework_distraction"": ""Sometimes"", ""late_night_use"": ""Often"", ""organized_activity"": ""Less than once a week"", ""parental_rules"": ""Some clear rules"", ""peer_belonging"": ""Sometimes"", ""posting_frequency"": ""A few times a week"", ""primary_platform"": ""Another platform"", ""school_effort"": ""Often"", ""sleep_interference"": ""Sometimes"", ""social_comparison"": ""Sometimes"", ""social_media_hours"": ""One to three hours""}",
26,teen_social_life_target_blueprints_026,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Very confident"", ""career_clarity"": ""A fairly clear idea"", ""connection_effect"": ""Makes me feel more connected"", ""future_optimism"": ""Not at all optimistic"", ""homework_distraction"": ""Never"", ""late_night_use"": ""Never"", ""organized_activity"": ""Never"", ""parental_rules"": ""Some clear rules"", ""peer_belonging"": ""Sometimes"", ""posting_frequency"": ""At least once a day"", ""primary_platform"": ""Another platform"", ""school_effort"": ""Often"", ""sleep_interference"": ""Often"", ""social_comparison"": ""Sometimes"", ""social_media_hours"": ""Less than one hour""}",
27,teen_social_life_target_blueprints_027,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Very confident"", ""career_clarity"": ""A few vague ideas"", ""connection_effect"": ""Makes little difference"", ""future_optimism"": ""Somewhat optimistic"", ""homework_distraction"": ""Never"", ""late_night_use"": ""Sometimes"", ""organized_activity"": ""Three or more days a week"", ""parental_rules"": ""No rules"", ""peer_belonging"": ""Sometimes"", ""posting_frequency"": ""Less than once a week"", ""primary_platform"": ""Another platform"", ""school_effort"": ""Often"", ""sleep_interference"": ""Sometimes"", ""social_comparison"": ""Never"", ""social_media_hours"": ""One to three hours""}",
28,teen_social_life_target_blueprints_028,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Very confident"", ""career_clarity"": ""A few vague ideas"", ""connection_effect"": ""Makes me feel less connected"", ""future_optimism"": ""Not at all optimistic"", ""homework_distraction"": ""Rarely"", ""late_night_use"": ""Never"", ""organized_activity"": ""Less than once a week"", ""parental_rules"": ""Very strict rules"", ""peer_belonging"": ""Sometimes"", ""posting_frequency"": ""At least once a day"", ""primary_platform"": ""I do not use social media"", ""school_effort"": ""Rarely"", ""sleep_interference"": ""Rarely"", ""social_comparison"": ""Sometimes"", ""social_media_hours"": ""One to three hours""}",
29,teen_social_life_target_blueprints_029,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Somewhat confident"", ""career_clarity"": ""A very clear plan"", ""connection_effect"": ""Makes me feel more connected"", ""future_optimism"": ""Not at all optimistic"", ""homework_distraction"": ""Never"", ""late_night_use"": ""Never"", ""organized_activity"": ""Less than once a week"", ""parental_rules"": ""Some clear rules"", ""peer_belonging"": ""Sometimes"", ""posting_frequency"": ""At least once a day"", ""primary_platform"": ""YouTube"", ""school_effort"": ""Sometimes"", ""sleep_interference"": ""Rarely"", ""social_comparison"": ""Often"", ""social_media_hours"": ""One to three hours""}",
30,teen_social_life_target_blueprints_030,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Very confident"", ""career_clarity"": ""A few vague ideas"", ""connection_effect"": ""Makes me feel less connected"", ""future_optimism"": ""A little optimistic"", ""homework_distraction"": ""Sometimes"", ""late_night_use"": ""Often"", ""organized_activity"": ""Less than once a week"", ""parental_rules"": ""No rules"", ""peer_belonging"": ""Sometimes"", ""posting_frequency"": ""Never or almost never"", ""primary_platform"": ""Instagram"", ""school_effort"": ""Sometimes"", ""sleep_interference"": ""Sometimes"", ""social_comparison"": ""Often"", ""social_media_hours"": ""Four or more hours""}",
31,teen_social_life_target_blueprints_031,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Very confident"", ""career_clarity"": ""A fairly clear idea"", ""connection_effect"": ""Makes me feel less connected"", ""future_optimism"": ""Somewhat optimistic"", ""homework_distraction"": ""Often"", ""late_night_use"": ""Often"", ""organized_activity"": ""One or two days a week"", ""parental_rules"": ""Very strict rules"", ""peer_belonging"": ""Often"", ""posting_frequency"": ""At least once a day"", ""primary_platform"": ""Instagram"", ""school_effort"": ""Often"", ""sleep_interference"": ""Rarely"", ""social_comparison"": ""Sometimes"", ""social_media_hours"": ""Less than one hour""}",
32,teen_social_life_target_blueprints_032,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Somewhat confident"", ""career_clarity"": ""A very clear plan"", ""connection_effect"": ""Makes me feel less connected"", ""future_optimism"": ""Very optimistic"", ""homework_distraction"": ""Often"", ""late_night_use"": ""Sometimes"", ""organized_activity"": ""Three or more days a week"", ""parental_rules"": ""A few loose rules"", ""peer_belonging"": ""Often"", ""posting_frequency"": ""At least once a day"", ""primary_platform"": ""I do not use social media"", ""school_effort"": ""Sometimes"", ""sleep_interference"": ""Sometimes"", ""social_comparison"": ""Never"", ""social_media_hours"": ""One to three hours""}",
33,teen_social_life_target_blueprints_033,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Somewhat confident"", ""career_clarity"": ""A fairly clear idea"", ""connection_effect"": ""Makes me feel less connected"", ""future_optimism"": ""A little optimistic"", ""homework_distraction"": ""Sometimes"", ""late_night_use"": ""Sometimes"", ""organized_activity"": ""One or two days a week"", ""parental_rules"": ""Very strict rules"", ""peer_belonging"": ""Often"", ""posting_frequency"": ""A few times a week"", ""primary_platform"": ""Snapchat"", ""school_effort"": ""Sometimes"", ""sleep_interference"": ""Sometimes"", ""social_comparison"": ""Sometimes"", ""social_media_hours"": ""One to three hours""}",
34,teen_social_life_target_blueprints_034,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Very confident"", ""career_clarity"": ""A few vague ideas"", ""connection_effect"": ""Makes little difference"", ""future_optimism"": ""Somewhat optimistic"", ""homework_distraction"": ""Sometimes"", ""late_night_use"": ""Rarely"", ""organized_activity"": ""Three or more days a week"", ""parental_rules"": ""Very strict rules"", ""peer_belonging"": ""Often"", ""posting_frequency"": ""Less than once a week"", ""primary_platform"": ""I do not use social media"", ""school_effort"": ""Often"", ""sleep_interference"": ""Often"", ""social_comparison"": ""Rarely"", ""social_media_hours"": ""Less than one hour""}",
35,teen_social_life_target_blueprints_035,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Somewhat confident"", ""career_clarity"": ""No clear idea"", ""connection_effect"": ""Makes me feel more connected"", ""future_optimism"": ""Somewhat optimistic"", ""homework_distraction"": ""Often"", ""late_night_use"": ""Rarely"", ""organized_activity"": ""One or two days a week"", ""parental_rules"": ""Some clear rules"", ""peer_belonging"": ""Never"", ""posting_frequency"": ""A few times a week"", ""primary_platform"": ""Another platform"", ""school_effort"": ""Often"", ""sleep_interference"": ""Sometimes"", ""social_comparison"": ""Sometimes"", ""social_media_hours"": ""Four or more hours""}",
36,teen_social_life_target_blueprints_036,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Somewhat confident"", ""career_clarity"": ""No clear idea"", ""connection_effect"": ""Makes me feel less connected"", ""future_optimism"": ""Very optimistic"", ""homework_distraction"": ""Never"", ""late_night_use"": ""Sometimes"", ""organized_activity"": ""One or two days a week"", ""parental_rules"": ""No rules"", ""peer_belonging"": ""Sometimes"", ""posting_frequency"": ""Less than once a week"", ""primary_platform"": ""Instagram"", ""school_effort"": ""Often"", ""sleep_interference"": ""Often"", ""social_comparison"": ""Often"", ""social_media_hours"": ""Four or more hours""}",
37,teen_social_life_target_blueprints_037,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Very confident"", ""career_clarity"": ""A few vague ideas"", ""connection_effect"": ""Makes me feel more connected"", ""future_optimism"": ""Somewhat optimistic"", ""homework_distraction"": ""Sometimes"", ""late_night_use"": ""Rarely"", ""organized_activity"": ""Less than once a week"", ""parental_rules"": ""A few loose rules"", ""peer_belonging"": ""Often"", ""posting_frequency"": ""A few times a week"", ""primary_platform"": ""Another platform"", ""school_effort"": ""Sometimes"", ""sleep_interference"": ""Rarely"", ""social_comparison"": ""Never"", ""social_media_hours"": ""Less than one hour""}",
38,teen_social_life_target_blueprints_038,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Not at all confident"", ""career_clarity"": ""A fairly clear idea"", ""connection_effect"": ""Makes me feel less connected"", ""future_optimism"": ""A little optimistic"", ""homework_distraction"": ""Never"", ""late_night_use"": ""Never"", ""organized_activity"": ""Three or more days a week"", ""parental_rules"": ""A few loose rules"", ""peer_belonging"": ""Rarely"", ""posting_frequency"": ""Less than once a week"", ""primary_platform"": ""Snapchat"", ""school_effort"": ""Often"", ""sleep_interference"": ""Sometimes"", ""social_comparison"": ""Sometimes"", ""social_media_hours"": ""One to three hours""}",
39,teen_social_life_target_blueprints_039,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Very confident"", ""career_clarity"": ""A very clear plan"", ""connection_effect"": ""Makes little difference"", ""future_optimism"": ""Very optimistic"", ""homework_distraction"": ""Never"", ""late_night_use"": ""Sometimes"", ""organized_activity"": ""Less than once a week"", ""parental_rules"": ""No rules"", ""peer_belonging"": ""Often"", ""posting_frequency"": ""A few times a week"", ""primary_platform"": ""Instagram"", ""school_effort"": ""Often"", ""sleep_interference"": ""Sometimes"", ""social_comparison"": ""Rarely"", ""social_media_hours"": ""One to three hours""}",
40,teen_social_life_target_blueprints_040,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Very confident"", ""career_clarity"": ""A few vague ideas"", ""connection_effect"": ""Makes me feel more connected"", ""future_optimism"": ""Very optimistic"", ""homework_distraction"": ""Sometimes"", ""late_night_use"": ""Sometimes"", ""organized_activity"": ""Never"", ""parental_rules"": ""Some clear rules"", ""peer_belonging"": ""Rarely"", ""posting_frequency"": ""Never or almost never"", ""primary_platform"": ""Snapchat"", ""school_effort"": ""Often"", ""sleep_interference"": ""Sometimes"", ""social_comparison"": ""Often"", ""social_media_hours"": ""Less than one hour""}",
41,teen_social_life_target_blueprints_041,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Somewhat confident"", ""career_clarity"": ""A fairly clear idea"", ""connection_effect"": ""Makes me feel less connected"", ""future_optimism"": ""Somewhat optimistic"", ""homework_distraction"": ""Often"", ""late_night_use"": ""Sometimes"", ""organized_activity"": ""One or two days a week"", ""parental_rules"": ""Some clear rules"", ""peer_belonging"": ""Often"", ""posting_frequency"": ""Less than once a week"", ""primary_platform"": ""I do not use social media"", ""school_effort"": ""Often"", ""sleep_interference"": ""Rarely"", ""social_comparison"": ""Rarely"", ""social_media_hours"": ""One to three hours""}",
42,teen_social_life_target_blueprints_042,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Very confident"", ""career_clarity"": ""A fairly clear idea"", ""connection_effect"": ""Makes little difference"", ""future_optimism"": ""A little optimistic"", ""homework_distraction"": ""Sometimes"", ""late_night_use"": ""Sometimes"", ""organized_activity"": ""Three or more days a week"", ""parental_rules"": ""Very strict rules"", ""peer_belonging"": ""Sometimes"", ""posting_frequency"": ""Never or almost never"", ""primary_platform"": ""Instagram"", ""school_effort"": ""Sometimes"", ""sleep_interference"": ""Sometimes"", ""social_comparison"": ""Sometimes"", ""social_media_hours"": ""One to three hours""}",
43,teen_social_life_target_blueprints_043,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""A little confident"", ""career_clarity"": ""A fairly clear idea"", ""connection_effect"": ""Makes me feel less connected"", ""future_optimism"": ""A little optimistic"", ""homework_distraction"": ""Sometimes"", ""late_night_use"": ""Rarely"", ""organized_activity"": ""One or two days a week"", ""parental_rules"": ""A few loose rules"", ""peer_belonging"": ""Rarely"", ""posting_frequency"": ""A few times a week"", ""primary_platform"": ""Another platform"", ""school_effort"": ""Often"", ""sleep_interference"": ""Often"", ""social_comparison"": ""Sometimes"", ""social_media_hours"": ""One to three hours""}",
