support_id,job_id,item,option_index,option_code,option_label,probability
1,pew_work_family_detailed_repair1_001,career_sacrifice_rule,1,2,The adult with the more flexible job should reduce work,0.2
1,pew_work_family_detailed_repair1_001,career_sacrifice_rule,2,3,Both adults should reduce work as equally as possible,0.25
1,pew_work_family_detailed_repair1_001,career_sacrifice_rule,3,4,It depends entirely on the family,0.43
2,pew_work_family_detailed_repair1_002,hobbies,0,1,Men and women are basically similar,0.25
2,pew_work_family_detailed_repair1_002,hobbies,1,2,Men and women are basically different,0.75
2,pew_work_family_detailed_repair1_002,physical_abilities,0,1,Men and women are basically similar,0.18
2,pew_work_family_detailed_repair1_002,physical_abilities,1,2,Men and women are basically different,0.82
2,pew_work_family_detailed_repair1_002,parenting,0,1,Men and women are basically similar,0.68
2,pew_work_family_detailed_repair1_002,parenting,1,2,Men and women are basically different,0.32
2,pew_work_family_detailed_repair1_002,feelings,0,1,Men and women are basically similar,0.3
2,pew_work_family_detailed_repair1_002,feelings,1,2,Men and women are basically different,0.7
2,pew_work_family_detailed_repair1_002,workplace,0,1,Men and women are basically similar,0.74
2,pew_work_family_detailed_repair1_002,workplace,1,2,Men and women are basically different,0.26
2,pew_work_family_detailed_repair1_002,relationship_status,0,1,Married,0.02
2,pew_work_family_detailed_repair1_002,relationship_status,1,2,Living with a partner,0.01
2,pew_work_family_detailed_repair1_002,relationship_status,2,3,In a relationship but not living together,0.04
2,pew_work_family_detailed_repair1_002,relationship_status,3,4,Not currently in a relationship,0.93
2,pew_work_family_detailed_repair1_002,children_at_home,0,1,No children under 18,0.03
2,pew_work_family_detailed_repair1_002,children_at_home,1,2,At least one child under 6,0.02
2,pew_work_family_detailed_repair1_002,children_at_home,2,3,Only children ages 6 to 17,0.93
2,pew_work_family_detailed_repair1_002,children_at_home,3,4,Children both under 6 and ages 6 to 17,0.02
2,pew_work_family_detailed_repair1_002,household_income,0,1,"Less than $50,000",0.1
2,pew_work_family_detailed_repair1_002,household_income,1,2,"$50,000 to $99,999",0.78
2,pew_work_family_detailed_repair1_002,household_income,2,3,"$100,000 to $149,999",0.08
2,pew_work_family_detailed_repair1_002,household_income,3,4,"$150,000 or more",0.04
2,pew_work_family_detailed_repair1_002,marriage_importance,0,1,Not at all important,0.7
2,pew_work_family_detailed_repair1_002,marriage_importance,1,2,Not too important,0.18
2,pew_work_family_detailed_repair1_002,marriage_importance,2,3,Somewhat important,0.08
2,pew_work_family_detailed_repair1_002,marriage_importance,3,4,Very important,0.04
2,pew_work_family_detailed_repair1_002,parenthood_importance,0,1,Not at all important,0.02
2,pew_work_family_detailed_repair1_002,parenthood_importance,1,2,Not too important,0.03
2,pew_work_family_detailed_repair1_002,parenthood_importance,2,3,Somewhat important,0.12
2,pew_work_family_detailed_repair1_002,parenthood_importance,3,4,Very important,0.83
2,pew_work_family_detailed_repair1_002,paid_work_priority,0,1,Not at all important,0.09
2,pew_work_family_detailed_repair1_002,paid_work_priority,1,2,Not too important,0.16
2,pew_work_family_detailed_repair1_002,paid_work_priority,2,3,Somewhat important,0.62
2,pew_work_family_detailed_repair1_002,paid_work_priority,3,4,Very important,0.13
2,pew_work_family_detailed_repair1_002,childcare_division,0,1,One parent should do most of it,0.05
2,pew_work_family_detailed_repair1_002,childcare_division,1,2,Both parents should divide it about equally,0.64
2,pew_work_family_detailed_repair1_002,childcare_division,2,3,The parent with more available time should do more,0.2
2,pew_work_family_detailed_repair1_002,childcare_division,3,4,It depends entirely on the family,0.11
2,pew_work_family_detailed_repair1_002,housework_division,0,1,One person should do most of it,0.04
2,pew_work_family_detailed_repair1_002,housework_division,1,2,Both adults should divide it about equally,0.68
2,pew_work_family_detailed_repair1_002,housework_division,2,3,The person with more available time should do more,0.18
2,pew_work_family_detailed_repair1_002,housework_division,3,4,It depends entirely on the household,0.1
2,pew_work_family_detailed_repair1_002,financial_decision_style,0,1,The higher earner should usually decide,0.04
2,pew_work_family_detailed_repair1_002,financial_decision_style,1,2,The person who manages the money should usually decide,0.09
2,pew_work_family_detailed_repair1_002,financial_decision_style,2,3,Both adults should decide together,0.36
2,pew_work_family_detailed_repair1_002,financial_decision_style,3,4,It depends on the decision,0.51
2,pew_work_family_detailed_repair1_002,career_sacrifice_rule,0,1,The lower earner should reduce work,0.12
2,pew_work_family_detailed_repair1_002,career_sacrifice_rule,1,2,The adult with the more flexible job should reduce work,0.52
2,pew_work_family_detailed_repair1_002,career_sacrifice_rule,2,3,Both adults should reduce work as equally as possible,0.24
2,pew_work_family_detailed_repair1_002,career_sacrifice_rule,3,4,It depends entirely on the family,0.12
3,pew_work_family_detailed_repair1_003,hobbies,0,1,Men and women are basically similar,0.74
3,pew_work_family_detailed_repair1_003,hobbies,1,2,Men and women are basically different,0.26
3,pew_work_family_detailed_repair1_003,physical_abilities,0,1,Men and women are basically similar,0.22
3,pew_work_family_detailed_repair1_003,physical_abilities,1,2,Men and women are basically different,0.78
3,pew_work_family_detailed_repair1_003,parenting,0,1,Men and women are basically similar,0.31
3,pew_work_family_detailed_repair1_003,parenting,1,2,Men and women are basically different,0.69
3,pew_work_family_detailed_repair1_003,feelings,0,1,Men and women are basically similar,0.68
3,pew_work_family_detailed_repair1_003,feelings,1,2,Men and women are basically different,0.32
3,pew_work_family_detailed_repair1_003,workplace,0,1,Men and women are basically similar,0.76
3,pew_work_family_detailed_repair1_003,workplace,1,2,Men and women are basically different,0.24
3,pew_work_family_detailed_repair1_003,relationship_status,0,1,Married,0.03
3,pew_work_family_detailed_repair1_003,relationship_status,1,2,Living with a partner,0.02
3,pew_work_family_detailed_repair1_003,relationship_status,2,3,In a relationship but not living together,0.06
3,pew_work_family_detailed_repair1_003,relationship_status,3,4,Not currently in a relationship,0.89
3,pew_work_family_detailed_repair1_003,children_at_home,0,1,No children under 18,0.91
3,pew_work_family_detailed_repair1_003,children_at_home,1,2,At least one child under 6,0.03
3,pew_work_family_detailed_repair1_003,children_at_home,2,3,Only children ages 6 to 17,0.04
3,pew_work_family_detailed_repair1_003,children_at_home,3,4,Children both under 6 and ages 6 to 17,0.02
3,pew_work_family_detailed_repair1_003,household_income,0,1,"Less than $50,000",0.03
3,pew_work_family_detailed_repair1_003,household_income,1,2,"$50,000 to $99,999",0.05
3,pew_work_family_detailed_repair1_003,household_income,2,3,"$100,000 to $149,999",0.12
3,pew_work_family_detailed_repair1_003,household_income,3,4,"$150,000 or more",0.8
3,pew_work_family_detailed_repair1_003,marriage_importance,0,1,Not at all important,0.72
3,pew_work_family_detailed_repair1_003,marriage_importance,1,2,Not too important,0.16
3,pew_work_family_detailed_repair1_003,marriage_importance,2,3,Somewhat important,0.08
3,pew_work_family_detailed_repair1_003,marriage_importance,3,4,Very important,0.04
3,pew_work_family_detailed_repair1_003,parenthood_importance,0,1,Not at all important,0.04
3,pew_work_family_detailed_repair1_003,parenthood_importance,1,2,Not too important,0.06
3,pew_work_family_detailed_repair1_003,parenthood_importance,2,3,Somewhat important,0.15
3,pew_work_family_detailed_repair1_003,parenthood_importance,3,4,Very important,0.75
3,pew_work_family_detailed_repair1_003,paid_work_priority,0,1,Not at all important,0.08
3,pew_work_family_detailed_repair1_003,paid_work_priority,1,2,Not too important,0.16
3,pew_work_family_detailed_repair1_003,paid_work_priority,2,3,Somewhat important,0.56
3,pew_work_family_detailed_repair1_003,paid_work_priority,3,4,Very important,0.2
3,pew_work_family_detailed_repair1_003,childcare_division,0,1,One parent should do most of it,0.05
3,pew_work_family_detailed_repair1_003,childcare_division,1,2,Both parents should divide it about equally,0.72
3,pew_work_family_detailed_repair1_003,childcare_division,2,3,The parent with more available time should do more,0.13
3,pew_work_family_detailed_repair1_003,childcare_division,3,4,It depends entirely on the family,0.1
3,pew_work_family_detailed_repair1_003,housework_division,0,1,One person should do most of it,0.04
3,pew_work_family_detailed_repair1_003,housework_division,1,2,Both adults should divide it about equally,0.74
3,pew_work_family_detailed_repair1_003,housework_division,2,3,The person with more available time should do more,0.14
3,pew_work_family_detailed_repair1_003,housework_division,3,4,It depends entirely on the household,0.08
3,pew_work_family_detailed_repair1_003,financial_decision_style,0,1,The higher earner should usually decide,0.03
3,pew_work_family_detailed_repair1_003,financial_decision_style,1,2,The person who manages the money should usually decide,0.1
3,pew_work_family_detailed_repair1_003,financial_decision_style,2,3,Both adults should decide together,0.34
3,pew_work_family_detailed_repair1_003,financial_decision_style,3,4,It depends on the decision,0.53
3,pew_work_family_detailed_repair1_003,career_sacrifice_rule,0,1,The lower earner should reduce work,0.07
3,pew_work_family_detailed_repair1_003,career_sacrifice_rule,1,2,The adult with the more flexible job should reduce work,0.2
3,pew_work_family_detailed_repair1_003,career_sacrifice_rule,2,3,Both adults should reduce work as equally as possible,0.59
3,pew_work_family_detailed_repair1_003,career_sacrifice_rule,3,4,It depends entirely on the family,0.14
4,pew_work_family_detailed_repair1_004,hobbies,0,1,Men and women are basically similar,0.18
4,pew_work_family_detailed_repair1_004,hobbies,1,2,Men and women are basically different,0.82
4,pew_work_family_detailed_repair1_004,physical_abilities,0,1,Men and women are basically similar,0.15
4,pew_work_family_detailed_repair1_004,physical_abilities,1,2,Men and women are basically different,0.85
4,pew_work_family_detailed_repair1_004,parenting,0,1,Men and women are basically similar,0.22
4,pew_work_family_detailed_repair1_004,parenting,1,2,Men and women are basically different,0.78
4,pew_work_family_detailed_repair1_004,feelings,0,1,Men and women are basically similar,0.17
4,pew_work_family_detailed_repair1_004,feelings,1,2,Men and women are basically different,0.83
4,pew_work_family_detailed_repair1_004,workplace,0,1,Men and women are basically similar,0.78
4,pew_work_family_detailed_repair1_004,workplace,1,2,Men and women are basically different,0.22
4,pew_work_family_detailed_repair1_004,relationship_status,0,1,Married,0.08
4,pew_work_family_detailed_repair1_004,relationship_status,1,2,Living with a partner,0.04
4,pew_work_family_detailed_repair1_004,relationship_status,2,3,In a relationship but not living together,0.1
4,pew_work_family_detailed_repair1_004,relationship_status,3,4,Not currently in a relationship,0.78
4,pew_work_family_detailed_repair1_004,children_at_home,0,1,No children under 18,0.85
4,pew_work_family_detailed_repair1_004,children_at_home,1,2,At least one child under 6,0.04
4,pew_work_family_detailed_repair1_004,children_at_home,2,3,Only children ages 6 to 17,0.08
4,pew_work_family_detailed_repair1_004,children_at_home,3,4,Children both under 6 and ages 6 to 17,0.03
4,pew_work_family_detailed_repair1_004,household_income,0,1,"Less than $50,000",0.72
4,pew_work_family_detailed_repair1_004,household_income,1,2,"$50,000 to $99,999",0.18
4,pew_work_family_detailed_repair1_004,household_income,2,3,"$100,000 to $149,999",0.06
4,pew_work_family_detailed_repair1_004,household_income,3,4,"$150,000 or more",0.04
4,pew_work_family_detailed_repair1_004,marriage_importance,0,1,Not at all important,0.18
4,pew_work_family_detailed_repair1_004,marriage_importance,1,2,Not too important,0.52
4,pew_work_family_detailed_repair1_004,marriage_importance,2,3,Somewhat important,0.22
4,pew_work_family_detailed_repair1_004,marriage_importance,3,4,Very important,0.08
4,pew_work_family_detailed_repair1_004,parenthood_importance,0,1,Not at all important,0.09
4,pew_work_family_detailed_repair1_004,parenthood_importance,1,2,Not too important,0.18
4,pew_work_family_detailed_repair1_004,parenthood_importance,2,3,Somewhat important,0.53
4,pew_work_family_detailed_repair1_004,parenthood_importance,3,4,Very important,0.2
4,pew_work_family_detailed_repair1_004,paid_work_priority,0,1,Not at all important,0.2
4,pew_work_family_detailed_repair1_004,paid_work_priority,1,2,Not too important,0.5
4,pew_work_family_detailed_repair1_004,paid_work_priority,2,3,Somewhat important,0.22
4,pew_work_family_detailed_repair1_004,paid_work_priority,3,4,Very important,0.08
4,pew_work_family_detailed_repair1_004,childcare_division,0,1,One parent should do most of it,0.08
4,pew_work_family_detailed_repair1_004,childcare_division,1,2,Both parents should divide it about equally,0.24
4,pew_work_family_detailed_repair1_004,childcare_division,2,3,The parent with more available time should do more,0.23
4,pew_work_family_detailed_repair1_004,childcare_division,3,4,It depends entirely on the family,0.45
4,pew_work_family_detailed_repair1_004,housework_division,0,1,One person should do most of it,0.07
4,pew_work_family_detailed_repair1_004,housework_division,1,2,Both adults should divide it about equally,0.56
4,pew_work_family_detailed_repair1_004,housework_division,2,3,The person with more available time should do more,0.24
4,pew_work_family_detailed_repair1_004,housework_division,3,4,It depends entirely on the household,0.13
4,pew_work_family_detailed_repair1_004,financial_decision_style,0,1,The higher earner should usually decide,0.04
4,pew_work_family_detailed_repair1_004,financial_decision_style,1,2,The person who manages the money should usually decide,0.11
4,pew_work_family_detailed_repair1_004,financial_decision_style,2,3,Both adults should decide together,0.68
4,pew_work_family_detailed_repair1_004,financial_decision_style,3,4,It depends on the decision,0.17
4,pew_work_family_detailed_repair1_004,career_sacrifice_rule,0,1,The lower earner should reduce work,0.43
4,pew_work_family_detailed_repair1_004,career_sacrifice_rule,1,2,The adult with the more flexible job should reduce work,0.24
4,pew_work_family_detailed_repair1_004,career_sacrifice_rule,2,3,Both adults should reduce work as equally as possible,0.18
4,pew_work_family_detailed_repair1_004,career_sacrifice_rule,3,4,It depends entirely on the family,0.15
5,pew_work_family_detailed_repair1_005,hobbies,0,1,Men and women are basically similar,0.22
5,pew_work_family_detailed_repair1_005,hobbies,1,2,Men and women are basically different,0.78
5,pew_work_family_detailed_repair1_005,physical_abilities,0,1,Men and women are basically similar,0.12
5,pew_work_family_detailed_repair1_005,physical_abilities,1,2,Men and women are basically different,0.88
5,pew_work_family_detailed_repair1_005,parenting,0,1,Men and women are basically similar,0.28
5,pew_work_family_detailed_repair1_005,parenting,1,2,Men and women are basically different,0.72
5,pew_work_family_detailed_repair1_005,feelings,0,1,Men and women are basically similar,0.17
5,pew_work_family_detailed_repair1_005,feelings,1,2,Men and women are basically different,0.83
5,pew_work_family_detailed_repair1_005,workplace,0,1,Men and women are basically similar,0.31
5,pew_work_family_detailed_repair1_005,workplace,1,2,Men and women are basically different,0.69
5,pew_work_family_detailed_repair1_005,relationship_status,0,1,Married,0.91
5,pew_work_family_detailed_repair1_005,relationship_status,1,2,Living with a partner,0.03
5,pew_work_family_detailed_repair1_005,relationship_status,2,3,In a relationship but not living together,0.02
5,pew_work_family_detailed_repair1_005,relationship_status,3,4,Not currently in a relationship,0.04
5,pew_work_family_detailed_repair1_005,children_at_home,0,1,No children under 18,0.92
5,pew_work_family_detailed_repair1_005,children_at_home,1,2,At least one child under 6,0.02
5,pew_work_family_detailed_repair1_005,children_at_home,2,3,Only children ages 6 to 17,0.04
5,pew_work_family_detailed_repair1_005,children_at_home,3,4,Children both under 6 and ages 6 to 17,0.02
5,pew_work_family_detailed_repair1_005,household_income,0,1,"Less than $50,000",0.03
5,pew_work_family_detailed_repair1_005,household_income,1,2,"$50,000 to $99,999",0.06
5,pew_work_family_detailed_repair1_005,household_income,2,3,"$100,000 to $149,999",0.11
5,pew_work_family_detailed_repair1_005,household_income,3,4,"$150,000 or more",0.8
5,pew_work_family_detailed_repair1_005,marriage_importance,0,1,Not at all important,0.08
5,pew_work_family_detailed_repair1_005,marriage_importance,1,2,Not too important,0.2
5,pew_work_family_detailed_repair1_005,marriage_importance,2,3,Somewhat important,0.52
5,pew_work_family_detailed_repair1_005,marriage_importance,3,4,Very important,0.2
5,pew_work_family_detailed_repair1_005,parenthood_importance,0,1,Not at all important,0.18
5,pew_work_family_detailed_repair1_005,parenthood_importance,1,2,Not too important,0.5
5,pew_work_family_detailed_repair1_005,parenthood_importance,2,3,Somewhat important,0.22
5,pew_work_family_detailed_repair1_005,parenthood_importance,3,4,Very important,0.1
5,pew_work_family_detailed_repair1_005,paid_work_priority,0,1,Not at all important,0.16
5,pew_work_family_detailed_repair1_005,paid_work_priority,1,2,Not too important,0.48
5,pew_work_family_detailed_repair1_005,paid_work_priority,2,3,Somewhat important,0.25
5,pew_work_family_detailed_repair1_005,paid_work_priority,3,4,Very important,0.11
5,pew_work_family_detailed_repair1_005,childcare_division,0,1,One parent should do most of it,0.12
5,pew_work_family_detailed_repair1_005,childcare_division,1,2,Both parents should divide it about equally,0.24
5,pew_work_family_detailed_repair1_005,childcare_division,2,3,The parent with more available time should do more,0.47
5,pew_work_family_detailed_repair1_005,childcare_division,3,4,It depends entirely on the family,0.17
5,pew_work_family_detailed_repair1_005,housework_division,0,1,One person should do most of it,0.48
5,pew_work_family_detailed_repair1_005,housework_division,1,2,Both adults should divide it about equally,0.24
5,pew_work_family_detailed_repair1_005,housework_division,2,3,The person with more available time should do more,0.18
5,pew_work_family_detailed_repair1_005,housework_division,3,4,It depends entirely on the household,0.1
5,pew_work_family_detailed_repair1_005,financial_decision_style,0,1,The higher earner should usually decide,0.09
5,pew_work_family_detailed_repair1_005,financial_decision_style,1,2,The person who manages the money should usually decide,0.19
5,pew_work_family_detailed_repair1_005,financial_decision_style,2,3,Both adults should decide together,0.27
5,pew_work_family_detailed_repair1_005,financial_decision_style,3,4,It depends on the decision,0.45
5,pew_work_family_detailed_repair1_005,career_sacrifice_rule,0,1,The lower earner should reduce work,0.18
5,pew_work_family_detailed_repair1_005,career_sacrifice_rule,1,2,The adult with the more flexible job should reduce work,0.43
5,pew_work_family_detailed_repair1_005,career_sacrifice_rule,2,3,Both adults should reduce work as equally as possible,0.22
5,pew_work_family_detailed_repair1_005,career_sacrifice_rule,3,4,It depends entirely on the family,0.17
6,pew_work_family_detailed_repair1_006,hobbies,0,1,Men and women are basically similar,0.68
6,pew_work_family_detailed_repair1_006,hobbies,1,2,Men and women are basically different,0.32
6,pew_work_family_detailed_repair1_006,physical_abilities,0,1,Men and women are basically similar,0.56
6,pew_work_family_detailed_repair1_006,physical_abilities,1,2,Men and women are basically different,0.44
6,pew_work_family_detailed_repair1_006,parenting,0,1,Men and women are basically similar,0.34
6,pew_work_family_detailed_repair1_006,parenting,1,2,Men and women are basically different,0.66
6,pew_work_family_detailed_repair1_006,feelings,0,1,Men and women are basically similar,0.25
6,pew_work_family_detailed_repair1_006,feelings,1,2,Men and women are basically different,0.75
6,pew_work_family_detailed_repair1_006,workplace,0,1,Men and women are basically similar,0.42
6,pew_work_family_detailed_repair1_006,workplace,1,2,Men and women are basically different,0.58
6,pew_work_family_detailed_repair1_006,relationship_status,0,1,Married,0.03
6,pew_work_family_detailed_repair1_006,relationship_status,1,2,Living with a partner,0.02
6,pew_work_family_detailed_repair1_006,relationship_status,2,3,In a relationship but not living together,0.06
6,pew_work_family_detailed_repair1_006,relationship_status,3,4,Not currently in a relationship,0.89
6,pew_work_family_detailed_repair1_006,children_at_home,0,1,No children under 18,0.02
6,pew_work_family_detailed_repair1_006,children_at_home,1,2,At least one child under 6,0.08
6,pew_work_family_detailed_repair1_006,children_at_home,2,3,Only children ages 6 to 17,0.05
6,pew_work_family_detailed_repair1_006,children_at_home,3,4,Children both under 6 and ages 6 to 17,0.85
6,pew_work_family_detailed_repair1_006,household_income,0,1,"Less than $50,000",0.02
6,pew_work_family_detailed_repair1_006,household_income,1,2,"$50,000 to $99,999",0.04
6,pew_work_family_detailed_repair1_006,household_income,2,3,"$100,000 to $149,999",0.1
6,pew_work_family_detailed_repair1_006,household_income,3,4,"$150,000 or more",0.84
6,pew_work_family_detailed_repair1_006,marriage_importance,0,1,Not at all important,0.02
6,pew_work_family_detailed_repair1_006,marriage_importance,1,2,Not too important,0.03
6,pew_work_family_detailed_repair1_006,marriage_importance,2,3,Somewhat important,0.15
6,pew_work_family_detailed_repair1_006,marriage_importance,3,4,Very important,0.8
6,pew_work_family_detailed_repair1_006,parenthood_importance,0,1,Not at all important,0.01
6,pew_work_family_detailed_repair1_006,parenthood_importance,1,2,Not too important,0.02
6,pew_work_family_detailed_repair1_006,parenthood_importance,2,3,Somewhat important,0.1
6,pew_work_family_detailed_repair1_006,parenthood_importance,3,4,Very important,0.87
6,pew_work_family_detailed_repair1_006,paid_work_priority,0,1,Not at all important,0.04
6,pew_work_family_detailed_repair1_006,paid_work_priority,1,2,Not too important,0.13
6,pew_work_family_detailed_repair1_006,paid_work_priority,2,3,Somewhat important,0.58
6,pew_work_family_detailed_repair1_006,paid_work_priority,3,4,Very important,0.25
6,pew_work_family_detailed_repair1_006,childcare_division,0,1,One parent should do most of it,0.05
6,pew_work_family_detailed_repair1_006,childcare_division,1,2,Both parents should divide it about equally,0.23
6,pew_work_family_detailed_repair1_006,childcare_division,2,3,The parent with more available time should do more,0.26
6,pew_work_family_detailed_repair1_006,childcare_division,3,4,It depends entirely on the family,0.46
6,pew_work_family_detailed_repair1_006,housework_division,0,1,One person should do most of it,0.04
6,pew_work_family_detailed_repair1_006,housework_division,1,2,Both adults should divide it about equally,0.24
6,pew_work_family_detailed_repair1_006,housework_division,2,3,The person with more available time should do more,0.55
6,pew_work_family_detailed_repair1_006,housework_division,3,4,It depends entirely on the household,0.17
6,pew_work_family_detailed_repair1_006,financial_decision_style,0,1,The higher earner should usually decide,0.52
6,pew_work_family_detailed_repair1_006,financial_decision_style,1,2,The person who manages the money should usually decide,0.14
6,pew_work_family_detailed_repair1_006,financial_decision_style,2,3,Both adults should decide together,0.22
6,pew_work_family_detailed_repair1_006,financial_decision_style,3,4,It depends on the decision,0.12
6,pew_work_family_detailed_repair1_006,career_sacrifice_rule,0,1,The lower earner should reduce work,0.17
6,pew_work_family_detailed_repair1_006,career_sacrifice_rule,1,2,The adult with the more flexible job should reduce work,0.48
6,pew_work_family_detailed_repair1_006,career_sacrifice_rule,2,3,Both adults should reduce work as equally as possible,0.22
6,pew_work_family_detailed_repair1_006,career_sacrifice_rule,3,4,It depends entirely on the family,0.13
7,pew_work_family_detailed_repair1_007,hobbies,0,1,Men and women are basically similar,0.18
7,pew_work_family_detailed_repair1_007,hobbies,1,2,Men and women are basically different,0.82
7,pew_work_family_detailed_repair1_007,physical_abilities,0,1,Men and women are basically similar,0.12
7,pew_work_family_detailed_repair1_007,physical_abilities,1,2,Men and women are basically different,0.88
7,pew_work_family_detailed_repair1_007,parenting,0,1,Men and women are basically similar,0.22
7,pew_work_family_detailed_repair1_007,parenting,1,2,Men and women are basically different,0.78
7,pew_work_family_detailed_repair1_007,feelings,0,1,Men and women are basically similar,0.15
7,pew_work_family_detailed_repair1_007,feelings,1,2,Men and women are basically different,0.85
7,pew_work_family_detailed_repair1_007,workplace,0,1,Men and women are basically similar,0.24
7,pew_work_family_detailed_repair1_007,workplace,1,2,Men and women are basically different,0.76
7,pew_work_family_detailed_repair1_007,relationship_status,0,1,Married,0.08
7,pew_work_family_detailed_repair1_007,relationship_status,1,2,Living with a partner,0.85
7,pew_work_family_detailed_repair1_007,relationship_status,2,3,In a relationship but not living together,0.04
7,pew_work_family_detailed_repair1_007,relationship_status,3,4,Not currently in a relationship,0.03
7,pew_work_family_detailed_repair1_007,children_at_home,0,1,No children under 18,0.03
7,pew_work_family_detailed_repair1_007,children_at_home,1,2,At least one child under 6,0.06
7,pew_work_family_detailed_repair1_007,children_at_home,2,3,Only children ages 6 to 17,0.05
7,pew_work_family_detailed_repair1_007,children_at_home,3,4,Children both under 6 and ages 6 to 17,0.86
7,pew_work_family_detailed_repair1_007,household_income,0,1,"Less than $50,000",0.02
7,pew_work_family_detailed_repair1_007,household_income,1,2,"$50,000 to $99,999",0.04
7,pew_work_family_detailed_repair1_007,household_income,2,3,"$100,000 to $149,999",0.1
7,pew_work_family_detailed_repair1_007,household_income,3,4,"$150,000 or more",0.84
7,pew_work_family_detailed_repair1_007,marriage_importance,0,1,Not at all important,0.25
7,pew_work_family_detailed_repair1_007,marriage_importance,1,2,Not too important,0.5
7,pew_work_family_detailed_repair1_007,marriage_importance,2,3,Somewhat important,0.18
7,pew_work_family_detailed_repair1_007,marriage_importance,3,4,Very important,0.07
7,pew_work_family_detailed_repair1_007,parenthood_importance,0,1,Not at all important,0.22
7,pew_work_family_detailed_repair1_007,parenthood_importance,1,2,Not too important,0.48
