support_id,job_id,variant,persona,valid
23,teen_social_big_support_aug3_279,,"Your views on social media are mixed: you use it regularly but not constantly, mostly on YouTube, and you share things a few times a week. You try to follow clear household rules and usually avoid scrolling after bedtime, yet social media can still affect your sleep by leaving you wound up or thinking about what you saw earlier. You often compare yourself negatively to people online, and even when you keep up with friends there, it can make you feel less connected rather than closer.",True
24,teen_social_big_support_aug3_280,,"Your views on social media are shaped by treating it more like a practical communication and entertainment tool than a public identity. You spend a lot of time in online spaces and post or share often, mostly because it helps you stay connected with friends, but you do not feel tied to one main social-media platform and may not label your usual apps as “social media.” You generally keep it from taking over bedtime, though it still sometimes affects your sleep, and you rarely come away feeling worse about yourself. Your parents mostly leave your use up to you.",True
25,teen_social_big_support_aug3_281,,"Your views on social media are shaped by being mostly a quiet consumer rather than an active participant: you can spend a lot of time scrolling or watching app-based content, but you rarely post and may not think of yourself as really ""using social media"" because you do not maintain an active presence. You usually avoid late-night scrolling, though it still sometimes cuts into sleep, and the experience can leave you feeling less connected to friends rather than closer to them. Your parents have a few general limits, but they are not especially strict.",True
26,teen_social_big_support_aug3_282,,"Your views on social media are mixed and low-key: you check it for a moderate amount of time and mostly browse rather than post, but you often keep looking after you meant to go to bed. It sometimes affects your sleep and self-comparison, though it does not really change how connected you feel to friends. You have some clear rules around use, and the platform you think of as primary is not one of the biggest named options.",True
27,teen_social_big_support_aug3_283,,"Your views on social media are mixed: you check Snapchat most days and sometimes keep scrolling or replying later than you meant to, which can hurt your sleep, but you do not post much and rarely feel bad from comparing yourself to others. Even though you spend a moderate amount of time online, it can feel shallow or isolating rather than truly connecting you with friends, and your household has only loose expectations about use.",True
28,teen_social_big_support_aug3_284,,"Your views on social media are fairly relaxed and routine: you spend a lot of time scrolling and checking Instagram, including after you meant to go to bed, but you feel you can still fall asleep when you need to. You post sometimes but not constantly, do not usually take other people's posts as a personal comparison, and see social media as more of a background habit than something that strongly changes your friendships. Your parents have some expectations, but they are loose rather than strict.",True
29,teen_social_big_support_aug3_285,,"Your views on social media are low-key and detached: you mostly stay off platforms and almost never post, so it rarely affects your sleep or how you see yourself. You may still check something briefly or drift into it after bedtime sometimes, but it feels peripheral to your friendships, and your parents have clear but not extreme rules.",True
30,teen_social_big_support_aug3_286,,"Your views on social media are low-key and mostly consumption-focused: you spend a moderate amount of time watching YouTube or browsing, rarely post yourself, and with few rules you sometimes keep scrolling past bedtime. It can be entertaining, but it also sometimes hurts sleep, prompts comparison, and makes friend connection feel weaker rather than closer.",True
31,teen_social_big_support_aug3_287,,"Your views on social media are mostly those of a private, heavy-scrolling observer: you spend a lot of time watching TikTok and checking friends' posts, often past bedtime, but you rarely post yourself. You can feel worse about yourself from comparisons while still feeling more connected to friends, and with no real rules you tend to judge that the habit usually does not seriously disrupt your sleep.",True
32,teen_social_big_support_aug3_288,,"Your views on social media are ambivalent: you do not really identify as someone with a main social-media platform, and you rarely post, but you still end up checking feeds, videos, or shared links for a modest amount of time. With few rules around your use, it can drift into bedtime, and even though the overall time is not extreme, it often disrupts sleep. You sometimes compare yourself negatively to what you see, and the whole experience can make friendships feel less close rather than more connected.",True
33,teen_social_big_support_aug3_289,,"Your views on social media are cautious and selective: you mostly stay off major platforms and may not think of yourself as a social-media user, but you sometimes share updates during brief planned check-ins. Even with low use and clear family rules that keep it out of bedtime, the little you see can trigger comparison and leave you feeling less connected rather than included.",True
34,teen_social_big_support_aug3_290,,"Your views on social media are shaped by using it a lot during allowed hours, especially YouTube, and sharing frequently, while still living with strict rules that keep you mostly off it after bedtime. You do not see it as changing your friendships much, but you sometimes notice it affects your sleep or makes you compare yourself negatively.",True
35,teen_social_big_support_aug3_291,,"Your views on social media are active but bounded: you spend a lot of time there and share occasionally, but strict household rules and your own routines keep it from spilling much into bedtime or sleep. You mostly use it to keep up with friends, not to compare yourself negatively, and your main online space is something other than the biggest named platforms.",True
36,teen_social_big_support_aug3_292,,"Your views on social media are ambivalent: you spend a lot of time scrolling, especially at night, but mostly lurk rather than post. You can get pulled into comparing yourself with others on Instagram, yet you do not feel it changes your friendships much, and you usually keep sleep disruption limited despite breaking bedtime intentions. Your parents have clear expectations that shape your use but do not feel extremely strict.",True
37,teen_social_big_support_aug3_293,,"Your views on social media are detached and mostly observational: you spend a modest amount of time around social apps or social features without having a platform you identify as your main one, rarely post, and tend not to feel it affects your sleep, self-image, or friendships much. With no strong household rules, you manage it mostly on your own and occasionally drift into it after bedtime.",True
38,teen_social_big_support_aug3_294,,"Your views on social media are cautious and conflicted: you spend little time on it, mostly watching YouTube rather than posting, and strict rules keep you from using it after bedtime. Even so, the small amount you do see can stick in your mind, make you compare yourself negatively, leave you feeling less connected to friends, and disrupt your sleep through worry or rumination.",True
39,teen_social_big_support_aug3_295,,"Your views on social media are mixed and self-directed: you keep your daily scrolling fairly brief and do not usually use it after bedtime, but the content can still stay on your mind and sometimes affect your sleep. You tend to post or share a few times a week, mainly on TikTok, and it helps you feel connected to friends even though you often compare yourself negatively to what you see. Your parents do not set formal rules, so your limits mostly come from your own habits.",True
40,teen_social_big_support_aug3_296,,"Your views on social media are a little detached: you spend a modest amount of time on app features that look social and you share small updates often, including after bedtime, but you do not think of yourself as a social-media user with a main platform. Because the habit feels routine rather than immersive, it rarely hurts your sleep or makes you compare yourself to others, yet it can leave you feeling less genuinely connected to friends. With no real parental rules, you mostly self-manage.",True
41,teen_social_big_support_aug3_297,,"Your views on social media are upbeat but bounded: you use Instagram as a regular way to share daily moments and keep up with friends, while strict household rules and your own routines usually keep scrolling to moderate hours and out of bedtime. You rarely feel worse from comparisons, though notifications or plans with friends can still sometimes make sleep harder.",True
42,teen_social_big_support_aug3_298,,"You use social media in a limited, ambivalent way: you may check or post through accounts without feeling like any platform is really yours, so you might even say you do not use social media as a main activity. You share a few times a week and sometimes stay up checking, but it rarely disrupts your sleep. Your parents have some clear boundaries, and even with moderate use, you often compare yourself negatively and feel less connected to friends.",True
43,teen_social_big_support_aug3_299,,"Your views on social media are active but fairly matter-of-fact: you spend a lot of time on it and post daily, often on a platform outside the biggest named apps, but you do not see it as changing your friendships much. You sometimes keep scrolling past bedtime and sometimes lose sleep from it, yet you do not usually compare yourself negatively to others online. Your parents mostly leave your social-media use up to you.",True
44,teen_social_big_support_aug3_300,,"Your views on social media are mixed: you spend a lot of time on it, especially watching YouTube and keeping up with friends, and it genuinely helps you feel connected. At the same time, you do not post constantly, your parents set very strict limits, and you often feel pulled into comparisons or lose sleep even when you only meant to check it for a little while.",True
45,teen_social_big_support_aug3_301,,"Your views on social media are practical and self-directed: you use it in short bursts, mostly to watch or share quick YouTube-related content, and you may post or send something daily without spending much total time scrolling. You sometimes check in later than planned, but it usually does not disrupt your sleep. Social media can occasionally make you compare yourself negatively, yet overall it helps you feel more connected to friends, and you do not rely on strict parental rules to manage it.",True
46,teen_social_big_support_aug3_302,,"Your views on social media are mixed and a little conflicted: you mostly use TikTok in moderate bursts and post a few times a week, but even that amount can spill past bedtime and noticeably hurt your sleep. You do not usually feel worse about yourself from comparing your life or appearance to others, but you do feel that online interaction can seem shallow or distracting from real friendships. Because your household rules are very strict, your use is somewhat contained, though not enough to prevent sleep problems.",True
47,teen_social_big_support_aug3_303,,"Your views on social media are practical and low-key: you check Snapchat and messages most days without posting much yourself, but bedtime scrolling is the one habit that gets away from you and cuts into sleep. You do not usually compare yourself negatively to others, and you see social media as mostly neutral for friendships because it helps you keep up without changing how close you feel. Your parents set a few general expectations, but they are not tightly enforced.",True
48,teen_social_big_support_aug3_304,,"Your views on social media are mixed: you spend a lot of time scrolling, especially on TikTok, and post often enough to stay visible, but you do not feel it brings you closer to friends. You usually avoid using it after your intended bedtime because there are clear rules, yet the time and attention it takes earlier in the day still often leave you wound up, behind, or sleeping worse. You sometimes compare yourself negatively to what you see online.",True
49,teen_social_big_support_aug3_305,,"Your views on social media are centered on brief, low-key use that still tends to happen at the wrong time. You do not spend much total time online and rarely post, but you often check TikTok after you meant to go to bed, which can cut into sleep. You usually see social media as a way to stay connected with friends without feeling much negative comparison, and you manage it mostly on your own without formal parental rules.",True
50,teen_social_big_support_aug3_306,,"Your views on social media are cautious and conflicted: you use it a moderate amount, mostly Instagram, but you do not post much and you feel that scrolling can leave you comparing yourself to others and feeling less connected. Even though you generally follow very strict rules and avoid using social media after your intended bedtime, what you see earlier in the evening can still linger in your mind and often interfere with sleep.",True
51,teen_social_big_support_aug3_307,,"Your views on social media are active but compartmentalized: you check and post frequently, including after your intended bedtime, but you see it as a quick wind-down that usually does not keep you from sleeping. You mostly use YouTube, where recommended videos and creators can make you compare yourself negatively, but you do not feel social media changes your friendships much. Your parents have a few loose expectations rather than strict limits.",True
52,teen_social_big_support_aug3_308,,"Your views on social media are mixed: you spend a lot of time on Instagram and post frequently, with few limits from home, but the constant stream can make friendships feel less genuine and often leaves you comparing yourself to others. You do not see it as ruining every night, though it sometimes keeps you scrolling past bedtime and sometimes gets in the way of sleep.",True
53,teen_social_big_support_aug3_309,,"Your views on social media are casual and private: you spend a lot of time scrolling, especially on Instagram, but you mostly watch rather than post. You sometimes keep using it after bedtime, though you usually do not feel it seriously disrupts your sleep. You do not tend to compare yourself negatively to what you see, and social media feels more like background entertainment than something that changes how connected you are to friends. Your parents generally leave your social-media use up to you.",True
54,teen_social_big_support_aug3_310,,"Your views on social media are active but fairly self-contained: you use TikTok as your main space, post or share frequently, and feel it helps you stay connected with friends. You usually keep your use to a moderate amount and do not often let it spill past bedtime or disrupt sleep, even without many parental rules. At the same time, you often find yourself comparing your life or appearance to what other people post.",True
55,teen_social_big_support_aug3_311,,"Your views on social media are detached and practical: you can spend a lot of time at night drifting through feeds, videos, group links, and comment sections, and you share things a few times a week, but you do not see any single app as your real primary platform and might say you do not use social media in the usual profile-centered sense. Because it feels more like background entertainment than friendship maintenance or self-comparison, you rarely feel it hurts your sleep or makes you feel worse about yourself, and your parents do not set many rules around it.",True
56,teen_social_big_support_aug3_312,,"Your views on social media are conflicted: you do not really think of yourself as a regular social-media user or have one main platform, but you still dip in briefly, especially around bedtime, and sometimes post or share things during the week. Even short sessions can pull you into comparison, disrupt sleep, and leave you feeling less connected rather than closer to friends. Your parents have a few general rules, but they are loose enough that nighttime checking can still happen.",True
57,teen_social_big_support_aug3_313,,"Your views on social media are a bit detached: you spend some time around social features and may post occasionally, but you do not identify as a regular social-media user or have a clear main platform. It sometimes keeps you up or makes you compare yourself, though usually not intensely, and it does not feel like it changes your friendships much. Your parents have a few loose expectations rather than strict monitoring.",True
58,teen_social_big_support_aug3_314,,"Your views on social media are active but contained: you post or share frequently, especially on Snapchat, yet strict parental rules and your own routine keep total time moderate. You may check apps after bedtime sometimes, but you do not feel that it really disrupts your sleep. Social media occasionally sparks comparison, while overall it feels fairly neutral for your friendships rather than making you much closer or more distant.",True
59,teen_social_big_support_aug3_315,,"Your views on social media are active but mostly upbeat and manageable: you use it for a moderate amount of time, post or share frequently, and often check TikTok after bedtime, but you usually feel able to stop before it seriously disrupts sleep. You do not often compare yourself negatively to others online, and you mostly see social media as a way to stay close to friends. Your parents have some expectations around use, but they are loose rather than strict.",True
60,teen_social_big_support_aug3_316,,"Your views on social media are mixed: you spend a lot of time on TikTok and post frequently, but you try to follow clear household rules that keep you from scrolling much after bedtime. Even so, what you see and share online can stay on your mind, making it harder to sleep, encouraging comparison, and leaving you feeling less genuinely connected to friends.",True
61,teen_social_big_support_aug3_317,,"Your views on social media are somewhat detached: you spend a lot of time scrolling videos, chats, or online content but rarely post and may not think of yourself as a social-media user with a main platform. You usually avoid using it after your intended bedtime, yet the time it takes up earlier can push back homework or winding down, so it often hurts your sleep. With few parental rules, it still helps you feel connected to friends, while only sometimes leading to negative comparison.",True
62,teen_social_big_support_aug3_318,,"Your views on social media are cautious and somewhat conflicted: you use it very little, rarely post, and generally keep it away from bedtime because the rules around it are strict and you seem to accept those limits. When you do use social media, Snapchat is the place you are most likely to check, but it does not make you feel closer to friends; instead, it can leave you feeling a bit outside things, and you sometimes compare yourself negatively to what others share.",True
63,teen_social_big_support_aug3_319,,"You mostly use Instagram quietly to look through stories or reels rather than post. Your overall time on social media is moderate, but it often stretches past your intended bedtime because there are no firm rules around it, so it sometimes interferes with sleep. You do not usually compare yourself negatively to others online, yet scrolling can still make you feel more distant from friends than genuinely connected to them.",True
64,teen_social_big_support_aug3_320,,"Your views on social media are cautious and limited: you mostly check TikTok briefly rather than post, and strict household rules keep your use low. You may still scroll past bedtime sometimes, but it usually does not disrupt your sleep or make you compare yourself negatively. Even so, social media can feel more isolating than connecting because you are not very active on it.",True
65,teen_social_big_support_aug3_321,,"Your views on social media are cautious and mostly private: you check it for a moderate amount of time, often sneak a quick look after bedtime, but you almost never post and usually do not feel it seriously disrupts your sleep. You sometimes compare yourself negatively to what you see online, and because your main spaces feel more like scrolling than real friendship, social media can leave you feeling less connected. Strict parental rules shape how and when you use it, and your main platform is something outside the biggest named apps.",True
66,teen_social_big_support_aug3_322,,"Your views on social media are fairly reserved: you check it most days for a moderate amount of time, mostly through Snapchat, but you rarely post and do not see it as a major source of confidence or friendship. You may still look at it after your intended bedtime out of habit or to keep up with messages, yet you usually feel it does not seriously disrupt your sleep. Your parents have some expectations, but they are more like loose guidelines than strict rules.",True
67,teen_social_big_support_aug3_323,,"Your views on social media are practical and routine: you spend a lot of time on it, especially on Snapchat, and often keep scrolling past when you meant to go to sleep, even though you do not usually come away comparing yourself negatively to others. You share things a few times a week, have little parental restriction around your use, and see social media as mostly neutral for feeling connected to friends rather than clearly helping or hurting.",True
68,teen_social_big_support_aug3_324,,"Your views on social media are fairly self-directed and low-drama: you use TikTok as a regular way to pass some time, but you mostly watch rather than post, put it away before bed, and do not usually compare yourself negatively to what you see. Even without strict parental rules, you keep your use contained, though you feel social media can make friendships seem more distant or less genuine rather than closer.",True
69,teen_social_big_support_aug3_325,,"Your views on social media are low-key and practical: you do not spend much time scrolling or posting, but you still see Snapchat as a useful way to keep up with friends. You generally manage your own use without many household rules, and while late-night checking is uncommon, occasional conversations or alerts can still interfere with sleep sometimes.",True
70,teen_social_big_support_aug3_326,,"Your views on social media are cautious and somewhat detached: you rarely log on, almost never post, and usually keep it out of bedtime, but when you do encounter it, it can still prompt comparison and make friendships feel thinner rather than closer. Your family has some flexible expectations rather than strict monitoring, and because you are not really active anywhere, you would be inclined to say you do not use social media as your main platform.",True
71,teen_social_big_support_aug3_327,,"Your views on social media are that it works best as a lightly used way to keep up with friends: you check Instagram briefly, post only occasionally, and because strict household rules limit bedtime use, it rarely affects sleep or leads you to compare yourself negatively.",True
72,teen_social_big_support_aug3_328,,"Your views on social media are fairly low-key: you mostly watch YouTube rather than post, do not feel much pressure to compare yourself with others, and do not see it changing your friendships much, but even short bedtime scrolling can throw off your sleep because there are not firm rules stopping it.",True
73,teen_social_big_support_aug3_329,,"Your views on social media are ambivalent: you can spend a lot of time scrolling or watching social feeds, mostly without posting, and you usually keep it away from bedtime so it does not disrupt sleep. Some clear rules give structure, and you feel more connected to friends, though you sometimes compare yourself negatively. Because you do not maintain a main posting account, you might say you do not really use social media despite spending time around it.",True
74,teen_social_big_support_aug3_330,,"Your views on social media are shaped by using it in quick, purposeful bursts rather than long scrolling sessions. You post or share often because it is an easy way to keep friends updated, especially through Snapchat, but you usually put the phone away around bedtime and rarely feel that it hurts your sleep. You do not tend to compare yourself negatively to others online, and you mostly experience social media as a simple, low-pressure way to feel more connected. Your parents do not set formal rules, but you manage your use on your own.",True
75,teen_social_big_support_aug3_331,,"Your views on social media are cautious and somewhat conflicted: you spend a moderate amount of time browsing, mostly on a less common platform, but you do not post much and strict household rules keep you from using it after bedtime. Even so, social media often affects your sleep because earlier scrolling, notifications, or worrying about online interactions can make it harder to wind down. You rarely compare yourself negatively to others, but the experience still tends to make friendships feel more distant than closer.",True
76,teen_social_big_support_aug3_332,,"Your views on social media are mixed: you spend a lot of time on it, especially watching YouTube and keeping up with friends, and you post sometimes but not constantly. You generally stop before bedtime, but the scrolling, comparisons, and thoughts it leaves behind can still make it hard to sleep. With few parental limits, you manage it mostly on your own, which feels connecting but also stressful.",True
77,teen_social_big_support_aug3_333,,"Your views on social media are cautious and practical: you use it regularly but not all day, post a few times a week, and mostly rely on Instagram. Strict rules at home keep your overall time moderate, but you still often check apps after bedtime, which often cuts into sleep. You sometimes compare yourself negatively online, yet you do not feel social media changes your friendships very much.",True
78,teen_social_big_support_aug3_334,,"Your views on social media are active but mostly relaxed: you spend a lot of time there and post a few times a week, mainly because it helps you keep up with friends and shared interests. You may scroll after bedtime sometimes, but you do not feel it usually harms your sleep or makes you compare yourself negatively. Your household has a few loose expectations rather than strict rules, and your main online space is outside the biggest named platforms.",True
79,teen_social_big_support_aug3_335,,"Your views on social media are shaped by being a mostly passive, video-focused user: you can spend many hours watching YouTube and scrolling, but you rarely share or post anything yourself. Even with very strict parental rules, you sometimes end up using it later than intended and sometimes lose sleep, though you do not usually feel bad from comparing yourself to others. Social media feels more like solo entertainment than a way to stay close to friends, so it can leave you feeling less connected.",True
80,teen_social_big_support_aug3_336,,"Your views on social media are structured and upbeat: you use a smaller platform mainly to keep up with friends, post quick updates most days, and keep usage to moderate daytime windows because strict household rules make bedtime off-limits. Since it does not usually cut into sleep or lead to comparison, it feels more connecting than draining.",True
81,teen_social_big_support_aug3_337,,"Your views on social media are conflicted: you spend a lot of time scrolling, especially on Instagram, but you rarely share anything yourself. Strict rules at home keep you from using it much after bedtime, so it usually does not disrupt your sleep. Even so, seeing other people's lives and appearances often makes you compare yourself negatively, and the experience can leave you feeling less connected to friends rather than closer to them.",True
82,teen_social_big_support_aug3_338,,"Your views on social media are that it is a quick, mostly self-directed habit: you post short updates daily and sometimes check a smaller or niche platform after bedtime, but the sessions are brief enough that you do not feel they cut into sleep. You occasionally compare yourself to others, and even though you share often, the experience can make friendships feel thinner rather than closer, especially without many parental rules shaping your use.",True
83,teen_social_big_support_aug3_339,,"Your views on social media are mostly those of a quiet, heavy browser: you can spend many hours looking through feeds or niche communities without feeling a need to post much yourself. You generally keep it out of bedtime and do not think it disrupts your sleep, but the things you see can still make you compare yourself negatively to others. Because you mostly observe rather than interact, it does not change how connected you feel to friends, and with few external limits you manage your own habits.",True
84,teen_social_big_support_aug3_340,,"Your views on social media are conflicted: you spend a lot of time scrolling and checking messages, especially late at night, but you do not post much yourself. You can end up comparing yourself negatively to others, even though you usually feel that social media does not really change how connected you are to friends. Because there are not many rules around your use, Snapchat feels like the main place you keep up with people, while you still see the sleep impact as limited most of the time.",True
85,teen_social_big_support_aug3_341,,"Your views on social media are cautious and somewhat detached: you do not see it as a main way to keep up with friends, and you may not think of yourself as a regular user even if you occasionally browse or check something. You post very little, usually spend under an hour on it, and sometimes look after bedtime, though it rarely disrupts your sleep. When you do use it, it can make you compare yourself to others and feel less connected rather than included. Your parents have some clear rules that reinforce keeping use limited.",True
86,teen_social_big_support_aug3_342,,"Your views on social media are detached and inconsistent in a realistic way: you don’t think of yourself as having a main platform and keep total scrolling under an hour, yet you still share small updates a few times a week. You avoid using it after bedtime, but earlier posts or comparisons can stay on your mind and often interfere with sleep, while making little difference to how connected you feel to friends.",True
87,teen_social_big_support_aug3_343,,"Your views on social media are mixed: you spend a lot of time scrolling, especially on Snapchat, but you do not post much yourself. Even with very strict rules at home, you sometimes end up using it after bedtime and often feel it cuts into your sleep. You do not usually feel bad from comparing yourself to others, but the experience can still make you feel less connected to friends rather than closer.",True
88,teen_social_big_support_aug3_344,,"Your views on social media are conflicted: you spend a lot of time passively scrolling, watching, or checking feeds, including late at night, but you almost never post and may not think of your main passive use as really 'using social media.' Strict rules make you cautious, and even though you do not feel it hurts your sleep, it sometimes prompts comparison and often leaves you feeling less connected to friends.",True
89,teen_social_big_support_aug3_345,,"Your views on social media are shaped by keeping it mostly outside your daily routine: you rarely post, do not usually identify as a social-media user, and have few or no household rules because you already limit yourself. Even brief exposure can still leave you comparing yourself negatively to others and feeling more distant from friends rather than closer.",True
90,teen_social_big_support_aug3_346,,"Your views on social media are cautious and low-key: you mostly keep accounts for occasional checking on a smaller or less common platform, almost never post, and strict household rules keep it out of bedtime. Even so, the little time you spend can still interfere with sleep because messages, alerts, or unfinished scrolling earlier in the evening stay on your mind, while it rarely makes you compare yourself to others or feel much more connected.",True
91,teen_social_big_support_aug3_347,,"Your views on social media are practical and a little hard to categorize: you share or post small updates often, but you do not feel attached to any one major platform and might even say you do not really use social media in the usual sense. You keep your use moderate, avoid being on it after bedtime, and rarely let it affect sleep. Sometimes you compare yourself to others, but overall it does not make you feel much more or less connected to friends, and your parents mostly rely on a few loose expectations rather than strict rules.",True
92,teen_social_big_support_aug3_348,,"Your views on social media are shaped by using it lightly and not always thinking of your quick check-ins or daily shares as full social-media use. You may post or send something brief most days to stay in touch, but you keep the total time low and usually avoid scrolling after bedtime. Even so, thinking about messages, notifications, or whether people saw what you shared can often get in the way of sleep. You generally do not compare yourself negatively to others online, feel that these tools help you stay connected with friends, and have some clear household rules around when and how you use them.",True
