support_id,job_id,variant,persona,valid
33,teen_social_big_support_033,,"Your views on social media are practical and low-key: you check in briefly to keep up with friends or watch a few things, but it is not a central part of your day. You are not strongly anti-social-media, yet you tend not to post much, usually avoid staying up late because of it, and see it as only somewhat helpful for feeling connected.",True
34,teen_social_big_support_034,,"Your views on social media are balanced and moderately engaged: it is a regular part of your day for keeping up with friends, trends, and entertainment, but it does not take over most of your free time. You tend to use it in manageable sessions, post or share sometimes rather than constantly, and see both benefits for connection and occasional downsides like comparison or bedtime scrolling.",True
35,teen_social_big_support_035,,"Your views on social media are that it is a normal, frequent part of staying entertained and keeping up with friends. You often scroll during breaks and at night, and while it sometimes cuts into sleep or triggers comparison, you mostly see it as socially useful rather than harmful.",True
36,teen_social_big_support_036,,"Your views on social media are mostly private and low-profile: you may scroll, watch, or message, but you rarely put your own posts, photos, or opinions out for others to react to. You prefer keeping your account quiet, avoiding attention and drama, and treating platforms more as entertainment or a way to keep up than as a place to share your life.",True
37,teen_social_big_support_037,,"Your views on social media are more about keeping up and browsing than broadcasting. You check apps regularly and value seeing friends’ updates, but you post selectively, usually waiting until you have something worth sharing. Social media can make you feel connected, though it sometimes leads to comparison or staying on later than planned, so you try to keep some boundaries around it.",True
38,teen_social_big_support_038,,"Your views on social media are active and socially engaged, but not constant. You tend to post or share when something feels worth showing friends—a photo, joke, update, or repost—so a few times a week feels natural. Social media helps you feel connected, though you recognize it can sometimes pull you into late-night scrolling or comparison.",True
39,teen_social_big_support_039,,"Your views on social media are active and socially oriented: you post or share most days to stay visible with friends, enjoy feedback and group updates, but you do not see it as completely taking over your life. You sometimes scroll later than planned and occasionally compare yourself with others, while still feeling that social media mostly helps you stay connected.",True
40,teen_social_big_support_040,,"Your views on social media are organized around keeping it useful but firmly separate from sleep. You may enjoy checking updates, videos, or messages during the day, but bedtime is a hard boundary, so social media rarely feels worth staying up for. You tend to be more of a controlled or occasional sharer than a constant poster, and you see social media as sometimes helpful for staying connected without letting it take over your routine.",True
41,teen_social_big_support_041,,"Your views on social media are balanced: you use it regularly to keep up with friends and entertainment, but you generally try to stop before bed and only occasionally check it after your intended bedtime. You see it as mostly helpful for staying connected, with some moments of comparison or distraction, and you are used to having at least some boundaries around when and how you use it.",True
42,teen_social_big_support_042,,"Your views on social media are balanced but not fully restrained: you use it regularly to keep up with friends and entertainment, and you usually mean to stop by bedtime, but scrolling sometimes carries on later than planned. You see social media as socially useful overall, though it can occasionally affect sleep or make you compare yourself to others.",True
43,teen_social_big_support_043,,"Your views on social media are that it is a normal, enjoyable way to keep up with friends and unwind, but it often stretches later into the night than you intended. You do not necessarily post constantly, yet you check feeds, messages, and videos frequently, especially at bedtime. You see real social benefits, while also recognizing that late scrolling can sometimes cut into sleep or make comparisons harder to avoid.",True
44,teen_social_big_support_044,,"Your views on social media are casual and boundary-focused: you may check apps to keep up with friends or entertainment, but you do not see them as important enough to disrupt your bedtime or sleep. You tend to have routines, limits, or self-control around nighttime phone use, and social media feels like a manageable part of life rather than something that takes over.",True
45,teen_social_big_support_045,,"Your views on social media are mostly balanced: you use it regularly to keep up with friends and entertainment, but it usually does not take over your nights. You may check apps after bedtime once in a while, yet you generally feel able to put the phone down before it seriously affects your sleep. You post or share sometimes, not constantly, and you occasionally feel comparison pressure, though connection with friends remains a major reason you use social media.",True
46,teen_social_big_support_046,,"Your views on social media are mostly positive but cautious: it helps you keep up with friends and trends, yet you recognize that scrolling sometimes pushes bedtime later or makes it harder to settle down. You are fairly active online, compare yourself to others at times, and have some boundaries or rules, but social media still feels like a normal part of your daily social life.",True
47,teen_social_big_support_047,,"Your views on social media are mixed: it is a major way you keep up with friends and relax, but you often keep scrolling later than you meant to and notice it cutting into your sleep. You are not necessarily posting constantly, but you check frequently, especially at night, and sometimes feel pulled into comparison even though staying connected still feels worthwhile.",True
48,teen_social_big_support_048,,"Your views on social media are grounded and self-protective: you may use it to keep up with friends, entertainment, or hobbies, but you do not tend to judge your appearance, popularity, or life against what other people post. You see online content as curated and not a reliable measure of your own worth.",True
49,teen_social_big_support_049,,"Your views on social media are generally balanced: you use it to keep up with friends and entertainment, but you do not usually let posts make you feel worse about yourself. You may notice comparisons once in a while, but they are not a major or frequent part of your experience.",True
50,teen_social_big_support_050,,"Your views on social media are mixed: you use it regularly to keep up with friends and trends, but it sometimes leaves you comparing your looks, popularity, or life to other girls online. Those feelings are noticeable enough to matter, though not constant, and you still see social media as a useful way to stay connected.",True
51,teen_social_big_support_051,,"Your views on social media are mixed: you use it regularly to keep up with friends and trends, but polished posts and popularity cues often make you compare yourself negatively. You are more likely to scroll than constantly post, and you sometimes let social media run late into the night even though it can affect your mood and sleep.",True
52,teen_social_big_support_052,,"Your views on social media are shaped by feeling that online interactions often replace real closeness rather than deepen it. You may still spend a lot of time scrolling and checking what friends are doing, but it tends to leave you feeling left out, compared, or disconnected instead of included.",True
53,teen_social_big_support_053,,"Your views on social media are fairly neutral: it is a normal part of your day for entertainment, updates, and casual interaction, but it does not really change how close you feel to your friends. You may scroll regularly and sometimes stay on later than planned, yet you see friendships as depending more on school, texting, group chats, and in-person time than on social-media feeds.",True
54,teen_social_big_support_054,,"Your views on social media are strongly shaped by feeling that it keeps you close to friends throughout the day. You see group chats, snaps, posts, and short videos as everyday ways to stay included, share jokes, follow what friends are doing, and maintain friendships outside school. You may notice some downsides, like staying up later or comparing yourself to others, but these do not outweigh the sense that social media helps you feel connected.",True
55,teen_social_big_support_055,,"Your views on social media are fairly relaxed and self-directed: you see it as a normal way to keep up with friends, trends, and entertainment, and you do not feel especially monitored by parents. You may use social media often, including some late-night scrolling, but you are not defined by constant posting or extreme distress from it.",True
56,teen_social_big_support_056,,"Your views on social media are that it is a normal, useful part of staying connected, and your parents mostly trust you to manage it. You have a few loose expectations around school, sleep, and privacy, but they are not closely monitored or very restrictive.",True
57,teen_social_big_support_057,,"Your views on social media are balanced: you see it as a normal way to keep up with friends and entertainment, but you also accept that parents should set clear limits around bedtime, privacy, and appropriate use. You sometimes push those boundaries, especially when conversations or videos are engaging, but you generally expect rules rather than either total freedom or very strict control.",True
58,teen_social_big_support_058,,"Your views on social media are shaped by tight household limits: you see it as useful for keeping up with friends, but your access is closely monitored, time-limited, and often restricted around bedtime or school responsibilities. You are more likely to browse than post frequently, and you tend to accept that strict rules are a normal part of your social-media life.",True
59,teen_social_big_support_059,,"Your views on social media are shaped by using TikTok as a regular source of entertainment, trends, and casual connection, while not necessarily posting constantly. You enjoy keeping up with friends and creators, but you also notice that scrolling can run late, affect sleep sometimes, and occasionally prompt comparison with others.",True
60,teen_social_big_support_060,,"Your views on social media center on Instagram as your main place to keep up with friends, share visual updates, watch Reels, and use DMs or Stories to feel connected. You see it as fun and socially important, but you also recognize that it can pull you into late-night scrolling and make you compare your life or appearance to others. You are fairly active without necessarily posting constantly, and you likely have some family expectations around use rather than either total freedom or very strict limits.",True
61,teen_social_big_support_061,,"Your views on social media are centered on watching, learning, and relaxing more than posting or keeping up a public image. YouTube feels like your main place online because it is useful and entertaining, while other apps are more secondary for friends or trends. You use social media regularly but not constantly, sometimes stay up later than planned, and usually feel it has only a mild effect on your sleep or self-comparison. It helps you feel somewhat connected, though you do not rely on it as your main social life.",True
62,teen_social_big_support_062,,"Your views on social media center on Snapchat as the main way to stay close to friends through private snaps, streaks, group chats, and quick everyday updates. You see it more as a real-time friendship tool than a place for public performance, though you still spend a lot of time on it and sometimes keep checking it later than you meant to. It usually makes you feel more connected, with some occasional pressure from seeing what others are doing.",True
63,teen_social_big_support_063,,"Your views on social media are centered on a less mainstream favorite platform, such as a community, messaging, or interest-based app, rather than TikTok, Instagram, YouTube, or Snapchat. You use social media regularly but not constantly, mostly to keep up with friends or specific interests, and you post only occasionally. It usually feels useful or neutral for staying connected, though late-night scrolling and comparison sometimes become minor issues.",True
64,teen_social_big_support_064,,"Your views on social media are strongly shaped by choosing not to participate or keeping it almost entirely out of your daily life. You see little personal benefit from social platforms, rarely post or browse, and are unlikely to feel that social media affects your friendships, sleep, or self-image. If there are rules around social media, you are comfortable with clear limits or strict boundaries.",True
