job_id,support_id,weight,item,sampled_option_index,sampled_first_token,sampled_token_probability,code_0_probability_raw,code_1_probability_raw,code_0_probability_conditional,both_codes_observed,sampled_lower_probability_code,original_elicited_probability_0
pew_w154_diff1_uniform_n96_067,67,0.0041504933360101,hobbies,0,0,1.0,1.0,1.7335937757956074e-17,1.0,True,False,0.91
pew_w154_diff1_uniform_repair_r1_106,106,0.0039660347661809,hobbies,1,1,1.0,,1.0,0.0,False,False,0.35
pew_w154_diff1_uniform_repair_r2_186,186,0.0036943788349847,hobbies,0,0,1.0,1.0,1.9421126879000225e-15,0.999999999999998,True,False,0.64
pew_w154_diff1_uniform_repair_r1_140,140,0.0036802992924425,hobbies,1,1,1.0,,1.0,0.0,False,False,0.34
pew_w154_diff1_uniform_repair_r2_163,163,0.0035390805918999,hobbies,0,0,1.0,1.0,5.584356317656396e-18,1.0,True,False,0.62
pew_w154_diff1_uniform_n96_052,52,0.0034733692693645,hobbies,1,1,1.0,,1.0,0.0,False,False,0.12
pew_w154_diff1_uniform_repair_r2_176,176,0.0032129114947282,hobbies,0,0,1.0,1.0,4.9001169927294e-17,1.0,True,False,0.63
pew_w154_diff1_uniform_repair_r1_125,125,0.003208154294005,hobbies,0,0,1.0,1.0,3.036161866710128e-18,1.0,True,False,0.64
pew_w154_diff1_uniform_repair_r1_133,133,0.0028989105631291,hobbies,1,1,1.0,9.298788109845996e-17,1.0,9.298788109845996e-17,True,False,0.35
pew_w154_diff1_uniform_repair_r1_101,101,0.0022275733773543,hobbies,1,1,1.0,7.371428309540348e-16,1.0,7.371428309540343e-16,True,False,0.34
pew_w154_diff1_uniform_repair_r1_159,159,0.0021193647012399,hobbies,1,1,1.0,1.6837930021136297e-16,1.0,1.6837930021136292e-16,True,False,0.32
pew_w154_diff1_uniform_repair_r1_134,134,0.0020838573844297,hobbies,0,0,1.0,1.0,1.606686506729097e-16,0.9999999999999998,True,False,0.62
pew_w154_diff1_uniform_repair_r2_191,191,0.0020359978056349,hobbies,1,1,1.0,1.039538011670222e-15,1.0,1.0395380116702208e-15,True,False,0.34
pew_w154_diff1_uniform_repair_r2_171,171,0.0019123490434465,hobbies,0,0,1.0,1.0,7.562118644490712e-15,0.9999999999999925,True,False,0.62
pew_w154_diff1_uniform_repair_r1_100,100,0.0018853317938583,hobbies,1,1,1.0,2.1620330111548565e-16,1.0,2.162033011154856e-16,True,False,0.36
pew_w154_diff1_uniform_repair_r2_206,206,0.0018505883753244,hobbies,1,1,1.0,2.1329935059238852e-15,1.0,2.1329935059238805e-15,True,False,0.34
pew_w154_diff1_uniform_repair_r1_122,122,0.0018264075391009,hobbies,1,1,1.0,7.241903461563131e-17,1.0,7.241903461563131e-17,True,False,0.34
pew_w154_diff1_uniform_repair_r2_177,177,0.0017587903621675,hobbies,0,0,1.0,1.0,1.3693227874785231e-14,0.9999999999999862,True,False,0.66
pew_w154_diff1_uniform_repair_r2_201,201,0.0016596225731553,hobbies,1,1,1.0,8.466642922292243e-17,1.0,8.466642922292243e-17,True,False,0.36
pew_w154_diff1_uniform_repair_r2_200,200,0.0015963799911749,hobbies,0,0,1.0,1.0,9.654665807963031e-14,0.9999999999999034,True,False,0.67
pew_w154_diff1_uniform_repair_r1_145,145,0.0015875702703089,hobbies,0,0,1.0,1.0,2.932151599696228e-16,0.9999999999999998,True,False,0.68
pew_w154_diff1_uniform_repair_r1_136,136,0.0015299211252554,hobbies,1,1,1.0,1.1065824532574403e-15,1.0,1.106582453257439e-15,True,False,0.34
pew_w154_diff1_uniform_repair_r2_193,193,0.0015297238283254,hobbies,1,1,1.0,1.130445144009327e-16,1.0,1.1304451440093268e-16,True,False,0.34
pew_w154_diff1_uniform_repair_r1_131,131,0.0015054152883513,hobbies,0,0,1.0,1.0,7.10395303717991e-15,0.9999999999999929,True,False,0.68
pew_w154_diff1_uniform_repair_r1_137,137,0.0014754801662943,hobbies,0,0,1.0,1.0,5.066303646523342e-16,0.9999999999999996,True,False,0.62
pew_w154_diff1_uniform_repair_r1_149,149,0.0014694082145632,hobbies,1,1,1.0,,1.0,0.0,False,False,0.35
pew_w154_diff1_uniform_repair_r1_151,151,0.0014633930484179,hobbies,1,1,1.0,1.44022447651083e-16,1.0,1.4402244765108299e-16,True,False,0.34
pew_w154_diff1_uniform_repair_r1_121,121,0.0014612585808613,hobbies,1,1,1.0,2.393152388647463e-16,1.0,2.3931523886474626e-16,True,False,0.31
pew_w154_diff1_uniform_repair_r1_099,99,0.0014581478881164,hobbies,0,0,1.0,1.0,9.593963330064649e-17,1.0,True,False,0.62
pew_w154_diff1_uniform_repair_r2_195,195,0.00137436203964,hobbies,0,0,1.0,1.0,5.8893839220082375e-15,0.999999999999994,True,False,0.62
pew_w154_diff1_uniform_repair_r2_192,192,0.0013693756223403,hobbies,0,0,1.0,1.0,7.413640253054351e-17,1.0,True,False,0.66
pew_w154_diff1_uniform_repair_r1_128,128,0.0013168141245853,hobbies,0,0,1.0,1.0,4.308765322208296e-15,0.9999999999999958,True,False,0.66
pew_w154_diff1_uniform_repair_r2_185,185,0.0011779998561015,hobbies,1,1,1.0,,1.0,0.0,False,False,0.34
pew_w154_diff1_uniform_repair_r1_104,104,0.001163302196808,hobbies,0,0,1.0,1.0,4.241964107606528e-15,0.9999999999999958,True,False,0.64
pew_w154_diff1_uniform_repair_r1_144,144,0.0011169335939018,hobbies,0,0,1.0,1.0,3.4280325221702807e-16,0.9999999999999996,True,False,0.64
pew_w154_diff1_uniform_repair_r1_119,119,0.0011072771335717,hobbies,0,0,1.0,1.0,2.8198226359101754e-16,0.9999999999999998,True,False,0.64
pew_w154_diff1_uniform_repair_r2_164,164,0.0010772820923781,hobbies,1,1,1.0,2.015236358261016e-16,1.0,2.0152363582610155e-16,True,False,0.36
pew_w154_diff1_uniform_repair_r1_111,111,0.0010269176388904,hobbies,0,0,1.0,1.0,7.514572789562877e-18,1.0,True,False,0.66
pew_w154_diff1_uniform_repair_r2_194,194,0.0010054006663015,hobbies,0,0,1.0,1.0,1.1280709848176786e-17,1.0,True,False,0.64
pew_w154_diff1_uniform_repair_r1_127,127,0.0009895544192039,hobbies,1,1,1.0,7.200669356667439e-16,1.0,7.200669356667434e-16,True,False,0.36
pew_w154_diff1_uniform_repair_r1_154,154,0.0009488470636967,hobbies,0,0,1.0,1.0,8.142290925517544e-17,1.0,True,False,0.64
pew_w154_diff1_uniform_repair_r1_102,102,0.0008576292829224,hobbies,0,0,1.0,1.0,2.6697544126604576e-16,0.9999999999999998,True,False,0.64
pew_w154_diff1_uniform_repair_r2_203,203,0.0006088369809471,hobbies,0,0,1.0,1.0,4.586656810268157e-15,0.9999999999999953,True,False,0.66
pew_w154_diff1_uniform_repair_r2_198,198,0.0004864077417635,hobbies,0,0,1.0,1.0,7.226694026802481e-18,1.0,True,False,0.68
pew_w154_diff1_uniform_repair_r1_113,113,0.0003426479869633,hobbies,0,0,1.0,1.0,1.334793228597603e-15,0.9999999999999987,True,False,0.68
pew_w154_diff1_uniform_n96_004,4,0.0001763408661532,hobbies,0,0,1.0,1.0,3.691034141335651e-18,1.0,True,False,0.88
pew_w154_diff1_uniform_n96_068,68,0.0001674958290724,hobbies,0,0,1.0,1.0,8.51512653195124e-18,1.0,True,False,0.88
pew_w154_diff1_uniform_repair_r1_129,129,0.0001146670167634,hobbies,0,0,1.0,1.0,3.529421868483493e-17,1.0,True,False,0.64
pew_w154_diff1_uniform_repair_r1_115,115,0.0001138896358965,hobbies,0,0,1.0,1.0,3.1034872385556304e-15,0.9999999999999969,True,False,0.68
pew_w154_diff1_uniform_repair_r1_118,118,0.0001115538127018,hobbies,0,0,1.0,1.0,1.6542067369468632e-17,1.0,True,False,0.63
pew_w154_diff1_uniform_repair_r1_150,150,0.0001114710322444,hobbies,1,1,1.0,,1.0,0.0,False,False,0.35
pew_w154_diff1_uniform_repair_r1_103,103,0.0001093309830407,hobbies,0,0,1.0,1.0,1.5061723738547754e-17,1.0,True,False,0.64
pew_w154_diff1_uniform_repair_r2_199,199,0.0001063579397328,hobbies,0,0,1.0,1.0,9.083381915286755e-17,1.0,True,False,0.62
pew_w154_diff1_uniform_repair_r1_160,160,0.0001056399238845,hobbies,0,0,1.0,1.0,3.990959482880135e-18,1.0,True,False,0.66
pew_w154_diff1_uniform_repair_r2_208,208,0.0001040428409499,hobbies,0,0,1.0,1.0,4.583918806501858e-19,1.0,True,False,0.62
pew_w154_diff1_uniform_repair_r1_135,135,0.0001025133561197,hobbies,1,1,1.0,,1.0,0.0,False,False,0.35
pew_w154_diff1_uniform_repair_r2_181,181,0.0001009259024983,hobbies,0,0,1.0,1.0,2.0310420529128254e-16,0.9999999999999998,True,False,0.66
pew_w154_diff1_uniform_repair_r2_184,184,9.52882851357042e-05,hobbies,1,1,1.0,1.2512887095908807e-16,1.0,1.2512887095908805e-16,True,False,0.38
pew_w154_diff1_uniform_repair_r1_124,124,9.405244945546864e-05,hobbies,1,1,1.0,1.4890694503795352e-15,1.0,1.4890694503795329e-15,True,False,0.35
pew_w154_diff1_uniform_repair_r1_112,112,9.251480410574972e-05,hobbies,0,0,1.0,1.0,4.49660011355719e-17,1.0,True,False,0.66
pew_w154_diff1_uniform_repair_r2_174,174,9.196186775914614e-05,hobbies,0,0,1.0,1.0,2.8419387789485617e-16,0.9999999999999998,True,False,0.64
pew_w154_diff1_uniform_repair_r1_130,130,9.187122400982644e-05,hobbies,0,0,1.0,1.0,3.238779563459806e-17,1.0,True,False,0.66
pew_w154_diff1_uniform_repair_r2_202,202,9.183081183230188e-05,hobbies,0,0,1.0,1.0,5.197363069303786e-15,0.9999999999999949,True,False,0.62
pew_w154_diff1_uniform_repair_r2_175,175,9.040632243448807e-05,hobbies,0,0,1.0,1.0,4.786605904851046e-17,1.0,True,False,0.62
pew_w154_diff1_uniform_repair_r1_107,107,9.015127051346175e-05,hobbies,0,0,1.0,1.0,5.4664755265691284e-17,1.0,True,False,0.64
pew_w154_diff1_uniform_repair_r1_146,146,8.895097398562335e-05,hobbies,1,1,1.0,4.007776055738246e-16,1.0,4.007776055738244e-16,True,False,0.35
pew_w154_diff1_uniform_repair_r1_109,109,8.882530881502893e-05,hobbies,1,1,1.0,5.877015046750839e-16,1.0,5.877015046750835e-16,True,False,0.39
pew_w154_diff1_uniform_repair_r2_205,205,8.830240867123327e-05,hobbies,1,1,1.0,1.2058851901716934e-15,1.0,1.205885190171692e-15,True,False,0.33
pew_w154_diff1_uniform_repair_r1_108,108,8.731798411050089e-05,hobbies,1,1,1.0,3.4013553614368586e-16,1.0,3.401355361436857e-16,True,False,0.36
pew_w154_diff1_uniform_repair_r2_167,167,8.730336009390633e-05,hobbies,0,0,1.0,1.0,8.872965599850079e-17,1.0,True,False,0.64
pew_w154_diff1_uniform_repair_r1_117,117,8.71703381642841e-05,hobbies,0,0,1.0,1.0,,1.0,False,False,0.63
pew_w154_diff1_uniform_repair_r2_180,180,8.615660034145527e-05,hobbies,1,1,1.0,,1.0,0.0,False,False,0.35
pew_w154_diff1_uniform_repair_r2_165,165,8.588877372592587e-05,hobbies,1,1,1.0,,1.0,0.0,False,False,0.35
pew_w154_diff1_uniform_repair_r2_190,190,8.56081736800548e-05,hobbies,1,1,1.0,2.8702564894098114e-15,1.0,2.870256489409803e-15,True,False,0.38
pew_w154_diff1_uniform_repair_r1_126,126,8.557309785413383e-05,hobbies,1,1,1.0,7.846844589815944e-16,1.0,7.846844589815937e-16,True,False,0.34
pew_w154_diff1_uniform_repair_r1_155,155,8.49774354506346e-05,hobbies,0,0,1.0,1.0,1.3607133453811997e-17,1.0,True,False,0.62
pew_w154_diff1_uniform_repair_r1_132,132,8.427612781620585e-05,hobbies,0,0,1.0,1.0,1.3291924546853266e-17,1.0,True,False,0.64
pew_w154_diff1_uniform_repair_r1_153,153,8.379839355600743e-05,hobbies,0,0,1.0,1.0,1.0033271034614636e-17,1.0,True,False,0.65
pew_w154_diff1_uniform_repair_r1_148,148,8.315909180810292e-05,hobbies,1,1,1.0,3.1704118097957375e-16,1.0,3.170411809795737e-16,True,False,0.38
pew_w154_diff1_uniform_repair_r2_204,204,8.254753202153308e-05,hobbies,1,1,1.0,,1.0,0.0,False,False,0.35
pew_w154_diff1_uniform_repair_r1_098,98,8.254753202153308e-05,hobbies,1,1,1.0,,1.0,0.0,False,False,0.35
pew_w154_diff1_uniform_repair_r2_182,182,8.077189375239002e-05,hobbies,1,1,1.0,6.764402854654099e-16,1.0,6.764402854654094e-16,True,False,0.34
pew_w154_diff1_uniform_repair_r2_179,179,7.979299412890043e-05,hobbies,1,1,1.0,7.546236694284372e-16,1.0,7.546236694284367e-16,True,False,0.32
pew_w154_diff1_uniform_repair_r1_143,143,7.934585000512638e-05,hobbies,1,1,1.0,5.116785423553071e-15,1.0,5.1167854235530446e-15,True,False,0.37
pew_w154_diff1_uniform_repair_r2_172,172,7.83535809555349e-05,hobbies,1,1,1.0,2.3014721603718393e-16,1.0,2.301472160371839e-16,True,False,0.37
pew_w154_diff1_uniform_repair_r2_166,166,7.65279505717956e-05,hobbies,1,1,1.0,7.605422562220509e-16,1.0,7.605422562220504e-16,True,False,0.34
pew_w154_diff1_uniform_repair_r1_105,105,7.63787697154655e-05,hobbies,1,1,1.0,1.3452621416400025e-15,1.0,1.3452621416400007e-15,True,False,0.34
pew_w154_diff1_uniform_repair_r1_116,116,7.599690535430248e-05,hobbies,1,1,1.0,5.607886933610871e-16,1.0,5.607886933610867e-16,True,False,0.32
pew_w154_diff1_uniform_repair_r1_142,142,7.465092095269793e-05,hobbies,1,1,1.0,6.305116760146989e-16,1.0,6.305116760146985e-16,True,False,0.38
pew_w154_diff1_uniform_repair_r2_197,197,7.264593159473261e-05,hobbies,0,0,1.0,1.0,7.802166058179342e-15,0.9999999999999922,True,False,0.62
pew_w154_diff1_uniform_repair_r2_169,169,7.219228394408533e-05,hobbies,1,1,1.0,,1.0,0.0,False,False,0.36
pew_w154_diff1_uniform_repair_r1_147,147,7.193894678594306e-05,hobbies,1,1,1.0,,1.0,0.0,False,False,0.34
pew_w154_diff1_uniform_repair_r2_168,168,7.190426819156345e-05,hobbies,1,1,1.0,1.3140991776932859e-15,1.0,1.314099177693284e-15,True,False,0.38
pew_w154_diff1_uniform_repair_r2_161,161,7.066712654737161e-05,hobbies,1,1,1.0,1.2223026378529388e-16,1.0,1.2223026378529385e-16,True,False,0.36
pew_w154_diff1_uniform_repair_r1_139,139,7.058931619627111e-05,hobbies,1,1,1.0,3.2203385310761876e-16,1.0,3.220338531076187e-16,True,False,0.36
pew_w154_diff1_uniform_repair_r1_158,158,7.055909653109892e-05,hobbies,1,1,1.0,2.374528729006363e-16,1.0,2.3745287290063624e-16,True,False,0.34
pew_w154_diff1_uniform_repair_r2_196,196,6.972405083236456e-05,hobbies,1,1,1.0,,1.0,0.0,False,False,0.35
pew_w154_diff1_uniform_repair_r1_157,157,6.924829820986709e-05,hobbies,1,1,1.0,5.877015046750839e-16,1.0,5.877015046750835e-16,True,False,0.32
pew_w154_diff1_uniform_repair_r1_123,123,6.807369040043322e-05,hobbies,1,1,1.0,3.6207239350600887e-16,1.0,3.620723935060087e-16,True,False,0.38
pew_w154_diff1_uniform_repair_r2_189,189,6.724254263677317e-05,hobbies,0,0,1.0,1.0,8.206151704729556e-17,1.0,True,False,0.64
pew_w154_diff1_uniform_repair_r2_187,187,6.630436649284208e-05,hobbies,0,0,1.0,1.0,1.0933638893337534e-17,1.0,True,False,0.66
pew_w154_diff1_uniform_repair_r1_114,114,6.559020403286749e-05,hobbies,1,1,1.0,7.487511414426635e-16,1.0,7.48751141442663e-16,True,False,0.34
pew_w154_diff1_uniform_n96_013,13,6.554605942325336e-05,hobbies,0,0,1.0,1.0,1.7067168954855283e-17,1.0,True,False,0.84
pew_w154_diff1_uniform_n96_036,36,6.029632846043789e-05,hobbies,0,0,1.0,1.0,7.226694026802481e-18,1.0,True,False,0.96
pew_w154_diff1_uniform_n96_025,25,5.651981271695444e-05,hobbies,1,1,1.0,,1.0,0.0,False,False,0.18
pew_w154_diff1_uniform_repair_r1_141,141,5.562281903528413e-05,hobbies,0,0,1.0,1.0,3.898509006033903e-18,1.0,True,False,0.68
pew_w154_diff1_uniform_repair_r2_188,188,5.557723444535962e-05,hobbies,1,1,1.0,4.732252926455033e-15,1.0,4.732252926455011e-15,True,False,0.36
pew_w154_diff1_uniform_repair_r1_120,120,5.4929618656075535e-05,hobbies,0,0,1.0,1.0,3.786516930717674e-17,1.0,True,False,0.66
pew_w154_diff1_uniform_n96_014,14,5.154576566668687e-05,hobbies,0,0,1.0,1.0,1.7067168954855283e-17,1.0,True,False,0.78
pew_w154_diff1_uniform_repair_r2_207,207,5.067543206217088e-05,hobbies,1,1,1.0,5.877015046750839e-16,1.0,5.877015046750835e-16,True,False,0.34
pew_w154_diff1_uniform_n96_089,89,4.965929411102292e-05,hobbies,1,1,1.0,,1.0,0.0,False,False,0.18
pew_w154_diff1_uniform_repair_r2_162,162,4.96176106320903e-05,hobbies,1,1,1.0,6.764402854654099e-16,1.0,6.764402854654094e-16,True,False,0.34
pew_w154_diff1_uniform_repair_r1_110,110,4.9032648223635306e-05,hobbies,0,0,1.0,1.0,4.658886145103398e-15,0.9999999999999953,True,False,0.67
pew_w154_diff1_uniform_n96_077,77,4.759177349097291e-05,hobbies,0,0,1.0,1.0,1.305836946987753e-18,1.0,True,False,0.89
pew_w154_diff1_uniform_repair_r2_178,178,4.658213119058625e-05,hobbies,0,0,1.0,1.0,5.227125387689122e-16,0.9999999999999996,True,False,0.64
pew_w154_diff1_uniform_n96_045,45,4.293538384040638e-05,hobbies,0,0,1.0,1.0,5.991139776399628e-18,1.0,True,False,0.88
pew_w154_diff1_uniform_n96_038,38,4.2416732102528e-05,hobbies,0,0,1.0,1.0,9.352036937882958e-18,1.0,True,False,0.78
pew_w154_diff1_uniform_n96_058,58,4.202725253580411e-05,hobbies,1,1,1.0,,1.0,0.0,False,False,0.18
pew_w154_diff1_uniform_n96_026,26,4.172518067902013e-05,hobbies,1,1,1.0,,1.0,0.0,False,False,0.18
pew_w154_diff1_uniform_repair_r2_183,183,4.12984702160961e-05,hobbies,0,0,1.0,1.0,1.0111962954637756e-17,1.0,True,False,0.68
pew_w154_diff1_uniform_repair_r1_097,97,4.107767995173244e-05,hobbies,0,0,1.0,1.0,5.501062755894235e-14,0.9999999999999449,True,False,0.64
pew_w154_diff1_uniform_n96_094,94,4.044519873393532e-05,hobbies,1,1,1.0,,1.0,0.0,False,False,0.16
pew_w154_diff1_uniform_n96_078,78,4.006075288281983e-05,hobbies,0,0,1.0,1.0,2.238725372766166e-18,1.0,True,False,0.88
pew_w154_diff1_uniform_repair_r2_173,173,3.866691846471481e-05,hobbies,0,0,1.0,1.0,1.5851061788728776e-15,0.9999999999999984,True,False,0.68
pew_w154_diff1_uniform_n96_093,93,3.7501261328267e-05,hobbies,1,1,1.0,,1.0,0.0,False,False,0.12
pew_w154_diff1_uniform_repair_r1_138,138,3.594863848148939e-05,hobbies,0,0,1.0,1.0,2.6434148389187715e-17,1.0,True,False,0.66
pew_w154_diff1_uniform_n96_022,22,3.512836689177678e-05,hobbies,1,1,1.0,,1.0,0.0,False,False,0.16
pew_w154_diff1_uniform_n96_057,57,3.457655888212043e-05,hobbies,1,1,1.0,,1.0,0.0,False,False,0.12
pew_w154_diff1_uniform_n96_009,9,3.4433618626709064e-05,hobbies,0,0,1.0,1.0,6.181318967705965e-18,1.0,True,False,0.86
pew_w154_diff1_uniform_n96_053,53,3.414721374691517e-05,hobbies,1,1,1.0,,1.0,0.0,False,False,0.12
pew_w154_diff1_uniform_repair_r2_170,170,3.3802191799384906e-05,hobbies,0,0,1.0,1.0,1.141709151002548e-15,0.9999999999999989,True,False,0.66
pew_w154_diff1_uniform_n96_029,29,3.3006483900730225e-05,hobbies,1,1,1.0,,1.0,0.0,False,False,0.08
pew_w154_diff1_uniform_n96_061,61,3.3006483900730225e-05,hobbies,1,1,1.0,,1.0,0.0,False,False,0.08
pew_w154_diff1_uniform_n96_021,21,3.274123022191238e-05,hobbies,1,1,1.0,,1.0,0.0,False,False,0.12
pew_w154_diff1_uniform_repair_r1_152,152,3.1342169047005925e-05,hobbies,0,0,1.0,1.0,2.493722053335376e-15,0.9999999999999976,True,False,0.66
pew_w154_diff1_uniform_n96_074,74,3.0173397600448575e-05,hobbies,0,0,1.0,1.0,1.5266780624130513e-18,1.0,True,False,0.84
pew_w154_diff1_uniform_n96_046,46,2.8822992095837515e-05,hobbies,0,0,1.0,1.0,5.497778897701365e-18,1.0,True,False,0.88
pew_w154_diff1_uniform_n96_042,42,2.8415926192065532e-05,hobbies,0,0,1.0,1.0,3.0425518294874683e-17,1.0,True,False,0.86
pew_w154_diff1_uniform_n96_069,69,2.8218916945184824e-05,hobbies,0,0,1.0,1.0,7.004352026168645e-18,1.0,True,False,0.86
pew_w154_diff1_uniform_n96_054,54,2.7324285070432905e-05,hobbies,1,1,1.0,,1.0,0.0,False,False,0.12
pew_w154_diff1_uniform_n96_086,86,2.6728314380274016e-05,hobbies,1,1,1.0,,1.0,0.0,False,False,0.12
pew_w154_diff1_uniform_n96_041,41,2.6671863687155197e-05,hobbies,0,0,1.0,1.0,2.0586935465325107e-17,1.0,True,False,0.88
pew_w154_diff1_uniform_n96_030,30,2.635066789232683e-05,hobbies,1,1,1.0,,1.0,0.0,False,False,0.08
pew_w154_diff1_uniform_n96_090,90,2.3587299821981857e-05,hobbies,1,1,1.0,,1.0,0.0,False,False,0.1
pew_w154_diff1_uniform_n96_085,85,2.3270448279232425e-05,hobbies,1,1,1.0,,1.0,0.0,False,False,0.15
pew_w154_diff1_uniform_n96_062,62,2.2744013529863124e-05,hobbies,1,1,1.0,1.14824706471042e-16,1.0,1.1482470647104198e-16,True,False,0.08
