support_id,job_id,item,option_index,option_code,option_label,probability
1,pew_work_family_detailed_001,parenthood_importance,1,2,Not too important,0.13
1,pew_work_family_detailed_001,parenthood_importance,2,3,Somewhat important,0.08
1,pew_work_family_detailed_001,parenthood_importance,3,4,Very important,0.03
1,pew_work_family_detailed_001,paid_work_priority,0,1,Not at all important,0.08
1,pew_work_family_detailed_001,paid_work_priority,1,2,Not too important,0.18
1,pew_work_family_detailed_001,paid_work_priority,2,3,Somewhat important,0.56
1,pew_work_family_detailed_001,paid_work_priority,3,4,Very important,0.18
1,pew_work_family_detailed_001,childcare_division,0,1,One parent should do most of it,0.06
1,pew_work_family_detailed_001,childcare_division,1,2,Both parents should divide it about equally,0.62
1,pew_work_family_detailed_001,childcare_division,2,3,The parent with more available time should do more,0.18
1,pew_work_family_detailed_001,childcare_division,3,4,It depends entirely on the family,0.14
1,pew_work_family_detailed_001,housework_division,0,1,One person should do most of it,0.05
1,pew_work_family_detailed_001,housework_division,1,2,Both adults should divide it about equally,0.64
1,pew_work_family_detailed_001,housework_division,2,3,The person with more available time should do more,0.19
1,pew_work_family_detailed_001,housework_division,3,4,It depends entirely on the household,0.12
1,pew_work_family_detailed_001,financial_decision_style,0,1,The higher earner should usually decide,0.05
1,pew_work_family_detailed_001,financial_decision_style,1,2,The person who manages the money should usually decide,0.52
1,pew_work_family_detailed_001,financial_decision_style,2,3,Both adults should decide together,0.28
1,pew_work_family_detailed_001,financial_decision_style,3,4,It depends on the decision,0.15
1,pew_work_family_detailed_001,career_sacrifice_rule,0,1,The lower earner should reduce work,0.09
1,pew_work_family_detailed_001,career_sacrifice_rule,1,2,The adult with the more flexible job should reduce work,0.22
1,pew_work_family_detailed_001,career_sacrifice_rule,2,3,Both adults should reduce work as equally as possible,0.24
1,pew_work_family_detailed_001,career_sacrifice_rule,3,4,It depends entirely on the family,0.45
2,pew_work_family_detailed_002,hobbies,0,1,Men and women are basically similar,0.72
2,pew_work_family_detailed_002,hobbies,1,2,Men and women are basically different,0.28
2,pew_work_family_detailed_002,physical_abilities,0,1,Men and women are basically similar,0.22
2,pew_work_family_detailed_002,physical_abilities,1,2,Men and women are basically different,0.78
2,pew_work_family_detailed_002,parenting,0,1,Men and women are basically similar,0.69
2,pew_work_family_detailed_002,parenting,1,2,Men and women are basically different,0.31
2,pew_work_family_detailed_002,feelings,0,1,Men and women are basically similar,0.27
2,pew_work_family_detailed_002,feelings,1,2,Men and women are basically different,0.73
2,pew_work_family_detailed_002,workplace,0,1,Men and women are basically similar,0.76
2,pew_work_family_detailed_002,workplace,1,2,Men and women are basically different,0.24
2,pew_work_family_detailed_002,relationship_status,0,1,Married,0.03
2,pew_work_family_detailed_002,relationship_status,1,2,Living with a partner,0.02
2,pew_work_family_detailed_002,relationship_status,2,3,In a relationship but not living together,0.08
2,pew_work_family_detailed_002,relationship_status,3,4,Not currently in a relationship,0.87
2,pew_work_family_detailed_002,children_at_home,0,1,No children under 18,0.04
2,pew_work_family_detailed_002,children_at_home,1,2,At least one child under 6,0.82
2,pew_work_family_detailed_002,children_at_home,2,3,Only children ages 6 to 17,0.07
2,pew_work_family_detailed_002,children_at_home,3,4,Children both under 6 and ages 6 to 17,0.07
2,pew_work_family_detailed_002,household_income,0,1,"Less than $50,000",0.02
2,pew_work_family_detailed_002,household_income,1,2,"$50,000 to $99,999",0.05
2,pew_work_family_detailed_002,household_income,2,3,"$100,000 to $149,999",0.13
2,pew_work_family_detailed_002,household_income,3,4,"$150,000 or more",0.8
2,pew_work_family_detailed_002,marriage_importance,0,1,Not at all important,0.2
2,pew_work_family_detailed_002,marriage_importance,1,2,Not too important,0.51
2,pew_work_family_detailed_002,marriage_importance,2,3,Somewhat important,0.22
2,pew_work_family_detailed_002,marriage_importance,3,4,Very important,0.07
2,pew_work_family_detailed_002,parenthood_importance,0,1,Not at all important,0.18
2,pew_work_family_detailed_002,parenthood_importance,1,2,Not too important,0.47
2,pew_work_family_detailed_002,parenthood_importance,2,3,Somewhat important,0.26
2,pew_work_family_detailed_002,parenthood_importance,3,4,Very important,0.09
2,pew_work_family_detailed_002,paid_work_priority,0,1,Not at all important,0.02
2,pew_work_family_detailed_002,paid_work_priority,1,2,Not too important,0.05
2,pew_work_family_detailed_002,paid_work_priority,2,3,Somewhat important,0.19
2,pew_work_family_detailed_002,paid_work_priority,3,4,Very important,0.74
2,pew_work_family_detailed_002,childcare_division,0,1,One parent should do most of it,0.05
2,pew_work_family_detailed_002,childcare_division,1,2,Both parents should divide it about equally,0.26
2,pew_work_family_detailed_002,childcare_division,2,3,The parent with more available time should do more,0.25
2,pew_work_family_detailed_002,childcare_division,3,4,It depends entirely on the family,0.44
2,pew_work_family_detailed_002,housework_division,0,1,One person should do most of it,0.04
2,pew_work_family_detailed_002,housework_division,1,2,Both adults should divide it about equally,0.58
2,pew_work_family_detailed_002,housework_division,2,3,The person with more available time should do more,0.21
2,pew_work_family_detailed_002,housework_division,3,4,It depends entirely on the household,0.17
2,pew_work_family_detailed_002,financial_decision_style,0,1,The higher earner should usually decide,0.07
2,pew_work_family_detailed_002,financial_decision_style,1,2,The person who manages the money should usually decide,0.15
2,pew_work_family_detailed_002,financial_decision_style,2,3,Both adults should decide together,0.32
2,pew_work_family_detailed_002,financial_decision_style,3,4,It depends on the decision,0.46
2,pew_work_family_detailed_002,career_sacrifice_rule,0,1,The lower earner should reduce work,0.45
2,pew_work_family_detailed_002,career_sacrifice_rule,1,2,The adult with the more flexible job should reduce work,0.28
2,pew_work_family_detailed_002,career_sacrifice_rule,2,3,Both adults should reduce work as equally as possible,0.16
2,pew_work_family_detailed_002,career_sacrifice_rule,3,4,It depends entirely on the family,0.11
3,pew_work_family_detailed_003,hobbies,0,1,Men and women are basically similar,0.25
3,pew_work_family_detailed_003,hobbies,1,2,Men and women are basically different,0.75
3,pew_work_family_detailed_003,physical_abilities,0,1,Men and women are basically similar,0.15
3,pew_work_family_detailed_003,physical_abilities,1,2,Men and women are basically different,0.85
3,pew_work_family_detailed_003,parenting,0,1,Men and women are basically similar,0.72
3,pew_work_family_detailed_003,parenting,1,2,Men and women are basically different,0.28
3,pew_work_family_detailed_003,feelings,0,1,Men and women are basically similar,0.22
3,pew_work_family_detailed_003,feelings,1,2,Men and women are basically different,0.78
3,pew_work_family_detailed_003,workplace,0,1,Men and women are basically similar,0.8
3,pew_work_family_detailed_003,workplace,1,2,Men and women are basically different,0.2
3,pew_work_family_detailed_003,relationship_status,0,1,Married,0.88
3,pew_work_family_detailed_003,relationship_status,1,2,Living with a partner,0.04
3,pew_work_family_detailed_003,relationship_status,2,3,In a relationship but not living together,0.03
3,pew_work_family_detailed_003,relationship_status,3,4,Not currently in a relationship,0.05
3,pew_work_family_detailed_003,children_at_home,0,1,No children under 18,0.9
3,pew_work_family_detailed_003,children_at_home,1,2,At least one child under 6,0.03
3,pew_work_family_detailed_003,children_at_home,2,3,Only children ages 6 to 17,0.05
3,pew_work_family_detailed_003,children_at_home,3,4,Children both under 6 and ages 6 to 17,0.02
3,pew_work_family_detailed_003,household_income,0,1,"Less than $50,000",0.12
3,pew_work_family_detailed_003,household_income,1,2,"$50,000 to $99,999",0.65
3,pew_work_family_detailed_003,household_income,2,3,"$100,000 to $149,999",0.15
3,pew_work_family_detailed_003,household_income,3,4,"$150,000 or more",0.08
3,pew_work_family_detailed_003,marriage_importance,0,1,Not at all important,0.18
3,pew_work_family_detailed_003,marriage_importance,1,2,Not too important,0.43
3,pew_work_family_detailed_003,marriage_importance,2,3,Somewhat important,0.28
3,pew_work_family_detailed_003,marriage_importance,3,4,Very important,0.11
3,pew_work_family_detailed_003,parenthood_importance,0,1,Not at all important,0.02
3,pew_work_family_detailed_003,parenthood_importance,1,2,Not too important,0.05
3,pew_work_family_detailed_003,parenthood_importance,2,3,Somewhat important,0.25
3,pew_work_family_detailed_003,parenthood_importance,3,4,Very important,0.68
3,pew_work_family_detailed_003,paid_work_priority,0,1,Not at all important,0.17
3,pew_work_family_detailed_003,paid_work_priority,1,2,Not too important,0.46
3,pew_work_family_detailed_003,paid_work_priority,2,3,Somewhat important,0.28
3,pew_work_family_detailed_003,paid_work_priority,3,4,Very important,0.09
3,pew_work_family_detailed_003,childcare_division,0,1,One parent should do most of it,0.48
3,pew_work_family_detailed_003,childcare_division,1,2,Both parents should divide it about equally,0.18
3,pew_work_family_detailed_003,childcare_division,2,3,The parent with more available time should do more,0.22
3,pew_work_family_detailed_003,childcare_division,3,4,It depends entirely on the family,0.12
3,pew_work_family_detailed_003,housework_division,0,1,One person should do most of it,0.08
3,pew_work_family_detailed_003,housework_division,1,2,Both adults should divide it about equally,0.62
3,pew_work_family_detailed_003,housework_division,2,3,The person with more available time should do more,0.18
3,pew_work_family_detailed_003,housework_division,3,4,It depends entirely on the household,0.12
3,pew_work_family_detailed_003,financial_decision_style,0,1,The higher earner should usually decide,0.06
3,pew_work_family_detailed_003,financial_decision_style,1,2,The person who manages the money should usually decide,0.52
3,pew_work_family_detailed_003,financial_decision_style,2,3,Both adults should decide together,0.28
3,pew_work_family_detailed_003,financial_decision_style,3,4,It depends on the decision,0.14
3,pew_work_family_detailed_003,career_sacrifice_rule,0,1,The lower earner should reduce work,0.08
3,pew_work_family_detailed_003,career_sacrifice_rule,1,2,The adult with the more flexible job should reduce work,0.2
3,pew_work_family_detailed_003,career_sacrifice_rule,2,3,Both adults should reduce work as equally as possible,0.55
3,pew_work_family_detailed_003,career_sacrifice_rule,3,4,It depends entirely on the family,0.17
4,pew_work_family_detailed_004,hobbies,0,1,Men and women are basically similar,0.31
4,pew_work_family_detailed_004,hobbies,1,2,Men and women are basically different,0.69
4,pew_work_family_detailed_004,physical_abilities,0,1,Men and women are basically similar,0.66
4,pew_work_family_detailed_004,physical_abilities,1,2,Men and women are basically different,0.34
4,pew_work_family_detailed_004,parenting,0,1,Men and women are basically similar,0.64
4,pew_work_family_detailed_004,parenting,1,2,Men and women are basically different,0.36
4,pew_work_family_detailed_004,feelings,0,1,Men and women are basically similar,0.24
4,pew_work_family_detailed_004,feelings,1,2,Men and women are basically different,0.76
4,pew_work_family_detailed_004,workplace,0,1,Men and women are basically similar,0.35
4,pew_work_family_detailed_004,workplace,1,2,Men and women are basically different,0.65
4,pew_work_family_detailed_004,relationship_status,0,1,Married,0.83
4,pew_work_family_detailed_004,relationship_status,1,2,Living with a partner,0.06
4,pew_work_family_detailed_004,relationship_status,2,3,In a relationship but not living together,0.05
4,pew_work_family_detailed_004,relationship_status,3,4,Not currently in a relationship,0.06
4,pew_work_family_detailed_004,children_at_home,0,1,No children under 18,0.86
4,pew_work_family_detailed_004,children_at_home,1,2,At least one child under 6,0.04
4,pew_work_family_detailed_004,children_at_home,2,3,Only children ages 6 to 17,0.06
4,pew_work_family_detailed_004,children_at_home,3,4,Children both under 6 and ages 6 to 17,0.04
4,pew_work_family_detailed_004,household_income,0,1,"Less than $50,000",0.13
4,pew_work_family_detailed_004,household_income,1,2,"$50,000 to $99,999",0.6
4,pew_work_family_detailed_004,household_income,2,3,"$100,000 to $149,999",0.17
4,pew_work_family_detailed_004,household_income,3,4,"$150,000 or more",0.1
4,pew_work_family_detailed_004,marriage_importance,0,1,Not at all important,0.02
4,pew_work_family_detailed_004,marriage_importance,1,2,Not too important,0.04
4,pew_work_family_detailed_004,marriage_importance,2,3,Somewhat important,0.16
4,pew_work_family_detailed_004,marriage_importance,3,4,Very important,0.78
4,pew_work_family_detailed_004,parenthood_importance,0,1,Not at all important,0.02
4,pew_work_family_detailed_004,parenthood_importance,1,2,Not too important,0.03
4,pew_work_family_detailed_004,parenthood_importance,2,3,Somewhat important,0.15
4,pew_work_family_detailed_004,parenthood_importance,3,4,Very important,0.8
4,pew_work_family_detailed_004,paid_work_priority,0,1,Not at all important,0.02
4,pew_work_family_detailed_004,paid_work_priority,1,2,Not too important,0.04
4,pew_work_family_detailed_004,paid_work_priority,2,3,Somewhat important,0.17
4,pew_work_family_detailed_004,paid_work_priority,3,4,Very important,0.77
4,pew_work_family_detailed_004,childcare_division,0,1,One parent should do most of it,0.07
4,pew_work_family_detailed_004,childcare_division,1,2,Both parents should divide it about equally,0.62
4,pew_work_family_detailed_004,childcare_division,2,3,The parent with more available time should do more,0.18
4,pew_work_family_detailed_004,childcare_division,3,4,It depends entirely on the family,0.13
4,pew_work_family_detailed_004,housework_division,0,1,One person should do most of it,0.06
4,pew_work_family_detailed_004,housework_division,1,2,Both adults should divide it about equally,0.66
4,pew_work_family_detailed_004,housework_division,2,3,The person with more available time should do more,0.17
4,pew_work_family_detailed_004,housework_division,3,4,It depends entirely on the household,0.11
4,pew_work_family_detailed_004,financial_decision_style,0,1,The higher earner should usually decide,0.04
4,pew_work_family_detailed_004,financial_decision_style,1,2,The person who manages the money should usually decide,0.14
4,pew_work_family_detailed_004,financial_decision_style,2,3,Both adults should decide together,0.31
4,pew_work_family_detailed_004,financial_decision_style,3,4,It depends on the decision,0.51
4,pew_work_family_detailed_004,career_sacrifice_rule,0,1,The lower earner should reduce work,0.11
4,pew_work_family_detailed_004,career_sacrifice_rule,1,2,The adult with the more flexible job should reduce work,0.2
4,pew_work_family_detailed_004,career_sacrifice_rule,2,3,Both adults should reduce work as equally as possible,0.54
4,pew_work_family_detailed_004,career_sacrifice_rule,3,4,It depends entirely on the family,0.15
5,pew_work_family_detailed_005,hobbies,0,1,Men and women are basically similar,0.78
5,pew_work_family_detailed_005,hobbies,1,2,Men and women are basically different,0.22
5,pew_work_family_detailed_005,physical_abilities,0,1,Men and women are basically similar,0.24
5,pew_work_family_detailed_005,physical_abilities,1,2,Men and women are basically different,0.76
5,pew_work_family_detailed_005,parenting,0,1,Men and women are basically similar,0.74
5,pew_work_family_detailed_005,parenting,1,2,Men and women are basically different,0.26
5,pew_work_family_detailed_005,feelings,0,1,Men and women are basically similar,0.69
5,pew_work_family_detailed_005,feelings,1,2,Men and women are basically different,0.31
5,pew_work_family_detailed_005,workplace,0,1,Men and women are basically similar,0.8
5,pew_work_family_detailed_005,workplace,1,2,Men and women are basically different,0.2
5,pew_work_family_detailed_005,relationship_status,0,1,Married,0.82
5,pew_work_family_detailed_005,relationship_status,1,2,Living with a partner,0.06
5,pew_work_family_detailed_005,relationship_status,2,3,In a relationship but not living together,0.04
5,pew_work_family_detailed_005,relationship_status,3,4,Not currently in a relationship,0.08
5,pew_work_family_detailed_005,children_at_home,0,1,No children under 18,0.86
5,pew_work_family_detailed_005,children_at_home,1,2,At least one child under 6,0.04
5,pew_work_family_detailed_005,children_at_home,2,3,Only children ages 6 to 17,0.07
5,pew_work_family_detailed_005,children_at_home,3,4,Children both under 6 and ages 6 to 17,0.03
5,pew_work_family_detailed_005,household_income,0,1,"Less than $50,000",0.2
5,pew_work_family_detailed_005,household_income,1,2,"$50,000 to $99,999",0.55
5,pew_work_family_detailed_005,household_income,2,3,"$100,000 to $149,999",0.16
5,pew_work_family_detailed_005,household_income,3,4,"$150,000 or more",0.09
5,pew_work_family_detailed_005,marriage_importance,0,1,Not at all important,0.2
5,pew_work_family_detailed_005,marriage_importance,1,2,Not too important,0.43
5,pew_work_family_detailed_005,marriage_importance,2,3,Somewhat important,0.28
5,pew_work_family_detailed_005,marriage_importance,3,4,Very important,0.09
5,pew_work_family_detailed_005,parenthood_importance,0,1,Not at all important,0.12
5,pew_work_family_detailed_005,parenthood_importance,1,2,Not too important,0.22
5,pew_work_family_detailed_005,parenthood_importance,2,3,Somewhat important,0.46
5,pew_work_family_detailed_005,parenthood_importance,3,4,Very important,0.2
5,pew_work_family_detailed_005,paid_work_priority,0,1,Not at all important,0.08
5,pew_work_family_detailed_005,paid_work_priority,1,2,Not too important,0.23
5,pew_work_family_detailed_005,paid_work_priority,2,3,Somewhat important,0.5
5,pew_work_family_detailed_005,paid_work_priority,3,4,Very important,0.19
5,pew_work_family_detailed_005,childcare_division,0,1,One parent should do most of it,0.04
5,pew_work_family_detailed_005,childcare_division,1,2,Both parents should divide it about equally,0.26
5,pew_work_family_detailed_005,childcare_division,2,3,The parent with more available time should do more,0.22
5,pew_work_family_detailed_005,childcare_division,3,4,It depends entirely on the family,0.48
5,pew_work_family_detailed_005,housework_division,0,1,One person should do most of it,0.03
5,pew_work_family_detailed_005,housework_division,1,2,Both adults should divide it about equally,0.57
5,pew_work_family_detailed_005,housework_division,2,3,The person with more available time should do more,0.24
5,pew_work_family_detailed_005,housework_division,3,4,It depends entirely on the household,0.16
5,pew_work_family_detailed_005,financial_decision_style,0,1,The higher earner should usually decide,0.03
5,pew_work_family_detailed_005,financial_decision_style,1,2,The person who manages the money should usually decide,0.13
5,pew_work_family_detailed_005,financial_decision_style,2,3,Both adults should decide together,0.34
5,pew_work_family_detailed_005,financial_decision_style,3,4,It depends on the decision,0.5
5,pew_work_family_detailed_005,career_sacrifice_rule,0,1,The lower earner should reduce work,0.11
5,pew_work_family_detailed_005,career_sacrifice_rule,1,2,The adult with the more flexible job should reduce work,0.25
5,pew_work_family_detailed_005,career_sacrifice_rule,2,3,Both adults should reduce work as equally as possible,0.21
5,pew_work_family_detailed_005,career_sacrifice_rule,3,4,It depends entirely on the family,0.43
6,pew_work_family_detailed_006,hobbies,0,1,Men and women are basically similar,0.24
6,pew_work_family_detailed_006,hobbies,1,2,Men and women are basically different,0.76
6,pew_work_family_detailed_006,physical_abilities,0,1,Men and women are basically similar,0.12
6,pew_work_family_detailed_006,physical_abilities,1,2,Men and women are basically different,0.88
6,pew_work_family_detailed_006,parenting,0,1,Men and women are basically similar,0.68
6,pew_work_family_detailed_006,parenting,1,2,Men and women are basically different,0.32
6,pew_work_family_detailed_006,feelings,0,1,Men and women are basically similar,0.26
6,pew_work_family_detailed_006,feelings,1,2,Men and women are basically different,0.74
6,pew_work_family_detailed_006,workplace,0,1,Men and women are basically similar,0.38
6,pew_work_family_detailed_006,workplace,1,2,Men and women are basically different,0.62
6,pew_work_family_detailed_006,relationship_status,0,1,Married,0.86
6,pew_work_family_detailed_006,relationship_status,1,2,Living with a partner,0.04
6,pew_work_family_detailed_006,relationship_status,2,3,In a relationship but not living together,0.04
6,pew_work_family_detailed_006,relationship_status,3,4,Not currently in a relationship,0.06
6,pew_work_family_detailed_006,children_at_home,0,1,No children under 18,0.82
6,pew_work_family_detailed_006,children_at_home,1,2,At least one child under 6,0.04
6,pew_work_family_detailed_006,children_at_home,2,3,Only children ages 6 to 17,0.1
6,pew_work_family_detailed_006,children_at_home,3,4,Children both under 6 and ages 6 to 17,0.04
6,pew_work_family_detailed_006,household_income,0,1,"Less than $50,000",0.06
6,pew_work_family_detailed_006,household_income,1,2,"$50,000 to $99,999",0.18
6,pew_work_family_detailed_006,household_income,2,3,"$100,000 to $149,999",0.6
6,pew_work_family_detailed_006,household_income,3,4,"$150,000 or more",0.16
6,pew_work_family_detailed_006,marriage_importance,0,1,Not at all important,0.02
6,pew_work_family_detailed_006,marriage_importance,1,2,Not too important,0.04
6,pew_work_family_detailed_006,marriage_importance,2,3,Somewhat important,0.17
6,pew_work_family_detailed_006,marriage_importance,3,4,Very important,0.77
6,pew_work_family_detailed_006,parenthood_importance,0,1,Not at all important,0.02
6,pew_work_family_detailed_006,parenthood_importance,1,2,Not too important,0.05
6,pew_work_family_detailed_006,parenthood_importance,2,3,Somewhat important,0.18
6,pew_work_family_detailed_006,parenthood_importance,3,4,Very important,0.75
6,pew_work_family_detailed_006,paid_work_priority,0,1,Not at all important,0.02
6,pew_work_family_detailed_006,paid_work_priority,1,2,Not too important,0.05
6,pew_work_family_detailed_006,paid_work_priority,2,3,Somewhat important,0.22
6,pew_work_family_detailed_006,paid_work_priority,3,4,Very important,0.71
6,pew_work_family_detailed_006,childcare_division,0,1,One parent should do most of it,0.48
6,pew_work_family_detailed_006,childcare_division,1,2,Both parents should divide it about equally,0.24
6,pew_work_family_detailed_006,childcare_division,2,3,The parent with more available time should do more,0.16
6,pew_work_family_detailed_006,childcare_division,3,4,It depends entirely on the family,0.12
6,pew_work_family_detailed_006,housework_division,0,1,One person should do most of it,0.46
6,pew_work_family_detailed_006,housework_division,1,2,Both adults should divide it about equally,0.25
6,pew_work_family_detailed_006,housework_division,2,3,The person with more available time should do more,0.17
6,pew_work_family_detailed_006,housework_division,3,4,It depends entirely on the household,0.12
6,pew_work_family_detailed_006,financial_decision_style,0,1,The higher earner should usually decide,0.06
6,pew_work_family_detailed_006,financial_decision_style,1,2,The person who manages the money should usually decide,0.15
6,pew_work_family_detailed_006,financial_decision_style,2,3,Both adults should decide together,0.32
6,pew_work_family_detailed_006,financial_decision_style,3,4,It depends on the decision,0.47
6,pew_work_family_detailed_006,career_sacrifice_rule,0,1,The lower earner should reduce work,0.09
6,pew_work_family_detailed_006,career_sacrifice_rule,1,2,The adult with the more flexible job should reduce work,0.24
6,pew_work_family_detailed_006,career_sacrifice_rule,2,3,Both adults should reduce work as equally as possible,0.51
6,pew_work_family_detailed_006,career_sacrifice_rule,3,4,It depends entirely on the family,0.16
7,pew_work_family_detailed_007,hobbies,0,1,Men and women are basically similar,0.72
7,pew_work_family_detailed_007,hobbies,1,2,Men and women are basically different,0.28
7,pew_work_family_detailed_007,physical_abilities,0,1,Men and women are basically similar,0.25
7,pew_work_family_detailed_007,physical_abilities,1,2,Men and women are basically different,0.75
7,pew_work_family_detailed_007,parenting,0,1,Men and women are basically similar,0.32
7,pew_work_family_detailed_007,parenting,1,2,Men and women are basically different,0.68
7,pew_work_family_detailed_007,feelings,0,1,Men and women are basically similar,0.22
7,pew_work_family_detailed_007,feelings,1,2,Men and women are basically different,0.78
7,pew_work_family_detailed_007,workplace,0,1,Men and women are basically similar,0.79
7,pew_work_family_detailed_007,workplace,1,2,Men and women are basically different,0.21
7,pew_work_family_detailed_007,relationship_status,0,1,Married,0.82
7,pew_work_family_detailed_007,relationship_status,1,2,Living with a partner,0.06
7,pew_work_family_detailed_007,relationship_status,2,3,In a relationship but not living together,0.04
7,pew_work_family_detailed_007,relationship_status,3,4,Not currently in a relationship,0.08
7,pew_work_family_detailed_007,children_at_home,0,1,No children under 18,0.86
7,pew_work_family_detailed_007,children_at_home,1,2,At least one child under 6,0.04
7,pew_work_family_detailed_007,children_at_home,2,3,Only children ages 6 to 17,0.07
7,pew_work_family_detailed_007,children_at_home,3,4,Children both under 6 and ages 6 to 17,0.03
7,pew_work_family_detailed_007,household_income,0,1,"Less than $50,000",0.68
7,pew_work_family_detailed_007,household_income,1,2,"$50,000 to $99,999",0.2
7,pew_work_family_detailed_007,household_income,2,3,"$100,000 to $149,999",0.08
7,pew_work_family_detailed_007,household_income,3,4,"$150,000 or more",0.04
7,pew_work_family_detailed_007,marriage_importance,0,1,Not at all important,0.56
7,pew_work_family_detailed_007,marriage_importance,1,2,Not too important,0.25
7,pew_work_family_detailed_007,marriage_importance,2,3,Somewhat important,0.14
7,pew_work_family_detailed_007,marriage_importance,3,4,Very important,0.05
7,pew_work_family_detailed_007,parenthood_importance,0,1,Not at all important,0.12
7,pew_work_family_detailed_007,parenthood_importance,1,2,Not too important,0.18
7,pew_work_family_detailed_007,parenthood_importance,2,3,Somewhat important,0.49
7,pew_work_family_detailed_007,parenthood_importance,3,4,Very important,0.21
7,pew_work_family_detailed_007,paid_work_priority,0,1,Not at all important,0.08
7,pew_work_family_detailed_007,paid_work_priority,1,2,Not too important,0.21
7,pew_work_family_detailed_007,paid_work_priority,2,3,Somewhat important,0.52
7,pew_work_family_detailed_007,paid_work_priority,3,4,Very important,0.19
7,pew_work_family_detailed_007,childcare_division,0,1,One parent should do most of it,0.46
7,pew_work_family_detailed_007,childcare_division,1,2,Both parents should divide it about equally,0.27
7,pew_work_family_detailed_007,childcare_division,2,3,The parent with more available time should do more,0.17
7,pew_work_family_detailed_007,childcare_division,3,4,It depends entirely on the family,0.1
7,pew_work_family_detailed_007,housework_division,0,1,One person should do most of it,0.08
7,pew_work_family_detailed_007,housework_division,1,2,Both adults should divide it about equally,0.3
7,pew_work_family_detailed_007,housework_division,2,3,The person with more available time should do more,0.47
7,pew_work_family_detailed_007,housework_division,3,4,It depends entirely on the household,0.15
7,pew_work_family_detailed_007,financial_decision_style,0,1,The higher earner should usually decide,0.43
7,pew_work_family_detailed_007,financial_decision_style,1,2,The person who manages the money should usually decide,0.2
7,pew_work_family_detailed_007,financial_decision_style,2,3,Both adults should decide together,0.27
7,pew_work_family_detailed_007,financial_decision_style,3,4,It depends on the decision,0.1
7,pew_work_family_detailed_007,career_sacrifice_rule,0,1,The lower earner should reduce work,0.16
7,pew_work_family_detailed_007,career_sacrifice_rule,1,2,The adult with the more flexible job should reduce work,0.51
7,pew_work_family_detailed_007,career_sacrifice_rule,2,3,Both adults should reduce work as equally as possible,0.22
7,pew_work_family_detailed_007,career_sacrifice_rule,3,4,It depends entirely on the family,0.11
8,pew_work_family_detailed_008,hobbies,0,1,Men and women are basically similar,0.22
8,pew_work_family_detailed_008,hobbies,1,2,Men and women are basically different,0.78
8,pew_work_family_detailed_008,physical_abilities,0,1,Men and women are basically similar,0.74
8,pew_work_family_detailed_008,physical_abilities,1,2,Men and women are basically different,0.26
8,pew_work_family_detailed_008,parenting,0,1,Men and women are basically similar,0.34
8,pew_work_family_detailed_008,parenting,1,2,Men and women are basically different,0.66
8,pew_work_family_detailed_008,feelings,0,1,Men and women are basically similar,0.18
8,pew_work_family_detailed_008,feelings,1,2,Men and women are basically different,0.82
8,pew_work_family_detailed_008,workplace,0,1,Men and women are basically similar,0.81
8,pew_work_family_detailed_008,workplace,1,2,Men and women are basically different,0.19
8,pew_work_family_detailed_008,relationship_status,0,1,Married,0.86
8,pew_work_family_detailed_008,relationship_status,1,2,Living with a partner,0.05
