support_id,job_id,design_type,reason,coverage_item,coverage_option,intensity,coherence,pattern,profile
11,pew_w154_diff1_uniform_n96_011,pattern_anchor,uniform full-pattern replicate 1,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically similar""}",
12,pew_w154_diff1_uniform_n96_012,pattern_anchor,uniform full-pattern replicate 1,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically different""}",
13,pew_w154_diff1_uniform_n96_013,pattern_anchor,uniform full-pattern replicate 1,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically similar""}",
14,pew_w154_diff1_uniform_n96_014,pattern_anchor,uniform full-pattern replicate 1,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically different""}",
15,pew_w154_diff1_uniform_n96_015,pattern_anchor,uniform full-pattern replicate 1,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically similar""}",
16,pew_w154_diff1_uniform_n96_016,pattern_anchor,uniform full-pattern replicate 1,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically different""}",
17,pew_w154_diff1_uniform_n96_017,pattern_anchor,uniform full-pattern replicate 1,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically similar""}",
18,pew_w154_diff1_uniform_n96_018,pattern_anchor,uniform full-pattern replicate 1,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically different""}",
19,pew_w154_diff1_uniform_n96_019,pattern_anchor,uniform full-pattern replicate 1,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically similar""}",
20,pew_w154_diff1_uniform_n96_020,pattern_anchor,uniform full-pattern replicate 1,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically different""}",
21,pew_w154_diff1_uniform_n96_021,pattern_anchor,uniform full-pattern replicate 1,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically similar""}",
22,pew_w154_diff1_uniform_n96_022,pattern_anchor,uniform full-pattern replicate 1,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically different""}",
23,pew_w154_diff1_uniform_n96_023,pattern_anchor,uniform full-pattern replicate 1,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically similar""}",
24,pew_w154_diff1_uniform_n96_024,pattern_anchor,uniform full-pattern replicate 1,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically different""}",
25,pew_w154_diff1_uniform_n96_025,pattern_anchor,uniform full-pattern replicate 1,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically similar""}",
26,pew_w154_diff1_uniform_n96_026,pattern_anchor,uniform full-pattern replicate 1,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically different""}",
27,pew_w154_diff1_uniform_n96_027,pattern_anchor,uniform full-pattern replicate 1,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically similar""}",
28,pew_w154_diff1_uniform_n96_028,pattern_anchor,uniform full-pattern replicate 1,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically different""}",
29,pew_w154_diff1_uniform_n96_029,pattern_anchor,uniform full-pattern replicate 1,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically similar""}",
30,pew_w154_diff1_uniform_n96_030,pattern_anchor,uniform full-pattern replicate 1,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically different""}",
31,pew_w154_diff1_uniform_n96_031,pattern_anchor,uniform full-pattern replicate 1,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically similar""}",
32,pew_w154_diff1_uniform_n96_032,pattern_anchor,uniform full-pattern replicate 1,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically different""}",
33,pew_w154_diff1_uniform_n96_033,pattern_anchor,uniform full-pattern replicate 2,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically similar""}",
34,pew_w154_diff1_uniform_n96_034,pattern_anchor,uniform full-pattern replicate 2,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically different""}",
35,pew_w154_diff1_uniform_n96_035,pattern_anchor,uniform full-pattern replicate 2,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically similar""}",
36,pew_w154_diff1_uniform_n96_036,pattern_anchor,uniform full-pattern replicate 2,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically different""}",
37,pew_w154_diff1_uniform_n96_037,pattern_anchor,uniform full-pattern replicate 2,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically similar""}",
38,pew_w154_diff1_uniform_n96_038,pattern_anchor,uniform full-pattern replicate 2,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically different""}",
39,pew_w154_diff1_uniform_n96_039,pattern_anchor,uniform full-pattern replicate 2,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically similar""}",
40,pew_w154_diff1_uniform_n96_040,pattern_anchor,uniform full-pattern replicate 2,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically different""}",
41,pew_w154_diff1_uniform_n96_041,pattern_anchor,uniform full-pattern replicate 2,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically similar""}",
42,pew_w154_diff1_uniform_n96_042,pattern_anchor,uniform full-pattern replicate 2,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically different""}",
43,pew_w154_diff1_uniform_n96_043,pattern_anchor,uniform full-pattern replicate 2,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically similar""}",
44,pew_w154_diff1_uniform_n96_044,pattern_anchor,uniform full-pattern replicate 2,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically different""}",
45,pew_w154_diff1_uniform_n96_045,pattern_anchor,uniform full-pattern replicate 2,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically similar""}",
46,pew_w154_diff1_uniform_n96_046,pattern_anchor,uniform full-pattern replicate 2,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically different""}",
47,pew_w154_diff1_uniform_n96_047,pattern_anchor,uniform full-pattern replicate 2,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically similar""}",
48,pew_w154_diff1_uniform_n96_048,pattern_anchor,uniform full-pattern replicate 2,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically different""}",
49,pew_w154_diff1_uniform_n96_049,pattern_anchor,uniform full-pattern replicate 2,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically similar""}",
50,pew_w154_diff1_uniform_n96_050,pattern_anchor,uniform full-pattern replicate 2,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically different""}",
51,pew_w154_diff1_uniform_n96_051,pattern_anchor,uniform full-pattern replicate 2,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically similar""}",
52,pew_w154_diff1_uniform_n96_052,pattern_anchor,uniform full-pattern replicate 2,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically different""}",
53,pew_w154_diff1_uniform_n96_053,pattern_anchor,uniform full-pattern replicate 2,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically similar""}",
54,pew_w154_diff1_uniform_n96_054,pattern_anchor,uniform full-pattern replicate 2,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically different""}",
55,pew_w154_diff1_uniform_n96_055,pattern_anchor,uniform full-pattern replicate 2,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically similar""}",
56,pew_w154_diff1_uniform_n96_056,pattern_anchor,uniform full-pattern replicate 2,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically different""}",
57,pew_w154_diff1_uniform_n96_057,pattern_anchor,uniform full-pattern replicate 2,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically similar""}",
58,pew_w154_diff1_uniform_n96_058,pattern_anchor,uniform full-pattern replicate 2,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically different""}",
59,pew_w154_diff1_uniform_n96_059,pattern_anchor,uniform full-pattern replicate 2,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically similar""}",
60,pew_w154_diff1_uniform_n96_060,pattern_anchor,uniform full-pattern replicate 2,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically different""}",
61,pew_w154_diff1_uniform_n96_061,pattern_anchor,uniform full-pattern replicate 2,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically similar""}",
62,pew_w154_diff1_uniform_n96_062,pattern_anchor,uniform full-pattern replicate 2,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically different""}",
63,pew_w154_diff1_uniform_n96_063,pattern_anchor,uniform full-pattern replicate 2,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically similar""}",
64,pew_w154_diff1_uniform_n96_064,pattern_anchor,uniform full-pattern replicate 2,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically different""}",
65,pew_w154_diff1_uniform_n96_065,pattern_anchor,uniform full-pattern replicate 3,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically similar""}",
66,pew_w154_diff1_uniform_n96_066,pattern_anchor,uniform full-pattern replicate 3,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically different""}",
67,pew_w154_diff1_uniform_n96_067,pattern_anchor,uniform full-pattern replicate 3,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically similar""}",
68,pew_w154_diff1_uniform_n96_068,pattern_anchor,uniform full-pattern replicate 3,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically different""}",
69,pew_w154_diff1_uniform_n96_069,pattern_anchor,uniform full-pattern replicate 3,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically similar""}",
70,pew_w154_diff1_uniform_n96_070,pattern_anchor,uniform full-pattern replicate 3,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically different""}",
71,pew_w154_diff1_uniform_n96_071,pattern_anchor,uniform full-pattern replicate 3,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically similar""}",
72,pew_w154_diff1_uniform_n96_072,pattern_anchor,uniform full-pattern replicate 3,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically different""}",
73,pew_w154_diff1_uniform_n96_073,pattern_anchor,uniform full-pattern replicate 3,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically similar""}",
74,pew_w154_diff1_uniform_n96_074,pattern_anchor,uniform full-pattern replicate 3,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically different""}",
75,pew_w154_diff1_uniform_n96_075,pattern_anchor,uniform full-pattern replicate 3,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically similar""}",
76,pew_w154_diff1_uniform_n96_076,pattern_anchor,uniform full-pattern replicate 3,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically different""}",
77,pew_w154_diff1_uniform_n96_077,pattern_anchor,uniform full-pattern replicate 3,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically similar""}",
78,pew_w154_diff1_uniform_n96_078,pattern_anchor,uniform full-pattern replicate 3,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically different""}",
79,pew_w154_diff1_uniform_n96_079,pattern_anchor,uniform full-pattern replicate 3,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically similar""}",
80,pew_w154_diff1_uniform_n96_080,pattern_anchor,uniform full-pattern replicate 3,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically different""}",
81,pew_w154_diff1_uniform_n96_081,pattern_anchor,uniform full-pattern replicate 3,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically similar""}",
82,pew_w154_diff1_uniform_n96_082,pattern_anchor,uniform full-pattern replicate 3,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically different""}",
83,pew_w154_diff1_uniform_n96_083,pattern_anchor,uniform full-pattern replicate 3,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically similar""}",
84,pew_w154_diff1_uniform_n96_084,pattern_anchor,uniform full-pattern replicate 3,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically different""}",
85,pew_w154_diff1_uniform_n96_085,pattern_anchor,uniform full-pattern replicate 3,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically similar""}",
86,pew_w154_diff1_uniform_n96_086,pattern_anchor,uniform full-pattern replicate 3,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically different""}",
87,pew_w154_diff1_uniform_n96_087,pattern_anchor,uniform full-pattern replicate 3,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically similar""}",
88,pew_w154_diff1_uniform_n96_088,pattern_anchor,uniform full-pattern replicate 3,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically different""}",
89,pew_w154_diff1_uniform_n96_089,pattern_anchor,uniform full-pattern replicate 3,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically similar""}",
90,pew_w154_diff1_uniform_n96_090,pattern_anchor,uniform full-pattern replicate 3,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically different""}",
