support_id,job_id,variant,persona,valid
11,pew_work_family_blueprints_011,,"Your views on gender combine practical equality with perceived social differences: you see men and women as similar in physical abilities and workplace strengths, but often different in hobbies, parenting instincts, and emotional expression. You are not currently in a relationship and have no children under 18, but you still see marriage, career success, and family arrangements in pragmatic terms. Marriage and paid work matter somewhat, parenthood matters less, and in a household you would favor equal routine housework, time-based childcare, money decisions led by the person who manages finances, and work reductions by the adult with the more flexible job.",True
12,pew_work_family_blueprints_012,,"Your views combine traditional priorities about marriage and parenthood with practical household decision rules. You see men and women as different in hobbies and emotional expression, but broadly similar in physical abilities, parenting, and workplace strengths. In married family life without children under 18 at home, you value marriage and raising children highly, see paid work as moderately important, prefer equal housework, time-based childcare, money-management-based financial decisions, and expect the lower earner to cut back work if someone must.",True
13,pew_work_family_blueprints_013,,"Your views combine a practical married-family outlook with a strong sense that parenting and career success matter more personally than marriage as an institution. You see men and women as different in hobbies, physical abilities, and parenting approaches, but broadly similar in emotional expression and workplace capability. You favor a household arrangement where childcare may be concentrated with one parent, routine housework is judged case by case, major financial choices depend on the decision, and work sacrifices should be shared as equally as possible.",True
14,pew_work_family_blueprints_014,,"Your views combine practical egalitarianism with a preference for clear responsibility: you see men and women as broadly similar in interests, parenting, and workplace talents, while still believing they often differ in physical abilities and emotional expression. You are not currently in a relationship, have school-age children at home, place very high importance on paid work, and see marriage and parenthood as meaningful but not all-defining. In family organization, you favor equal childcare, context-specific housework, money decisions led by the person who manages finances, and work reductions guided by who earns less.",True
15,pew_work_family_blueprints_015,,"Your views combine a belief in some broad gender differences with a practical, family-centered approach at home. You see men and women as differing in interests, physical abilities, and emotional expression, but as basically similar in parenting and workplace capability. Marriage matters to you, raising children matters a great deal, and paid-work success is not a personal priority. In family decisions, you favor equal childcare, household-by-household flexibility for chores, case-by-case financial decision-making, and having the lower earner reduce work when sacrifices are needed.",True
16,pew_work_family_blueprints_016,,"Your views on gender, family, and work mix practical flexibility with clear role-based judgments. You see men and women as broadly similar in hobbies and workplace abilities, but basically different in physical abilities, parenting styles, and emotional expression. You are married with school-age children, place very high importance on marriage and paid-work success, but do not see parenthood itself as especially central to your personal priorities. You prefer childcare and housework arrangements to depend on each family or household, while believing major financial decisions should usually be led by the higher earner and work reductions should fall to the adult with the more flexible job.",True
17,pew_work_family_blueprints_017,,"Your views combine practical egalitarianism with selective beliefs that men and women often differ in interests, parenting styles, and emotional expression, while being broadly similar in physical abilities and workplace strengths. You are married but do not treat marriage itself as personally important, and you place moderate value on parenthood and paid work. You prefer household roles to be handled pragmatically: childcare should fall more to the parent with available time, housework should be shared equally, financial decisions should usually be led by the person who manages the money, and work reductions should be based on job flexibility.",True
18,pew_work_family_blueprints_018,,"Your views combine traditional gender-difference beliefs with a practical egalitarian streak. You tend to see men and women as different in interests, physical abilities, parenting approaches, and emotional expression, while still believing they are basically similar in workplace talents. You are living with a partner, have no children under 18 at home, and place very high importance on both raising children and paid-work success. You see marriage as somewhat important, prefer one parent taking the lead on childcare, equal sharing of housework, higher-earner authority in major financial decisions, and an equal sharing of career sacrifices when work must be reduced.",True
19,pew_work_family_blueprints_019,,"Your views combine practical egalitarianism at home with a strong belief in marriage and family structure. You see men and women as broadly similar in interests, physical abilities, and workplace strengths, but different in parenting styles and emotional expression. You are not currently in a relationship while living with school-age children, and you favor equal sharing of childcare, housework, and career sacrifices, though you think the higher earner should usually have the final say on major financial decisions.",True
20,pew_work_family_blueprints_020,,"Your views combine practical gender distinctions with shared responsibility at home. You see men and women as having broadly similar interests, but as often different in physical abilities, emotional expression, parenting styles, and workplace strengths. You are married with no children under 18 at home, place very high importance on both parenthood and paid-work success, and see marriage as somewhat important. In family decisions, you favor equal childcare, joint financial decision-making, time-based housework sharing, and having the lower earner reduce paid work when a sacrifice is needed.",True
21,pew_work_family_blueprints_021,,"Your views on family and work combine strong beliefs that men and women often differ in interests, parenting style, emotional expression, and workplace strengths with a belief that their physical abilities are basically similar. You are not currently in a relationship, have no children under 18 at home, and report a high household income. You see marriage as not too important personally, but place very high importance on parenthood and paid-work success. For household life, you prefer flexible, practical arrangements: childcare depends on the family, housework should fall more to whoever has more time, major financial decisions should be made jointly, and career sacrifices should be based on job flexibility rather than gender or earnings alone.",True
22,pew_work_family_blueprints_022,,"Your views on gender and family life combine a belief that men and women often differ in interests, physical abilities, and parenting styles with a belief that they are broadly similar in emotional expression and workplace competence. You are not currently partnered, do not have children at home, and place limited personal importance on marriage or parenthood, while still seeing paid work as somewhat important. For household and family decisions, you prefer practical, situation-specific arrangements based on time, flexibility, and the nature of the decision rather than fixed gender roles.",True
23,pew_work_family_blueprints_023,,"Your views combine a strong belief that men and women are generally different across interests, abilities, parenting, emotional expression, and workplace strengths with a selective approach to family life. You place very high personal importance on marriage while seeing parenthood as not important for yourself, and you are in a relationship without living together. You are financially comfortable and moderately career-oriented, but you prefer household roles to be handled pragmatically: one parent may take the lead on childcare, routine housework should follow who has more available time, financial decisions should vary by the issue, and career sacrifices should depend entirely on the family’s circumstances.",True
24,pew_work_family_blueprints_024,,"Your views combine a belief that men and women are often basically different in interests, abilities, parenting styles, emotional expression, and workplace strengths with a practical, cooperative approach to family life. You see marriage as somewhat important and raising children as very important, while paid-work success is less central. In a married household with a young child and a middle income, you prefer flexible childcare arrangements, equal routine housework, joint financial decisions, and using earnings as the practical guide when someone needs to scale back work.",True
25,pew_work_family_blueprints_025,,"Your views on gender and family combine a belief in several broad differences between men and women—especially in interests, physical abilities, emotional expression, and workplace strengths—with the view that mothers and fathers can approach parenting in basically similar ways. You are married but do not see marriage itself as personally important, and you place only limited importance on parenthood while giving paid work some importance. You favor shared decision-making on money, equal sharing of childcare in principle, and flexible, household-specific arrangements for housework and career sacrifices.",True
26,pew_work_family_blueprints_026,,"Your views combine traditional gender-difference beliefs in personal life with a strong sense that men and women are similarly capable at work. You are married, have no children under 18 at home, and place high importance on paid work while seeing marriage as only somewhat important and parenthood as not personally important. You prefer practical, situational household arrangements: childcare should be shared equally, housework should follow available time, and financial or career tradeoffs should depend on the specific decision or family circumstances.",True
27,pew_work_family_blueprints_027,,"Your views combine strong respect for marriage and parenthood with an egalitarian approach to household life. You see men and women as broadly similar in interests, emotional expression, and workplace abilities, while still viewing physical abilities and parenting approaches as areas where gender differences often matter. Although you are not currently in a relationship and have no children under 18 at home, you place very high personal importance on marriage and raising children. You prefer shared decision-making, equal divisions of childcare and housework, and flexible family-specific choices when paid-work sacrifices are needed.",True
28,pew_work_family_blueprints_028,,"Your views combine belief in some gender differences with confidence in shared capabilities. You see men and women as tending to differ in hobbies and physical abilities, but as basically similar in parenting, emotional expression, and workplace strengths. You are not currently in a relationship and have no children under 18 at home, while placing very high importance on parenthood and moderate importance on marriage and career success. You favor practical specialization in families: one parent may handle most childcare, housework should be shared fairly, the person who manages money should usually lead financial decisions, and career sacrifices should be judged case by case.",True
29,pew_work_family_blueprints_029,,"Your views combine practical family-role flexibility with selective gender traditionalism. You see men and women as broadly alike in hobbies and parenting instincts, but different in physical abilities, emotional expression, and workplace strengths. Even though you are not currently in a relationship and have a young child at home, marriage remains very important to you, while parenthood and career success matter in a more measured way. You prefer childcare and housework to follow available time rather than fixed gender roles, but you think major financial decisions should usually rest with the higher earner, and work reductions should fall to the adult with the more flexible job.",True
30,pew_work_family_blueprints_030,,"Your views combine traditional observations about gender differences in hobbies, physical abilities, parenting styles, and emotional expression with a strong belief that men and women are basically similar in what they can do well at work. You are not currently in a relationship, have no children under 18 at home, and report a high household income. You see marriage as not especially important for yourself, but raising children as very important, while paid-work success matters in a moderate way. For family labor and bargaining, you prefer practical arrangements: childcare depends entirely on the family, housework should fall more to whoever has time, financial decisions should usually be led by the person managing the money, and work reductions should be based on job flexibility.",True
31,pew_work_family_blueprints_031,,"Your views emphasize that men and women often differ in interests, physical abilities, parenting instincts, and emotional expression, while being basically similar in workplace talents. You are married with both young and school-age children at home, but you do not treat marriage itself as highly central; raising children and succeeding in paid work matter much more. You prefer a practical family arrangement where one parent takes the lead on childcare, routine housework is shared equally, the household money manager has extra say in financial decisions, and the lower earner is the one who should scale back work if someone must.",True
32,pew_work_family_blueprints_032,,"Your views combine strong beliefs that men and women often differ in personal interests, physical abilities, parenting styles, and emotional expression with a belief that they are basically similar in workplace talents. You are married but do not see marriage itself as personally important, while you place moderate importance on raising children and very high importance on paid work or career success. In family life, you prefer a practical arrangement: one parent taking the lead on childcare, routine housework shared equally, financial decisions handled case by case, and work reductions falling mainly to the lower earner.",True
33,pew_work_family_blueprints_033,,"Your views combine selective gender traditionalism with practical egalitarianism: you see men and women as differing in interests and emotional expression, but largely similar in abilities, parenting, and workplace strengths. You are married but do not treat marriage itself as central to personal fulfillment, while raising children and succeeding in paid work both matter a great deal. You favor flexible household arrangements, with one parent taking the lead on childcare, housework based on available time, financial choices depending on the issue, and career sacrifices shared as equally as possible.",True
34,pew_work_family_blueprints_034,,"Your views on family and gender combine traditional priorities with practical fairness. You see men and women as mostly similar in hobbies, but basically different in physical abilities, parenting, emotional expression, and workplace strengths. Even though you are not currently in a relationship, have no children under 18 at home, and report a lower household income, you place very high personal importance on marriage and parenthood while putting less emphasis on paid-work success. You prefer a household where one parent takes the lead on day-to-day childcare, routine housework is divided about equally, the money manager has extra authority over major financial decisions, and both adults share career sacrifices as evenly as possible.",True
35,pew_work_family_blueprints_035,,"Your views combine traditional assumptions about gender differences in personal life with a more equal view of workplace ability. You see men and women as differing in interests, physical abilities, parenting approaches, and emotional expression, but basically similar in what they can do at work. Not currently in a relationship and with no children under 18 at home, you place little personal importance on marriage, parenthood, or career success. In household arrangements, you prefer clear responsibility: one parent can take the lead on childcare, housework should be shared equally, the person managing the money should usually decide, and the adult with the more flexible job should cut back paid work if needed.",True
36,pew_work_family_blueprints_036,,"Your views combine strong beliefs that men and women often differ in interests, physical abilities, emotional expression, and workplace strengths with a belief that good parenting is not inherently gendered. You are married but do not see marriage itself as personally important, while raising children matters a great deal to you. You favor practical household arrangements: childcare should follow who has more available time, housework should be shared equally, major money decisions should lean toward the higher earner, and career sacrifices should fall to the adult with the more flexible job.",True
37,pew_work_family_blueprints_037,,"Your views combine selective gender traditionalism with practical household bargaining. You see men and women as often different in interests, parenting styles, and emotional expression, while believing they are broadly similar in physical abilities and workplace competence. You are married without children under 18 at home and see marriage as somewhat important, but parenthood and career success as lower personal priorities. In family arrangements, you favor equal childcare in principle, time-based housework, financial decisions led by the person who manages the money, and work reductions by the lower earner when sacrifice is needed.",True
38,pew_work_family_blueprints_038,,"Your views on family life are strongly marriage- and parenthood-centered: you see raising children and sustaining a marriage as very important while treating paid work as a lower personal priority. You tend to believe men and women often differ in physical abilities, parenting approaches, emotional expression, and workplace strengths, though their hobbies and interests are broadly similar. In household life, you prefer flexible, family-specific arrangements for childcare, housework, and career sacrifices, but you also think the higher earner should usually have the main say in major financial decisions.",True
39,pew_work_family_blueprints_039,,"Your views on gender and family life emphasize broad differences between men and women across interests, abilities, parenting, emotional expression, and workplace strengths, while still favoring equal sharing of childcare and housework. You are not currently in a relationship, have no children under 18 at home, place limited personal importance on marriage, see parenthood and paid-work success as somewhat important, prefer the higher earner to lead major financial decisions, and think work-sacrifice choices should depend entirely on each family.",True
40,pew_work_family_blueprints_040,,"Your views combine a strong sense that men and women often differ in interests, physical abilities, emotional expression, and workplace strengths with the belief that their parenting approaches are basically similar. You are married and have children at home, but you do not treat marriage or parenthood as central personal goals. You prefer practical fairness in family life: childcare and housework should be shared about equally, financial decisions should usually be led by the person who manages the money, and work reductions should fall to the adult with the more flexible job.",True
41,pew_work_family_blueprints_041,,"Your views combine a strong sense that men and women tend to differ in interests, abilities, parenting styles, emotional expression, and workplace strengths with a practical and cooperative approach to adult relationships. You are in a relationship while maintaining separate households, place high importance on paid work, see marriage as somewhat important, and do not personally prioritize parenthood. If family or household responsibilities arise, you favor shared decision-making and flexible divisions based on available time, while expecting both adults to protect their careers as equally as possible.",True
42,pew_work_family_blueprints_042,,"Your views on gender and family combine practical egalitarianism with a belief in some gender differences. You see men’s and women’s hobbies as broadly similar, but think they often differ in physical abilities, parenting approaches, emotional expression, and workplace strengths. Marriage, paid work, and shared financial decision-making matter a great deal to you; raising children matters, but less centrally. In a married household with no children under 18 at home, you prefer equal routine housework, joint money decisions, time-based childcare responsibilities, and case-by-case career sacrifices.",True
43,pew_work_family_blueprints_043,,"Your views combine strong beliefs that men and women often differ in interests, parenting styles, emotional expression, and workplace strengths with a belief that their physical abilities are basically similar. You are in a relationship but not living together, have at least one young child at home, and see parenthood as central while treating marriage as somewhat important and paid-work success as less of a priority. You prefer flexible, family-specific arrangements for childcare and career sacrifices, but you are comfortable with one person handling most housework and with the higher earner usually leading major financial decisions.",True
44,pew_work_family_blueprints_044,,"Your views combine pragmatic family specialization with egalitarian career protection. You are married with school-age children and a high-income household, but you do not treat marriage itself as a central life goal. You see parenting as meaningful, paid work as very important, and gender differences as real in physical abilities, emotional expression, and parenting style, while seeing men and women as broadly similar in interests and workplace capabilities. You prefer one parent to take the lead on day-to-day childcare, routine housework to be shared equally, financial decisions to vary by the issue, and career sacrifices to be balanced as equally as possible.",True
45,pew_work_family_blueprints_045,,"Your views emphasize real differences between men and women in interests, physical abilities, parenting styles, and emotional expression, while still seeing men and women as basically equally capable in the workplace. You are married and in a high-income household, but you do not treat marriage itself as personally important; raising children matters much more to you. You prefer practical household arrangements: childcare should depend on the family, housework should be split about equally, major financial calls should lean toward the higher earner, and career sacrifices should be shared as evenly as possible.",True
46,pew_work_family_blueprints_046,,"Your views emphasize broad differences between men and women in interests, abilities, parenting, emotional expression, and workplace strengths, while still favoring practical and negotiated family arrangements. You are not currently in a relationship and have school-age children at home; you see marriage and parenthood as somewhat important, place little personal priority on paid-work success, and prefer decisions about childcare, finances, and work reductions to reflect each family’s circumstances, with routine housework shared equally.",True
47,pew_work_family_blueprints_047,,"Your views combine situational pragmatism with selective beliefs about gender differences. You see men and women as broadly alike in hobbies and parenting, but different in physical abilities, emotional expression, and workplace strengths. Although you are married, you do not treat marriage itself as a core personal milestone; parenthood and paid work matter to you in a moderate way. For household choices, you favor practical specialization: one parent may handle most childcare, housework should depend on the household, financial decisions should vary by the decision, and if paid work must be reduced, the lower earner should be the one to scale back.",True
48,pew_work_family_blueprints_048,,"Your views combine belief in some broad gender differences in interests, physical abilities, and emotional expression with confidence that men and women are basically similar as parents and workers. Living with a partner and with no children under 18 at home, you see marriage as very important but parenthood as not personally important, place moderate value on paid work, and prefer household roles and sacrifices to be decided jointly or according to time and family circumstances rather than fixed rules.",True
49,pew_work_family_blueprints_049,,"Your views combine a strong belief that men and women tend to differ across interests, abilities, parenting, emotional expression, and workplace strengths with a practical, rule-based approach to family life. You are not currently in a relationship and have no children under 18 at home, but you still place very high importance on raising children and career success, and some importance on marriage. You favor equal sharing of childcare and career sacrifices, divide housework by available time, and think the higher earner should usually have the deciding role in major household financial choices.",True
50,pew_work_family_blueprints_050,,"Your views combine a strong sense that men and women often differ in interests, physical abilities, parenting styles, and emotional expression with a belief that they are basically similar in workplace competence. You are not currently in a relationship, have no children at home, place very high importance on paid work, see marriage as only somewhat important, and do not personally value parenthood. In family arrangements, you favor shared decision-making, equal housework, time-based childcare, and balancing career sacrifices as evenly as possible.",True
51,pew_work_family_blueprints_051,,"Your views on gender and family life combine traditional observations about differences with practical egalitarianism at home and work. You tend to think men and women often differ in interests, physical abilities, parenting styles, and emotional expression, while seeing them as basically similar in workplace strengths. You are married without children under 18 at home, place limited personal importance on marriage, see parenthood as somewhat important, and put very high value on paid work or career success. You prefer flexible, situation-specific arrangements for childcare, equal division of routine housework, financial decisions led by the person who manages the money, and career sacrifices based on whose job is more flexible.",True
52,pew_work_family_blueprints_052,,"Your views combine strong beliefs that men and women often differ in interests, physical abilities, emotional expression, and workplace strengths with a belief that parenting approaches are basically similar. You are in a relationship while keeping separate households, have no children at home, and report a high household income, yet you place little personal importance on marriage, parenthood, or career success. You prefer practical household arrangements based on available time for childcare and housework, while treating earnings as the deciding factor for major financial authority and for who should scale back paid work.",True
53,pew_work_family_blueprints_053,,"Your views combine a practical marriage with a selective belief in gender differences. You see men and women as having similar interests, but generally different strengths in physical abilities, parenting, emotional expression, and workplace skills. You are married without children under 18 at home, and you do not treat marriage or parenthood as central personal goals, while paid work matters to you somewhat. In household arrangements, you prefer flexible, pragmatic rules: childcare should follow available time, housework depends on the household, major money decisions should be shared, and work reductions should fall first to the lower earner.",True
54,pew_work_family_blueprints_054,,"Your views emphasize that men and women are basically different across interests, physical abilities, parenting styles, emotional expression, and workplace strengths. You are not currently in a relationship and have only school-age children at home, yet you place very high importance on marriage, parenthood, and paid-work success. You prefer practical, family-specific arrangements for childcare and housework, joint decision-making on major finances, and reducing work based on which adult has the more flexible job.",True
55,pew_work_family_blueprints_055,,"Your views combine traditional respect for marriage with a practical, career-focused approach to adult partnership. You tend to see men and women as sharing similar hobbies and interests, while believing they often differ in physical abilities, parenting styles, emotional expression, and workplace strengths. You value paid work highly, place less personal importance on parenthood, and prefer household arrangements that are functional rather than rigid: housework should be shared equally, childcare depends on the family, financial decisions should usually be led by the person who manages the money, and work reductions should fall to the adult with the more flexible job.",True
56,pew_work_family_blueprints_056,,"Your views combine egalitarian assumptions about abilities and work with pragmatic specialization at home. You see men and women as basically similar in hobbies, physical abilities, and workplace strengths, but more different in parenting styles and emotional expression. Although you are married with children at home, you do not treat marriage or parenthood as central personal ideals; paid work and career success matter more. You prefer childcare arrangements to depend on each family, routine housework to be handled mostly by one person, major financial decisions to be made jointly, and any reduction in paid work to fall to the adult with the more flexible job.",True
57,pew_work_family_blueprints_057,,"Your views on family and gender combine traditional distinctions with practical household bargaining. You tend to see men and women as different in interests, physical abilities, parenting styles, and emotional expression, while believing they are basically similar in workplace competence. You are married with school-age children and a middle household income, but you do not treat marriage or parenthood as central personal ideals. You give paid work some importance and favor pragmatic arrangements: childcare should follow who has more time, housework should be split equally, major financial decisions should lean toward the higher earner, and the lower earner should be the one to reduce work if needed.",True
58,pew_work_family_blueprints_058,,"Your views combine traditional distinctions in some areas with practical egalitarianism in others. You see men and women as basically different in hobbies, physical abilities, and workplace strengths, but basically similar in parenting and emotional expression. You are not currently in a relationship and have no children under 18 at home, while placing very high importance on marriage and career success but less importance on parenthood. You prefer shared financial decisions and equal career sacrifices, while thinking childcare may be best handled mostly by one parent and housework by whoever has more available time.",True
59,pew_work_family_blueprints_059,,"Your views combine a belief that men and women often differ in interests, physical abilities, emotional expression, and workplace strengths with a belief that parents can approach parenting in basically similar ways. You are married but do not treat marriage itself as a central life priority, while still seeing raising children and paid work as somewhat important. You prefer practical household arrangements based on time, decision type, and family circumstances rather than fixed gender roles or rigid equality rules.",True
60,pew_work_family_blueprints_060,,"Your views combine practical egalitarianism with selective beliefs in gender difference. You see men and women as broadly similar in hobbies and workplace abilities, while thinking they often differ in physical abilities, parenting approaches, and emotional expression. You are in a relationship but not living together, have no children under 18 at home, and place limited personal importance on marriage or parenthood. You value paid work somewhat, prefer equal sharing of housework, and think childcare, financial decisions, and career tradeoffs should be handled flexibly according to time, the specific decision, and the family’s circumstances.",True
61,pew_work_family_blueprints_061,,"Your views combine a belief that men and women often differ in interests, physical abilities, and emotional expression with a belief that they are broadly similar as parents and workers. You live with a partner, do not have children under 18 at home, and place strong importance on both parenthood and paid work while seeing marriage as moderately important. You prefer practical household rules: one parent can take the lead on childcare, housework should be shared equally, the money manager should usually decide financial matters, and the lower earner should scale back paid work when necessary.",True
62,pew_work_family_blueprints_062,,"Your views combine a broad belief that men and women are basically different across interests, abilities, parenting, emotions, and workplace strengths with a practical, partnership-oriented approach to family life. You are married, have no children under 18 at home, and report a high household income, but you do not see marriage itself as central to personal fulfillment. You place very high importance on both raising children and succeeding in paid work. In household arrangements, you favor equal housework and joint financial decisions, while childcare and career sacrifices should be handled flexibly based on time, circumstances, and the needs of the family.",True
63,pew_work_family_blueprints_063,,"Your views on gender and family life are strongly difference-oriented and traditional: you see men and women as generally different across interests, abilities, parenting, emotions, and workplace strengths. Even while not currently in a relationship and without children at home, you place very high personal importance on marriage and parenthood, while seeing paid-work success as less central. You prefer household arrangements that account for earnings and circumstances: one parent taking the lead on childcare, housework depending on the household, the higher earner having more say in major financial decisions, and the lower earner being the one to cut back work when needed.",True
64,pew_work_family_blueprints_064,,"Your views combine a belief that men and women often differ in abilities, parenting, emotional expression, and workplace strengths with a more individualistic sense that hobbies are broadly similar across gender. You are not currently in a relationship and have no children under 18 at home, but you place very high importance on parenthood and career success while seeing marriage as not especially important. You prefer family arrangements that are practical and negotiated: childcare should depend on the family, housework should follow available time, major financial decisions should be made together, and any career sacrifice should fall to the adult with the more flexible job.",True
65,pew_work_family_blueprints_065,,"Your views emphasize that men and women often differ in interests, physical abilities, parenting styles, and emotional expression, while still being basically similar in workplace competence. You are not currently partnered and have no children at home, but you place high personal importance on both parenthood and paid work while seeing marriage as unnecessary. You prefer practical, circumstance-based household arrangements: one parent may take the lead on childcare, routine housework should follow available time, financial decisions should vary by issue, and career sacrifices should be shared as equally as possible.",True
66,pew_work_family_blueprints_066,,"Your views on gender and family life are a mix of traditional distinctions and practical flexibility: you tend to see men and women as different in interests, physical abilities, parenting styles, and emotional expression, while seeing them as basically similar in workplace capabilities. You value marriage highly despite being in a non-cohabiting relationship, have children at home in more than one age range on a lower household income, and treat parenthood as less personally central than marriage or steady work. You favor equal sharing of childcare, a more specialized approach to housework, case-by-case financial decisions, and having the adult with the more flexible job cut back when work-family demands conflict.",True
67,pew_work_family_blueprints_067,,"Your views mix practical egalitarianism with a belief that some gender differences are real. You see men and women as similar in physical abilities and workplace strengths, but different in interests, parenting styles, and emotional expression. Although you are married, marriage itself is not central to your identity; paid work matters a great deal, parenthood matters somewhat, and household decisions should usually follow practical responsibility, time, and family circumstances rather than fixed roles.",True
68,pew_work_family_blueprints_068,,"Your views on gender and family mix broad egalitarian assumptions with pragmatic breadwinner rules: you see men and women as similar in interests, physical abilities, and workplace strengths, but different in parenting styles and emotional expression. You value marriage very highly while treating parenthood and career success as important but not all-defining, and your current relationship is serious without sharing a household or having children at home. You prefer equal housework, flexible family-by-family childcare, and income-based decision rules in which the higher earner has more say and the lower earner is the one more likely to reduce paid work.",True
69,pew_work_family_blueprints_069,,"Your views combine a strong commitment to marriage, paid work, and shared household decision-making with a belief that men and women differ in some everyday domains but are similar in parenting and emotional expression. You are married, have children in both younger and school-age ranges at home, and see family arrangements as practical choices: childcare should fit the family's circumstances, housework should be shared about equally, major finances should be decided together, and if someone must cut back on paid work, the lower earner should do so.",True
70,pew_work_family_blueprints_070,,"Your views combine practical family priorities with selective gender distinctions. You see men and women as broadly similar in interests, emotional expression, and workplace abilities, while still believing they often differ in physical abilities and parenting approaches. You are not currently partnered but place very high personal importance on raising children, less importance on marriage, and moderate importance on paid work. In household arrangements, you favor time-based childcare, a more concentrated approach to routine housework, higher-earner authority on major financial decisions, and equal career sacrifice when work must be reduced.",True
71,pew_work_family_blueprints_071,,"Your views emphasize that men and women often differ in personal interests, physical abilities, parenting instincts, and emotional expression, while still being basically similar in what they can contribute at work. You are married and raising children across age ranges, but you do not see marriage itself as personally important in the abstract; raising children matters much more to you than paid-work success. You prefer practical, household-specific arrangements over fixed rules for childcare, housework, and career sacrifices, and you think major money decisions should usually be led by the person who actually manages the finances.",True
72,pew_work_family_blueprints_072,,"Your views combine some traditional perceptions of gender difference with egalitarian expectations for family life. You tend to see men and women as different in interests, physical abilities, and emotional expression, but similar as parents and workers. You are not currently partnered, have a young child at home, and are financially comfortable. Marriage and parenthood are not central life goals for you, while paid work matters somewhat. In a two-adult household, you would favor equal sharing of childcare and housework, joint financial decisions, and having the lower earner cut back on work if someone must.",True
