support_id,job_id,design_type,reason,coverage_item,coverage_option,intensity,coherence,pattern,profile
11,teen_social_life_target_repair1_011,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Somewhat confident"", ""career_clarity"": ""A few vague ideas"", ""connection_effect"": ""Makes little difference"", ""future_optimism"": ""Somewhat optimistic"", ""homework_distraction"": ""Sometimes"", ""late_night_use"": ""Never"", ""organized_activity"": ""One or two days a week"", ""parental_rules"": ""A few loose rules"", ""peer_belonging"": ""Often"", ""posting_frequency"": ""Never or almost never"", ""primary_platform"": ""YouTube"", ""school_effort"": ""Often"", ""sleep_interference"": ""Sometimes"", ""social_comparison"": ""Sometimes"", ""social_media_hours"": ""Less than one hour""}",
12,teen_social_life_target_repair1_012,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Very confident"", ""career_clarity"": ""A very clear plan"", ""connection_effect"": ""Makes little difference"", ""future_optimism"": ""Very optimistic"", ""homework_distraction"": ""Sometimes"", ""late_night_use"": ""Sometimes"", ""organized_activity"": ""Less than once a week"", ""parental_rules"": ""A few loose rules"", ""peer_belonging"": ""Often"", ""posting_frequency"": ""A few times a week"", ""primary_platform"": ""TikTok"", ""school_effort"": ""Sometimes"", ""sleep_interference"": ""Sometimes"", ""social_comparison"": ""Rarely"", ""social_media_hours"": ""Less than one hour""}",
13,teen_social_life_target_repair1_013,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Somewhat confident"", ""career_clarity"": ""No clear idea"", ""connection_effect"": ""Makes little difference"", ""future_optimism"": ""A little optimistic"", ""homework_distraction"": ""Rarely"", ""late_night_use"": ""Rarely"", ""organized_activity"": ""Less than once a week"", ""parental_rules"": ""Very strict rules"", ""peer_belonging"": ""Sometimes"", ""posting_frequency"": ""A few times a week"", ""primary_platform"": ""Snapchat"", ""school_effort"": ""Often"", ""sleep_interference"": ""Often"", ""social_comparison"": ""Rarely"", ""social_media_hours"": ""Less than one hour""}",
14,teen_social_life_target_repair1_014,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Somewhat confident"", ""career_clarity"": ""A very clear plan"", ""connection_effect"": ""Makes little difference"", ""future_optimism"": ""Somewhat optimistic"", ""homework_distraction"": ""Sometimes"", ""late_night_use"": ""Never"", ""organized_activity"": ""Less than once a week"", ""parental_rules"": ""No rules"", ""peer_belonging"": ""Sometimes"", ""posting_frequency"": ""At least once a day"", ""primary_platform"": ""YouTube"", ""school_effort"": ""Often"", ""sleep_interference"": ""Often"", ""social_comparison"": ""Sometimes"", ""social_media_hours"": ""One to three hours""}",
15,teen_social_life_target_repair1_015,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Very confident"", ""career_clarity"": ""A fairly clear idea"", ""connection_effect"": ""Makes me feel less connected"", ""future_optimism"": ""Not at all optimistic"", ""homework_distraction"": ""Never"", ""late_night_use"": ""Often"", ""organized_activity"": ""Less than once a week"", ""parental_rules"": ""No rules"", ""peer_belonging"": ""Rarely"", ""posting_frequency"": ""A few times a week"", ""primary_platform"": ""YouTube"", ""school_effort"": ""Sometimes"", ""sleep_interference"": ""Sometimes"", ""social_comparison"": ""Rarely"", ""social_media_hours"": ""One to three hours""}",
16,teen_social_life_target_repair1_016,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Very confident"", ""career_clarity"": ""A few vague ideas"", ""connection_effect"": ""Makes me feel less connected"", ""future_optimism"": ""Not at all optimistic"", ""homework_distraction"": ""Never"", ""late_night_use"": ""Rarely"", ""organized_activity"": ""One or two days a week"", ""parental_rules"": ""No rules"", ""peer_belonging"": ""Sometimes"", ""posting_frequency"": ""A few times a week"", ""primary_platform"": ""Instagram"", ""school_effort"": ""Sometimes"", ""sleep_interference"": ""Often"", ""social_comparison"": ""Rarely"", ""social_media_hours"": ""One to three hours""}",
17,teen_social_life_target_repair1_017,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Very confident"", ""career_clarity"": ""A few vague ideas"", ""connection_effect"": ""Makes me feel less connected"", ""future_optimism"": ""A little optimistic"", ""homework_distraction"": ""Never"", ""late_night_use"": ""Often"", ""organized_activity"": ""Never"", ""parental_rules"": ""A few loose rules"", ""peer_belonging"": ""Sometimes"", ""posting_frequency"": ""Never or almost never"", ""primary_platform"": ""TikTok"", ""school_effort"": ""Sometimes"", ""sleep_interference"": ""Often"", ""social_comparison"": ""Never"", ""social_media_hours"": ""One to three hours""}",
18,teen_social_life_target_repair1_018,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Somewhat confident"", ""career_clarity"": ""A fairly clear idea"", ""connection_effect"": ""Makes little difference"", ""future_optimism"": ""Not at all optimistic"", ""homework_distraction"": ""Often"", ""late_night_use"": ""Rarely"", ""organized_activity"": ""One or two days a week"", ""parental_rules"": ""A few loose rules"", ""peer_belonging"": ""Sometimes"", ""posting_frequency"": ""A few times a week"", ""primary_platform"": ""Another platform"", ""school_effort"": ""Sometimes"", ""sleep_interference"": ""Rarely"", ""social_comparison"": ""Sometimes"", ""social_media_hours"": ""One to three hours""}",
19,teen_social_life_target_repair1_019,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Very confident"", ""career_clarity"": ""A fairly clear idea"", ""connection_effect"": ""Makes me feel less connected"", ""future_optimism"": ""Not at all optimistic"", ""homework_distraction"": ""Sometimes"", ""late_night_use"": ""Sometimes"", ""organized_activity"": ""Three or more days a week"", ""parental_rules"": ""No rules"", ""peer_belonging"": ""Sometimes"", ""posting_frequency"": ""Never or almost never"", ""primary_platform"": ""TikTok"", ""school_effort"": ""Sometimes"", ""sleep_interference"": ""Often"", ""social_comparison"": ""Sometimes"", ""social_media_hours"": ""One to three hours""}",
20,teen_social_life_target_repair1_020,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Very confident"", ""career_clarity"": ""A few vague ideas"", ""connection_effect"": ""Makes little difference"", ""future_optimism"": ""Somewhat optimistic"", ""homework_distraction"": ""Often"", ""late_night_use"": ""Never"", ""organized_activity"": ""Three or more days a week"", ""parental_rules"": ""No rules"", ""peer_belonging"": ""Rarely"", ""posting_frequency"": ""At least once a day"", ""primary_platform"": ""I do not use social media"", ""school_effort"": ""Often"", ""sleep_interference"": ""Often"", ""social_comparison"": ""Sometimes"", ""social_media_hours"": ""Four or more hours""}",
21,teen_social_life_target_repair1_021,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Very confident"", ""career_clarity"": ""A fairly clear idea"", ""connection_effect"": ""Makes me feel less connected"", ""future_optimism"": ""Not at all optimistic"", ""homework_distraction"": ""Never"", ""late_night_use"": ""Often"", ""organized_activity"": ""Three or more days a week"", ""parental_rules"": ""No rules"", ""peer_belonging"": ""Sometimes"", ""posting_frequency"": ""At least once a day"", ""primary_platform"": ""Instagram"", ""school_effort"": ""Often"", ""sleep_interference"": ""Rarely"", ""social_comparison"": ""Rarely"", ""social_media_hours"": ""Less than one hour""}",
22,teen_social_life_target_repair1_022,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Somewhat confident"", ""career_clarity"": ""A fairly clear idea"", ""connection_effect"": ""Makes little difference"", ""future_optimism"": ""A little optimistic"", ""homework_distraction"": ""Often"", ""late_night_use"": ""Rarely"", ""organized_activity"": ""Never"", ""parental_rules"": ""A few loose rules"", ""peer_belonging"": ""Sometimes"", ""posting_frequency"": ""Never or almost never"", ""primary_platform"": ""TikTok"", ""school_effort"": ""Often"", ""sleep_interference"": ""Sometimes"", ""social_comparison"": ""Sometimes"", ""social_media_hours"": ""Less than one hour""}",
23,teen_social_life_target_repair1_023,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Somewhat confident"", ""career_clarity"": ""A few vague ideas"", ""connection_effect"": ""Makes little difference"", ""future_optimism"": ""Very optimistic"", ""homework_distraction"": ""Often"", ""late_night_use"": ""Sometimes"", ""organized_activity"": ""One or two days a week"", ""parental_rules"": ""A few loose rules"", ""peer_belonging"": ""Sometimes"", ""posting_frequency"": ""Less than once a week"", ""primary_platform"": ""YouTube"", ""school_effort"": ""Often"", ""sleep_interference"": ""Often"", ""social_comparison"": ""Often"", ""social_media_hours"": ""Less than one hour""}",
24,teen_social_life_target_repair1_024,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Very confident"", ""career_clarity"": ""A fairly clear idea"", ""connection_effect"": ""Makes me feel less connected"", ""future_optimism"": ""Not at all optimistic"", ""homework_distraction"": ""Sometimes"", ""late_night_use"": ""Never"", ""organized_activity"": ""One or two days a week"", ""parental_rules"": ""Very strict rules"", ""peer_belonging"": ""Sometimes"", ""posting_frequency"": ""At least once a day"", ""primary_platform"": ""Another platform"", ""school_effort"": ""Sometimes"", ""sleep_interference"": ""Rarely"", ""social_comparison"": ""Sometimes"", ""social_media_hours"": ""Less than one hour""}",
25,teen_social_life_target_repair1_025,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""A little confident"", ""career_clarity"": ""A fairly clear idea"", ""connection_effect"": ""Makes me feel less connected"", ""future_optimism"": ""Very optimistic"", ""homework_distraction"": ""Never"", ""late_night_use"": ""Sometimes"", ""organized_activity"": ""Three or more days a week"", ""parental_rules"": ""Some clear rules"", ""peer_belonging"": ""Often"", ""posting_frequency"": ""A few times a week"", ""primary_platform"": ""I do not use social media"", ""school_effort"": ""Often"", ""sleep_interference"": ""Often"", ""social_comparison"": ""Sometimes"", ""social_media_hours"": ""Four or more hours""}",
26,teen_social_life_target_repair1_026,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Very confident"", ""career_clarity"": ""A fairly clear idea"", ""connection_effect"": ""Makes little difference"", ""future_optimism"": ""Very optimistic"", ""homework_distraction"": ""Rarely"", ""late_night_use"": ""Rarely"", ""organized_activity"": ""One or two days a week"", ""parental_rules"": ""A few loose rules"", ""peer_belonging"": ""Sometimes"", ""posting_frequency"": ""Less than once a week"", ""primary_platform"": ""Snapchat"", ""school_effort"": ""Sometimes"", ""sleep_interference"": ""Sometimes"", ""social_comparison"": ""Often"", ""social_media_hours"": ""Four or more hours""}",
27,teen_social_life_target_repair1_027,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Somewhat confident"", ""career_clarity"": ""A fairly clear idea"", ""connection_effect"": ""Makes me feel more connected"", ""future_optimism"": ""Somewhat optimistic"", ""homework_distraction"": ""Sometimes"", ""late_night_use"": ""Often"", ""organized_activity"": ""Three or more days a week"", ""parental_rules"": ""Very strict rules"", ""peer_belonging"": ""Often"", ""posting_frequency"": ""Never or almost never"", ""primary_platform"": ""Snapchat"", ""school_effort"": ""Often"", ""sleep_interference"": ""Sometimes"", ""social_comparison"": ""Rarely"", ""social_media_hours"": ""One to three hours""}",
28,teen_social_life_target_repair1_028,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Very confident"", ""career_clarity"": ""A fairly clear idea"", ""connection_effect"": ""Makes me feel less connected"", ""future_optimism"": ""Somewhat optimistic"", ""homework_distraction"": ""Sometimes"", ""late_night_use"": ""Rarely"", ""organized_activity"": ""Never"", ""parental_rules"": ""Very strict rules"", ""peer_belonging"": ""Sometimes"", ""posting_frequency"": ""At least once a day"", ""primary_platform"": ""YouTube"", ""school_effort"": ""Often"", ""sleep_interference"": ""Often"", ""social_comparison"": ""Often"", ""social_media_hours"": ""One to three hours""}",
29,teen_social_life_target_repair1_029,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Very confident"", ""career_clarity"": ""A few vague ideas"", ""connection_effect"": ""Makes me feel more connected"", ""future_optimism"": ""Very optimistic"", ""homework_distraction"": ""Often"", ""late_night_use"": ""Often"", ""organized_activity"": ""Never"", ""parental_rules"": ""Very strict rules"", ""peer_belonging"": ""Sometimes"", ""posting_frequency"": ""A few times a week"", ""primary_platform"": ""TikTok"", ""school_effort"": ""Sometimes"", ""sleep_interference"": ""Often"", ""social_comparison"": ""Sometimes"", ""social_media_hours"": ""Four or more hours""}",
30,teen_social_life_target_repair1_030,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Very confident"", ""career_clarity"": ""A fairly clear idea"", ""connection_effect"": ""Makes little difference"", ""future_optimism"": ""Very optimistic"", ""homework_distraction"": ""Rarely"", ""late_night_use"": ""Rarely"", ""organized_activity"": ""Less than once a week"", ""parental_rules"": ""A few loose rules"", ""peer_belonging"": ""Sometimes"", ""posting_frequency"": ""Less than once a week"", ""primary_platform"": ""I do not use social media"", ""school_effort"": ""Sometimes"", ""sleep_interference"": ""Rarely"", ""social_comparison"": ""Often"", ""social_media_hours"": ""Less than one hour""}",
31,teen_social_life_target_repair1_031,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Very confident"", ""career_clarity"": ""A fairly clear idea"", ""connection_effect"": ""Makes little difference"", ""future_optimism"": ""Not at all optimistic"", ""homework_distraction"": ""Never"", ""late_night_use"": ""Often"", ""organized_activity"": ""Never"", ""parental_rules"": ""Some clear rules"", ""peer_belonging"": ""Often"", ""posting_frequency"": ""Less than once a week"", ""primary_platform"": ""Instagram"", ""school_effort"": ""Often"", ""sleep_interference"": ""Often"", ""social_comparison"": ""Never"", ""social_media_hours"": ""One to three hours""}",
32,teen_social_life_target_repair1_032,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Very confident"", ""career_clarity"": ""No clear idea"", ""connection_effect"": ""Makes me feel less connected"", ""future_optimism"": ""A little optimistic"", ""homework_distraction"": ""Often"", ""late_night_use"": ""Often"", ""organized_activity"": ""Three or more days a week"", ""parental_rules"": ""Very strict rules"", ""peer_belonging"": ""Sometimes"", ""posting_frequency"": ""A few times a week"", ""primary_platform"": ""Another platform"", ""school_effort"": ""Sometimes"", ""sleep_interference"": ""Often"", ""social_comparison"": ""Sometimes"", ""social_media_hours"": ""Four or more hours""}",
33,teen_social_life_target_repair1_033,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Very confident"", ""career_clarity"": ""A few vague ideas"", ""connection_effect"": ""Makes me feel more connected"", ""future_optimism"": ""Very optimistic"", ""homework_distraction"": ""Sometimes"", ""late_night_use"": ""Rarely"", ""organized_activity"": ""Less than once a week"", ""parental_rules"": ""Some clear rules"", ""peer_belonging"": ""Sometimes"", ""posting_frequency"": ""Less than once a week"", ""primary_platform"": ""Instagram"", ""school_effort"": ""Sometimes"", ""sleep_interference"": ""Rarely"", ""social_comparison"": ""Sometimes"", ""social_media_hours"": ""Four or more hours""}",
34,teen_social_life_target_repair1_034,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Very confident"", ""career_clarity"": ""A fairly clear idea"", ""connection_effect"": ""Makes little difference"", ""future_optimism"": ""A little optimistic"", ""homework_distraction"": ""Often"", ""late_night_use"": ""Rarely"", ""organized_activity"": ""Never"", ""parental_rules"": ""Very strict rules"", ""peer_belonging"": ""Often"", ""posting_frequency"": ""Less than once a week"", ""primary_platform"": ""I do not use social media"", ""school_effort"": ""Sometimes"", ""sleep_interference"": ""Often"", ""social_comparison"": ""Sometimes"", ""social_media_hours"": ""One to three hours""}",
35,teen_social_life_target_repair1_035,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Very confident"", ""career_clarity"": ""A very clear plan"", ""connection_effect"": ""Makes me feel more connected"", ""future_optimism"": ""A little optimistic"", ""homework_distraction"": ""Sometimes"", ""late_night_use"": ""Never"", ""organized_activity"": ""One or two days a week"", ""parental_rules"": ""Very strict rules"", ""peer_belonging"": ""Often"", ""posting_frequency"": ""Less than once a week"", ""primary_platform"": ""Another platform"", ""school_effort"": ""Often"", ""sleep_interference"": ""Never"", ""social_comparison"": ""Often"", ""social_media_hours"": ""One to three hours""}",
36,teen_social_life_target_repair1_036,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Very confident"", ""career_clarity"": ""A few vague ideas"", ""connection_effect"": ""Makes me feel less connected"", ""future_optimism"": ""Somewhat optimistic"", ""homework_distraction"": ""Never"", ""late_night_use"": ""Sometimes"", ""organized_activity"": ""One or two days a week"", ""parental_rules"": ""Some clear rules"", ""peer_belonging"": ""Sometimes"", ""posting_frequency"": ""A few times a week"", ""primary_platform"": ""Instagram"", ""school_effort"": ""Often"", ""sleep_interference"": ""Sometimes"", ""social_comparison"": ""Never"", ""social_media_hours"": ""Less than one hour""}",
37,teen_social_life_target_repair1_037,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""A little confident"", ""career_clarity"": ""A few vague ideas"", ""connection_effect"": ""Makes little difference"", ""future_optimism"": ""Very optimistic"", ""homework_distraction"": ""Sometimes"", ""late_night_use"": ""Rarely"", ""organized_activity"": ""Three or more days a week"", ""parental_rules"": ""No rules"", ""peer_belonging"": ""Sometimes"", ""posting_frequency"": ""Less than once a week"", ""primary_platform"": ""Instagram"", ""school_effort"": ""Sometimes"", ""sleep_interference"": ""Sometimes"", ""social_comparison"": ""Sometimes"", ""social_media_hours"": ""One to three hours""}",
38,teen_social_life_target_repair1_038,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Very confident"", ""career_clarity"": ""A fairly clear idea"", ""connection_effect"": ""Makes me feel less connected"", ""future_optimism"": ""Very optimistic"", ""homework_distraction"": ""Often"", ""late_night_use"": ""Never"", ""organized_activity"": ""Three or more days a week"", ""parental_rules"": ""No rules"", ""peer_belonging"": ""Often"", ""posting_frequency"": ""At least once a day"", ""primary_platform"": ""TikTok"", ""school_effort"": ""Often"", ""sleep_interference"": ""Often"", ""social_comparison"": ""Sometimes"", ""social_media_hours"": ""Less than one hour""}",
39,teen_social_life_target_repair1_039,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""A little confident"", ""career_clarity"": ""A few vague ideas"", ""connection_effect"": ""Makes me feel less connected"", ""future_optimism"": ""Very optimistic"", ""homework_distraction"": ""Sometimes"", ""late_night_use"": ""Never"", ""organized_activity"": ""Never"", ""parental_rules"": ""Some clear rules"", ""peer_belonging"": ""Sometimes"", ""posting_frequency"": ""At least once a day"", ""primary_platform"": ""TikTok"", ""school_effort"": ""Sometimes"", ""sleep_interference"": ""Rarely"", ""social_comparison"": ""Never"", ""social_media_hours"": ""Four or more hours""}",
40,teen_social_life_target_repair1_040,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Somewhat confident"", ""career_clarity"": ""A fairly clear idea"", ""connection_effect"": ""Makes me feel more connected"", ""future_optimism"": ""Somewhat optimistic"", ""homework_distraction"": ""Never"", ""late_night_use"": ""Never"", ""organized_activity"": ""Less than once a week"", ""parental_rules"": ""Very strict rules"", ""peer_belonging"": ""Sometimes"", ""posting_frequency"": ""At least once a day"", ""primary_platform"": ""Snapchat"", ""school_effort"": ""Often"", ""sleep_interference"": ""Sometimes"", ""social_comparison"": ""Sometimes"", ""social_media_hours"": ""One to three hours""}",
41,teen_social_life_target_repair1_041,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Very confident"", ""career_clarity"": ""No clear idea"", ""connection_effect"": ""Makes me feel more connected"", ""future_optimism"": ""Somewhat optimistic"", ""homework_distraction"": ""Never"", ""late_night_use"": ""Rarely"", ""organized_activity"": ""Three or more days a week"", ""parental_rules"": ""Very strict rules"", ""peer_belonging"": ""Sometimes"", ""posting_frequency"": ""Less than once a week"", ""primary_platform"": ""YouTube"", ""school_effort"": ""Often"", ""sleep_interference"": ""Sometimes"", ""social_comparison"": ""Sometimes"", ""social_media_hours"": ""Four or more hours""}",
42,teen_social_life_target_repair1_042,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Somewhat confident"", ""career_clarity"": ""A fairly clear idea"", ""connection_effect"": ""Makes me feel more connected"", ""future_optimism"": ""Somewhat optimistic"", ""homework_distraction"": ""Sometimes"", ""late_night_use"": ""Never"", ""organized_activity"": ""One or two days a week"", ""parental_rules"": ""Very strict rules"", ""peer_belonging"": ""Sometimes"", ""posting_frequency"": ""Less than once a week"", ""primary_platform"": ""I do not use social media"", ""school_effort"": ""Sometimes"", ""sleep_interference"": ""Sometimes"", ""social_comparison"": ""Sometimes"", ""social_media_hours"": ""One to three hours""}",
43,teen_social_life_target_repair1_043,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""academic_confidence"": ""Very confident"", ""career_clarity"": ""No clear idea"", ""connection_effect"": ""Makes me feel less connected"", ""future_optimism"": ""Very optimistic"", ""homework_distraction"": ""Sometimes"", ""late_night_use"": ""Sometimes"", ""organized_activity"": ""Less than once a week"", ""parental_rules"": ""Some clear rules"", ""peer_belonging"": ""Never"", ""posting_frequency"": ""Less than once a week"", ""primary_platform"": ""TikTok"", ""school_effort"": ""Sometimes"", ""sleep_interference"": ""Rarely"", ""social_comparison"": ""Sometimes"", ""social_media_hours"": ""One to three hours""}",
